homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
14,5,19,3,12,7,40,0,0,0,0,0,1,1,0,22000,10,5,0,18,269,10,5,0,31,0,3,0,2,0,4,0,1,53
13,9,10,10,12,23,13,0,0,0,0,0,1,1,10,1010,5,3,1,18,270,4,2,0,19,0,4,0,2,0,5,2,2,33
7,3,15,1,21,11,66,0,0,0,0,0,1,1,0,10222,0,6,2,18,271,0,6,0,40,0,2,0,0,1,0,3,1,76
18,8,17,6,15,19,73,0,0,0,0,0,1,1,10,21122,8,4,3,18,272,5,3,0,26,0,3,0,0,0,3,3,2,60
12,1,13,5,17,14,40,0,0,0,0,1,1,1,0,20200,8,3,4,18,819,10,5,0,28,0,2,0,2,0,4,0,4,40
13,11,13,12,7,22,40,0,0,0,0,0,1,1,3,2002,4,3,5,18,822,4,0,0,13,0,4,0,0,0,7,2,2,26
18,4,20,7,11,11,73,0,0,0,0,0,1,1,10,22211,3,4,6,18,1443,3,3,0,24,0,4,0,1,0,4,2,1,50
10,12,16,4,14,15,86,0,0,0,0,0,1,1,0,22212,10,5,7,18,1447,3,3,0,29,0,2,0,0,0,3,3,2,63
13,7,32,2,16,8,53,0,0,0,0,0,1,1,0,12021,10,6,8,18,1516,10,4,0,36,0,0,1,1,0,2,3,3,70
12,6,8,9,9,12,13,0,0,0,0,0,1,1,10,110,5,3,9,18,1786,8,2,0,19,0,4,0,2,0,5,2,2,30
10,2,17,8,12,22,40,0,0,0,0,0,1,1,10,202,3,5,10,18,1788,8,3,0,24,0,4,0,0,0,6,0,0,40
20,13,8,11,14,24,20,0,0,0,0,0,1,1,8,20,4,2,11,18,15006,5,2,0,14,0,6,0,2,0,6,1,1,10
10,11,18,4,10,12,46,0,0,0,0,0,4,4,0,20210,10,7,12,20,229,10,3,0,35,0,2,0,2,0,3,3,2,56
13,3,19,7,5,8,86,0,0,0,0,1,4,4,0,22212,8,5,13,20,230,5,2,0,27,0,3,0,0,0,4,3,3,53
9,4,17,2,19,13,60,0,0,0,0,0,4,4,0,222,10,7,14,20,231,10,6,0,41,0,1,0,0,0,4,1,1,70
12,6,10,6,8,11,60,0,0,0,0,0,4,4,0,22020,10,3,15,20,232,3,5,0,27,0,4,0,2,0,5,0,3,53
17,1,6,16,10,17,33,0,0,0,0,0,4,4,0,12001,4,0,16,20,537,4,2,0,13,0,6,0,1,0,5,3,4,33
10,9,12,11,11,16,40,0,0,0,0,0,4,4,0,10112,3,3,17,20,670,3,3,0,24,0,2,0,0,0,6,1,5,40
16,1,14,9,13,15,33,0,0,0,0,0,4,4,0,20110,3,3,18,20,673,8,3,0,25,0,4,0,2,0,3,4,3,36
10,5,17,8,11,19,26,0,0,0,0,0,4,4,0,1002,8,5,19,20,674,10,2,0,26,0,3,0,0,0,5,3,2,30
11,12,16,3,14,12,80,0,0,0,0,0,4,4,0,22022,10,7,20,20,680,10,5,0,39,0,2,0,0,0,3,2,1,73
7,7,14,10,14,23,53,0,0,0,0,0,4,4,0,12120,3,5,21,20,681,3,1,0,24,0,3,0,2,0,5,4,2,36
22,8,17,15,8,8,33,0,0,0,0,0,4,4,0,10021,4,1,22,20,1750,4,2,0,17,0,6,0,1,0,3,4,4,23
2,2,22,1,14,10,40,0,0,0,0,0,4,4,0,1121,0,8,23,20,2014,0,4,0,42,0,0,1,1,0,2,5,1,63
12,1,13,12,13,17,20,0,0,0,0,0,4,4,0,11100,3,3,24,20,15005,8,2,0,23,0,3,0,2,0,4,5,3,30
13,10,12,13,7,16,33,0,0,0,0,0,4,4,0,1201,5,2,25,20,100087,5,3,0,20,0,5,0,1,0,5,2,3,40
11,13,11,5,14,11,46,0,0,0,0,0,4,4,0,2201,10,3,26,20,110724,10,5,0,31,0,2,0,1,0,3,2,5,50
6,1,5,14,10,15,20,0,0,0,0,0,4,4,0,10101,5,3,27,20,132231,3,1,0,20,0,3,0,1,0,5,4,4,26
7,3,15,3,20,17,86,0,0,0,0,0,10,10,0,22212,10,6,28,18,245,10,3,0,33,0,2,0,0,0,1,5,1,56
12,1,22,2,22,11,53,0,0,0,0,1,10,10,0,22011,10,6,29,18,246,10,5,0,36,0,2,0,1,0,2,2,1,46
14,2,31,1,26,8,100,0,0,0,0,0,10,10,0,22222,0,7,30,18,247,0,9,0,49,0,1,0,0,1,0,0,1,100
13,13,16,11,11,18,33,0,0,0,0,0,10,10,0,10021,3,5,31,18,634,3,1,0,22,0,2,0,1,0,6,2,2,30
12,14,14,17,5,20,0,0,0,0,0,0,10,10,0,0,4,3,32,18,645,4,0,0,14,0,3,0,2,0,7,2,3,23
9,7,18,10,10,14,26,0,0,0,0,0,10,10,0,11110,3,5,33,17,1903,3,1,0,23,0,2,0,2,0,4,3,2,43
10,18,9,16,7,16,13,0,0,0,0,0,10,10,0,101,5,3,34,18,1904,5,0,0,14,0,4,0,1,0,6,3,2,23
15,4,19,5,13,13,26,0,0,0,0,0,10,10,0,102,8,4,35,17,1906,8,4,0,28,0,1,0,0,0,4,1,3,53
11,5,13,7,14,11,60,0,0,0,0,0,10,10,0,21211,8,4,36,18,1908,8,2,0,26,0,2,0,1,0,2,5,3,43
12,12,23,4,20,17,73,0,0,0,0,0,10,10,0,22211,10,5,37,17,1910,10,3,0,29,0,1,0,1,0,3,3,2,56
16,8,17,9,14,12,46,0,0,0,0,0,10,10,0,221,3,3,38,18,1913,3,3,0,24,0,2,0,1,0,4,2,4,50
11,17,7,13,15,28,46,0,0,0,0,0,10,10,0,20201,3,4,39,18,1914,3,1,0,20,0,3,0,1,0,5,4,1,43
7,12,14,6,11,15,53,0,0,0,0,0,10,10,0,2211,8,4,40,18,1915,8,4,0,28,0,2,0,1,0,4,1,3,43
10,15,8,14,9,22,60,0,0,0,0,0,10,10,0,22020,3,4,41,17,1971,3,2,0,19,0,5,0,2,0,5,1,0,43
12,11,15,12,13,19,26,0,0,0,0,0,10,10,0,11011,3,3,42,18,100632,3,1,0,20,0,1,0,1,0,5,3,5,33
21,16,18,18,8,25,13,0,0,0,0,0,10,10,0,11000,4,3,43,18,100634,4,1,0,14,0,4,0,2,0,8,1,1,36
22,19,17,15,5,8,33,0,0,0,0,0,10,10,0,1120,3,1,44,18,100638,3,2,0,15,0,5,0,2,0,4,2,4,26
18,6,11,8,9,13,60,0,0,0,0,0,10,10,0,2022,8,4,45,18,100646,8,4,0,26,0,4,0,0,0,4,0,2,53
5,2,26,1,14,9,86,0,0,0,0,0,13,13,0,22221,0,9,46,21,1,0,6,0,49,0,0,1,1,0,2,2,2,76
8,7,18,3,15,16,66,0,0,0,0,0,13,13,0,22021,1,8,47,21,2,1,5,0,43,0,1,0,1,0,3,3,1,83
11,12,15,8,19,13,20,0,0,0,0,0,13,13,0,10110,3,4,48,21,5,2,4,0,31,0,3,0,2,0,3,4,3,36
15,17,14,12,9,10,33,0,0,0,0,0,13,13,0,1201,3,4,49,21,7,3,4,0,29,0,4,0,1,0,4,2,3,46
13,18,18,16,11,24,40,0,0,0,0,1,13,14,0,21110,5,4,50,21,8,5,1,0,22,0,2,0,2,0,7,3,4,36
10,5,15,4,17,18,60,0,0,0,0,1,13,13,0,22111,1,6,51,21,9,1,4,0,35,0,2,0,1,0,4,3,2,56
8,1,27,2,18,11,60,0,0,0,0,0,13,13,0,22111,1,8,52,21,10,1,5,0,43,0,1,0,1,0,3,2,2,70
13,3,18,7,18,19,40,0,0,0,0,0,13,13,0,2111,3,5,53,21,11,3,3,0,32,0,2,0,1,0,3,5,3,46
15,4,22,6,10,12,66,0,0,0,0,0,13,13,0,10222,3,7,54,21,13,3,2,0,32,0,2,0,0,0,5,3,2,66
17,16,12,17,9,17,20,0,0,0,0,0,13,13,0,2,5,3,55,21,14,5,3,0,21,0,6,0,0,0,6,2,1,40
12,8,12,14,18,15,33,0,0,0,0,0,13,13,0,2110,3,2,56,21,18,3,5,0,27,0,5,0,2,0,3,3,3,30
25,14,13,18,9,18,6,0,0,0,0,0,13,13,0,100,4,2,57,21,19,4,1,0,14,0,8,0,2,0,5,4,1,13
8,6,16,10,5,14,26,0,0,0,0,0,13,14,0,11110,3,5,58,21,106,3,2,0,30,0,0,1,2,0,5,4,5,36
23,13,10,20,5,18,33,0,0,0,0,0,13,13,0,121,4,1,59,21,110,4,0,0,7,0,8,0,1,0,8,3,1,16
13,10,19,9,11,17,73,0,0,0,0,0,13,13,0,22112,3,6,60,21,144,3,3,0,31,0,3,0,0,0,5,2,2,66
15,1,10,19,12,26,20,0,0,0,0,0,13,14,0,11001,4,2,61,21,1796,4,1,0,13,0,6,0,1,0,8,1,3,10
12,11,10,13,12,11,13,0,0,0,0,0,13,13,0,101,3,2,62,21,1799,3,5,0,28,0,3,0,1,0,4,1,6,36
11,6,18,11,13,17,40,0,0,0,0,0,13,13,0,10121,3,5,63,21,1808,3,2,0,29,0,1,0,1,0,5,4,4,43
10,9,23,5,12,18,86,0,0,0,0,0,13,13,0,22122,2,7,64,21,1925,3,3,0,33,0,1,0,0,0,7,0,3,56
11,15,16,15,18,29,33,0,0,0,0,0,13,13,0,10102,5,5,65,21,1943,5,1,0,26,0,2,0,0,0,5,4,4,26
20,7,13,20,11,10,40,0,0,0,0,0,14,14,6,21101,5,2,66,25,3,5,5,0,28,0,7,0,1,0,4,3,4,30
11,4,20,2,17,15,26,0,0,0,0,0,14,14,6,1002,6,8,67,26,12,6,5,0,46,0,2,0,0,0,4,4,3,53
17,20,24,11,14,22,46,0,0,0,0,0,14,14,6,21002,3,7,68,26,15,3,4,0,38,0,4,0,0,0,6,3,2,53
11,20,17,15,21,27,20,0,0,0,0,0,14,13,6,10110,3,5,69,26,17,3,3,0,33,0,2,0,2,0,7,4,5,40
13,17,27,14,8,23,33,0,0,0,0,1,14,60,6,1102,3,7,70,26,88,3,2,0,34,0,1,0,0,0,9,2,5,33
12,10,13,19,12,20,33,0,0,0,0,0,14,60,6,20011,5,5,71,25,89,5,2,0,29,0,3,0,1,0,7,5,3,23
20,7,17,13,18,15,33,0,0,0,0,0,14,14,6,11020,3,4,72,26,91,3,5,0,35,0,5,0,2,0,4,3,5,40
11,2,24,3,18,13,66,0,0,0,0,0,14,13,6,2122,7,8,73,25,94,7,4,0,44,0,1,0,0,0,4,4,4,66
15,19,19,12,18,23,40,0,0,0,0,0,14,13,6,202,3,6,74,26,95,3,4,0,37,0,3,0,0,0,6,3,4,43
17,8,17,5,12,16,53,0,0,0,0,0,14,14,6,1212,7,8,75,26,97,7,4,0,43,0,4,0,0,0,3,5,2,60
11,9,16,18,13,24,20,0,0,0,0,0,14,14,6,200,5,6,76,26,109,5,3,0,31,0,2,0,2,0,11,0,4,33
14,8,14,21,7,21,53,0,0,0,0,0,14,14,6,21120,5,5,77,24,1790,5,1,0,25,0,5,0,2,0,6,4,3,40
19,13,12,22,16,20,46,0,0,0,0,0,14,14,6,12020,4,3,78,26,1792,4,3,0,24,0,9,0,2,0,5,5,1,50
13,2,18,16,18,25,60,0,0,0,0,0,14,14,6,2022,3,5,79,25,1794,3,5,0,32,0,5,0,0,0,8,0,2,73
12,11,23,6,14,17,86,0,0,0,0,0,14,14,6,12222,7,8,80,25,1795,7,3,0,41,0,1,0,0,0,5,4,4,70
9,5,27,1,30,20,33,0,0,0,0,0,14,14,6,12010,6,9,81,26,1800,6,6,0,52,0,1,0,2,0,3,5,2,50
12,12,19,4,17,13,53,0,0,0,0,0,14,14,6,11022,7,6,82,26,1801,7,5,0,43,0,2,0,0,0,3,5,5,56
10,16,18,8,14,13,46,0,0,0,0,0,14,14,6,1022,8,6,83,26,1806,8,6,0,40,0,4,0,0,0,6,2,2,43
29,3,7,24,11,22,13,0,0,0,0,0,14,14,6,1100,4,0,84,25,1807,4,1,0,0,0,9,0,2,0,7,4,4,10
15,14,23,10,15,14,60,0,0,0,0,0,14,14,6,22020,3,6,85,26,1919,3,5,0,39,0,5,0,2,0,4,3,3,43
19,23,24,9,14,13,80,0,0,0,0,0,14,60,6,2222,3,6,86,26,1947,3,4,0,40,0,2,0,0,0,4,5,5,60
17,19,13,23,12,18,20,0,0,0,0,0,14,14,6,200,4,3,87,25,1951,4,2,0,22,0,5,0,2,0,8,3,4,30
19,15,19,7,21,19,66,0,0,0,0,0,14,14,6,22120,8,7,88,25,1952,8,5,0,41,0,4,0,2,0,4,3,2,53
16,10,16,17,11,17,60,0,0,0,0,0,14,14,6,20220,5,6,89,26,1960,5,3,0,32,0,4,0,2,0,8,2,3,50
11,17,10,17,4,16,33,0,0,0,0,0,16,16,0,11200,4,3,90,17,57,4,0,0,12,0,5,0,2,0,6,2,1,20
4,2,16,1,15,9,100,0,0,0,0,0,16,16,0,22222,0,7,91,17,64,0,6,0,40,0,1,0,0,0,2,1,0,90
8,5,16,4,17,14,80,0,0,0,0,0,16,16,0,22220,2,6,92,17,65,2,4,0,32,0,2,0,2,0,3,1,1,70
6,7,14,5,11,11,66,0,0,0,0,0,16,16,0,12022,2,6,93,17,66,2,3,0,30,0,2,0,0,0,3,3,0,50
10,2,7,18,11,28,6,0,0,0,0,0,16,17,0,1,4,2,94,17,68,4,1,0,12,0,4,0,1,0,7,1,2,33
15,6,17,9,10,15,20,0,0,0,0,0,16,16,0,2000,3,5,95,17,69,3,2,0,23,0,3,0,2,0,5,1,1,33
15,16,8,16,8,13,26,0,0,0,0,0,16,16,0,10002,5,1,96,17,71,5,2,0,14,0,5,0,0,0,4,3,2,26
12,9,12,14,8,18,6,0,0,0,0,0,16,16,0,1,5,4,97,17,72,5,1,0,18,0,3,0,1,0,6,1,2,33
4,1,19,2,18,11,80,0,0,0,0,1,16,16,0,20222,1,7,98,17,73,1,5,0,39,0,0,1,0,0,2,2,1,76
8,4,18,6,11,16,80,0,0,0,0,0,16,16,0,22022,3,5,99,17,74,3,3,0,30,0,1,0,0,0,2,4,2,66
4,15,14,7,12,17,13,0,0,0,0,0,16,16,0,11,3,5,100,17,76,3,2,0,24,0,2,0,1,0,5,2,1,30
15,10,18,12,2,14,60,0,0,0,0,0,16,16,0,12211,3,4,101,17,217,3,0,0,19,0,1,0,1,0,5,3,4,40
10,3,24,3,12,7,46,0,0,0,0,0,16,16,0,21020,1,6,102,17,219,1,4,0,32,0,1,0,2,0,4,0,2,56
11,14,14,11,9,16,80,0,0,0,0,0,16,16,0,22202,3,4,103,17,378,3,2,0,22,0,2,0,0,0,5,1,3,46
7,20,12,10,6,13,60,0,0,0,0,0,16,16,0,20220,3,4,104,17,1530,3,2,0,22,0,2,0,2,0,5,2,2,56
9,1,11,13,4,14,26,0,0,0,0,1,16,17,0,102,3,3,105,17,1738,3,1,0,18,0,2,0,0,0,5,2,4,40
14,13,14,8,10,8,46,0,0,0,0,0,16,16,0,1220,3,3,106,17,1809,3,3,0,23,0,3,0,2,0,3,2,3,43
15,7,12,15,10,16,13,0,0,0,0,0,16,17,0,1100,5,2,107,17,111817,5,2,0,16,0,4,0,2,0,5,2,2,20
