competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
1,6,1,271,1,21122,18,18,33,161918,176426,68400,272,10222,1
1,9,3,269,1,110,18,18,176,161920,176427,64800,1786,22000,1
1,4,8,1788,1,22212,18,18,178,161920,176428,50400,1447,202,1
1,5,2,1516,1,20200,18,18,178,161920,176429,57600,819,12021,1
1,7,10,270,1,22211,18,18,228,161920,176430,50400,1443,1010,1
1,11,12,822,1,20,18,18,249,161921,176431,68400,15006,2002,1
13,5,1,1,13,21112,22,22,156,161906,176670,59400,11,22211,13
13,4,15,1943,13,21111,22,22,348,161905,176671,63000,9,1021,13
13,14,19,1796,13,21100,22,22,336,161905,176672,54000,18,10011,13
13,6,13,1799,13,1102,22,22,330,161906,176673,50400,5,1010,13
13,16,10,7,13,11102,22,22,492,161907,176674,72000,8,12012,13
13,12,11,144,13,1211,22,22,328,161905,176675,54000,1808,21120,13
13,20,2,10,13,1211,22,22,246,161905,176676,54000,110,21110,13
13,3,8,13,13,20210,22,22,100,161906,176677,50400,2,2221,13
13,9,18,19,13,11102,22,22,355,161905,176678,45000,106,1002,13
13,17,7,1925,13,21,22,22,450,161906,176679,50400,14,21220,13
14,12,18,89,14,10202,26,27,26,161901,177154,71100,91,112,14
14,4,1,1800,14,12122,27,27,497,161901,177155,71100,97,20102,14
14,9,3,94,14,20201,26,27,350,161901,177156,71100,1919,21222,14
14,11,23,1951,14,10021,26,27,228,161901,177157,71100,15,2001,14
14,5,6,1801,14,21202,27,26,180,161901,177158,71100,1952,10220,14
14,14,24,1807,14,11021,26,27,180,161901,177159,71100,88,11000,14
14,17,15,17,14,20220,27,26,113,161902,177160,71100,1794,1100,14
14,2,7,1806,14,10022,27,27,331,161902,177161,72000,12,10221,14
14,20,16,1960,14,11010,27,26,333,161901,177162,71100,3,2201,14
14,21,8,1795,14,11202,26,25,347,161902,177163,71100,1790,22220,14
14,22,19,109,14,20202,27,27,327,161901,177164,71100,1792,2000,14
14,13,10,1947,14,2020,27,27,32,161901,177165,72000,95,22220,14
16,2,17,57,16,2222,18,18,26,161904,177544,72000,73,12000,16
16,4,18,68,16,20222,18,18,26,161906,177545,62100,66,10,16
16,15,16,71,16,10,18,18,512,161906,177546,54000,72,20,16
16,9,14,1738,16,20000,18,18,176,161905,177547,68400,69,1021,16
16,7,5,65,16,112,18,18,477,161906,177548,74700,76,22200,16
16,1,3,219,16,22222,18,18,29,161905,177549,75900,64,10202,16
16,8,10,378,16,12202,18,18,32,161906,177550,62100,1809,22020,16
16,12,6,74,16,22112,18,18,179,161905,177551,61200,217,20221,16
16,11,13,111817,16,2200,18,18,33,161906,177552,62100,1530,11002,16
17,17,16,1816,17,20000,19,19,178,161904,177859,72000,1814,200,17
17,11,14,1823,17,11211,19,19,179,161904,177860,72000,111659,220,17
17,1,7,62,17,21222,19,19,228,161905,177861,50400,294,20022,17
17,4,6,1739,17,12222,19,19,249,161907,177862,74700,111276,22211,17
17,10,18,58,17,100,19,19,34,161904,177863,72000,70,122,17
17,3,5,379,17,20112,19,19,179,161905,177864,72000,1819,22120,17
17,13,8,110321,17,2100,19,19,469,161904,177865,72000,1805,2010,17
17,15,2,111273,17,21002,19,19,182,161905,177866,50400,132680,12102,17
17,12,9,131447,17,11020,19,19,35,161904,177867,72000,1815,22002,17
19,2,9,1831,19,12122,18,18,438,161905,178156,66600,22,22111,19
19,12,17,169,19,20021,18,18,414,161905,178157,55800,175,11120,19
19,13,6,32,19,101,17,17,12,161905,178158,55800,38,2200,19
19,4,11,23,19,21221,18,18,343,161906,178159,55800,36,201,19
19,3,7,1824,19,2122,18,17,416,161905,178160,55800,10029,21101,19
19,15,1,21,19,1011,18,18,137,161905,178161,55800,100409,12222,19
19,10,8,25,19,102,18,18,447,161906,178162,63000,31,12201,19
19,14,18,110329,19,20101,17,17,475,161904,178163,73800,28,12100,19
19,5,16,111235,19,20020,18,17,249,161905,178164,55800,112172,101,19
20,10,16,159,20,1122,18,18,454,161904,178462,66600,576,110,20
20,11,2,580,20,22111,18,18,228,161906,178463,48600,160,12210,20
20,5,1,34,20,2102,18,18,30,161906,178464,48600,29,22201,20
20,14,6,485,20,22,18,18,417,161905,178465,46800,110636,21100,20
20,7,9,1832,20,20111,18,18,176,161905,178466,46800,166,12,20
20,13,4,10030,20,21010,18,18,436,161906,178467,48600,531,210,20
20,15,18,165,20,21220,18,18,474,161905,178468,46800,110500,1100,20
20,8,3,110502,20,1022,18,18,489,161904,178469,66600,171,12211,20
20,17,12,110588,20,20002,18,18,178,161905,178470,73800,503,22122,20
31,2,4,52,31,21122,21,21,195,161906,178816,74700,131681,20222,31
31,14,6,1745,31,2000,20,21,34,161905,178817,54000,54,22102,31
31,10,20,206,31,10210,21,21,261,161907,178818,74700,55,1001,31
31,3,5,45,31,21112,21,21,247,161906,178819,64800,48,21220,31
31,9,18,347,31,10120,21,20,193,161905,178820,74700,115841,10000,31
31,15,17,110374,31,20102,21,21,193,161905,178821,64800,1842,2112,31
31,8,16,110556,31,120,21,21,147,161906,178822,54000,189,1121,31
31,12,11,111974,31,101,21,21,26,161906,178823,45000,111434,11000,31
31,13,7,115845,31,10211,21,21,193,161906,178824,54000,50,2221,31
31,19,1,131682,31,1011,21,21,176,161904,178825,74700,110738,22122,31
50,10,12,621,50,10000,21,21,249,161901,179050,71100,100805,1,50
50,10,7,181,50,10000,22,21,228,161905,179118,54000,100805,11200,50
50,5,6,79,50,12221,22,22,228,161905,179119,54000,81,20220,50
50,9,3,86,50,2220,22,22,479,161906,179120,54000,180,22222,50
50,2,1,80,50,20022,22,22,180,161906,179121,54000,78,20222,50
50,11,4,83,50,1001,22,22,180,161905,179122,54000,82,20221,50
50,12,8,77,50,1,22,21,180,161905,179123,54000,621,10000,50
53,15,4,240,53,21002,20,20,364,161906,179384,50400,453,2212,53
53,6,18,463,53,12012,20,20,399,161906,179385,75600,449,100,53
53,20,1,241,53,1110,20,20,192,161906,179386,58500,110827,22220,53
53,8,19,1853,53,2011,19,20,396,161904,179387,75600,468,1210,53
53,7,9,457,53,21222,20,20,397,161906,179388,66600,450,1122,53
53,10,14,481,53,20010,20,20,389,161905,179389,66600,448,20001,53
53,5,17,461,53,22010,20,20,10,161905,179390,58500,452,1012,53
53,12,13,480,53,2102,20,20,429,161905,179391,50400,479,10120,53
53,2,3,483,53,2222,19,20,386,161905,179392,75600,243,20220,53
53,16,11,110062,53,100,20,20,400,161907,179393,75600,1860,20222,53
54,19,8,1968,54,1011,22,22,455,161905,179806,75600,110832,22120,54
54,17,11,1894,54,110,22,22,34,161907,179807,73800,15012,12200,54
54,10,3,472,54,12220,22,22,391,161905,179808,63000,1867,12210,54
54,5,16,467,54,210,22,22,395,161906,179809,58500,1861,12201,54
54,22,9,459,54,10,22,22,179,161905,179810,66600,110069,22002,54
54,1,4,242,54,11102,22,22,176,161906,179811,75600,456,112,54
54,18,15,100888,54,20111,22,22,398,161905,179812,58500,110711,10220,54
54,7,6,573,54,21022,22,22,192,161904,179813,73800,10846,22222,54
54,14,12,462,54,1012,22,22,427,161905,179814,50400,1854,102,54
54,2,21,244,54,20212,22,22,192,161906,179815,66600,100852,1021,54
54,20,13,114554,54,21000,22,22,34,161906,179816,50400,110839,22012,54
60,5,8,361,60,1102,24,26,34,161901,180215,71100,4,10100,60
60,21,20,1926,60,110,26,25,249,161905,180350,54000,1930,22000,60
60,16,5,4,60,12,26,26,261,161905,180351,54000,1958,1102,60
60,4,1,1961,60,21022,26,26,334,161905,180352,45000,1931,21212,60
60,18,22,142,60,2100,25,25,249,161905,180353,54000,1917,12,60
60,3,6,1939,60,22020,27,25,384,161905,180354,45000,1804,21100,60
60,19,2,149,60,20002,26,25,32,161903,180355,72000,15015,22121,60
60,7,14,1929,60,22021,26,26,249,161905,180356,45000,1923,1122,60
60,13,24,1928,60,2212,24,25,228,161905,180357,54000,143,20,60
60,15,11,1793,60,12,25,22,249,161905,180358,54000,1932,21220,60
60,17,23,1797,60,10200,25,25,249,161905,180359,54000,112259,0,60
60,10,8,361,60,2222,24,24,34,161905,180360,54000,1940,10100,60
60,12,9,1933,60,12020,26,26,228,161905,180361,54000,1938,1122,60
61,4,11,92,61,22122,25,25,34,161901,180882,71100,113926,1222,61
61,12,13,135,61,21212,25,25,34,161905,180902,45000,1920,1220,61
61,22,19,381,61,10000,25,26,469,161905,180903,54000,110890,200,61
61,17,6,1944,61,20200,25,26,34,161905,180904,54000,15048,21222,61
61,11,18,1936,61,1222,26,25,228,161905,180905,54000,92,20020,61
61,15,9,1935,61,20100,25,25,228,161905,180906,54000,112260,21122,61
61,10,7,1937,61,212,25,26,180,161905,180907,45000,121,10102,61
61,16,3,1803,61,2220,25,25,228,161905,180908,54000,110313,12002,61
61,20,5,1798,61,2,26,25,249,161905,180909,54000,127,21012,61
61,14,23,112222,61,1102,26,25,34,161905,180910,54000,1802,10,61
61,8,24,112254,61,20111,25,26,34,161905,180911,54000,1924,1200,61
61,2,1,112764,61,20220,26,25,34,161905,180912,54000,1934,22221,61
61,21,4,113926,61,10020,25,25,34,161905,180913,54000,1962,22122,61
66,14,2,420,66,22022,18,17,176,161912,181292,53100,111086,20100,66
66,13,8,873,66,2122,17,18,261,161912,181293,72900,111091,10211,66
66,9,17,1871,66,10201,18,18,176,161913,181294,63000,111083,1100,66
66,3,15,301,66,2101,18,17,178,161912,181295,63000,110745,10020,66
66,4,1,1569,66,20220,18,18,178,161913,181296,53100,114326,11111,66
66,16,5,110749,66,22020,18,17,249,161911,181297,64800,110206,20122,66
66,12,7,111088,66,2002,18,18,178,161911,181298,73800,111082,22021,66
66,10,11,111097,66,201,18,18,178,161913,181299,44100,110746,12101,66
66,6,18,112510,66,211,18,18,34,161914,181300,68400,110747,2202,66
68,11,15,741,68,2121,18,18,195,161906,181598,61200,101025,1001,68
68,6,16,101020,68,21222,18,18,261,161905,181599,52200,101014,21110,68
68,4,2,326,68,20222,18,18,495,161906,181600,72000,101026,11222,68
68,10,12,101037,68,11120,18,18,178,161906,181601,61200,113142,1200,68
68,9,7,748,68,21120,18,18,147,161905,181602,61200,101032,10001,68
68,14,3,436,68,1101,18,18,261,161904,181603,72000,111339,22102,68
68,13,8,110776,68,1011,18,18,179,161906,181604,52200,101033,1001,68
68,1,18,111117,68,12221,18,18,197,161905,181605,72000,325,100,68
68,5,17,131174,68,21122,18,18,469,161907,181606,72000,327,21001,68
80,10,2,252,80,21200,17,17,178,161919,181844,61200,15040,22212,80
80,12,9,15009,80,1,17,17,249,161920,181845,52200,110720,2120,80
80,4,7,254,80,22012,17,17,147,161919,181846,61200,2017,10001,80
80,6,3,209,80,20222,17,17,178,161920,181847,61200,780,2020,80
80,5,1,191,80,22102,17,17,516,161918,181848,73800,256,10122,80
80,11,8,111822,80,2200,17,17,35,161920,181849,52200,113616,20,80
189,11,7,1862,189,200,20,20,178,161905,181994,64800,322,11022,189
189,10,2,898,189,20101,19,20,178,161906,181995,59400,324,10222,189
189,6,1,1715,189,2000,20,20,249,161906,181996,50400,900,20222,189
189,4,8,894,189,21211,20,20,33,161906,181997,59400,896,21001,189
189,12,3,10032,189,20100,20,19,35,161905,181998,64800,1713,12222,189
189,9,5,110770,189,20,20,20,228,161905,181999,73800,897,22021,189
308,12,3,234,308,1210,18,18,457,161906,182168,64800,718,22122,308
308,10,5,1896,308,22,18,18,26,161906,182169,73800,717,20112,308
308,14,6,1900,308,1010,18,18,469,161905,182170,55800,1438,1220,308
308,11,15,1891,308,1020,18,18,32,161906,182171,55800,744,21010,308
308,4,1,236,308,11112,18,18,456,161907,182172,72900,1888,22222,308
308,8,9,10020,308,20120,18,18,468,161905,182173,73800,1887,2202,308
308,2,13,112513,308,22212,18,18,153,161905,182174,64800,237,21102,308
308,17,7,112809,308,200,18,18,469,161906,182175,64800,112516,20002,308
308,18,16,114510,308,1000,18,18,33,161904,182176,72900,131463,12100,308
330,4,1,308,330,21100,22,22,261,161905,182488,72000,110752,11222,330
330,10,9,100761,330,1222,22,22,176,161906,182489,72000,114385,21220,330
330,14,7,110072,330,2,22,22,182,161907,182490,61200,114546,2220,330
330,11,13,110078,330,101,22,22,249,161906,182491,52200,110075,20010,330
330,2,6,110750,330,21002,22,22,178,161907,182492,72000,310,22122,330
330,12,8,110751,330,20,22,22,196,161905,182493,61200,131459,12220,330
330,3,15,114147,330,21202,22,22,182,161904,182494,72000,100757,11,330
330,5,16,114545,330,22102,22,22,469,161904,182495,61200,100759,2000,330
2076,19,16,506,2076,2000,20,20,178,161905,182752,50400,110176,1120,2076
2076,20,3,162,2076,2,20,20,228,161905,182753,50400,583,22011,2076
2076,18,6,526,2076,1212,20,20,178,161905,182754,50400,110678,21121,2076
2076,14,2,1825,2076,210,20,20,176,161905,182755,59400,543,20112,2076
2076,9,5,487,2076,22201,20,20,228,161906,182756,59400,33,202,2076
2076,1,8,492,2076,21122,20,20,178,161906,182757,70200,110501,22202,2076
2076,4,10,110532,2076,21212,20,20,178,161906,182758,48600,27,22010,2076
2076,15,12,110645,2076,111,20,20,34,161904,182759,68400,523,210,2076
2076,17,7,110685,2076,1010,20,20,35,161905,182760,50400,1826,2120,2076
2076,11,13,111239,2076,21020,20,20,178,161905,182761,50400,110697,21012,2076
2215,11,1,115995,2215,0,14,14,137,161906,183030,66600,116021,22222,2215
2215,4,5,115997,2215,222,14,14,416,161906,183031,54900,115999,20012,2215
2215,6,8,116003,2215,22012,14,14,423,161905,183032,43200,116002,21202,2215
2215,10,3,116004,2215,20200,14,14,413,161906,183033,50400,131386,21220,2215
2215,2,14,116005,2215,2222,14,14,182,161905,183034,50400,115998,0,2215
2215,12,13,132533,2215,12210,14,14,41,161906,183035,57600,116001,0,2215
2215,7,9,132589,2215,200,14,14,438,161904,183036,66600,115996,1012,2215
2222,9,6,116334,2222,12012,16,16,34,161906,183244,57600,131125,22002,2222
2222,12,3,116336,2222,2120,16,16,397,161906,183245,43200,116331,20212,2222
2222,16,7,116337,2222,20,16,16,389,161906,183246,43200,116333,21200,2222
2222,14,11,131391,2222,0,16,16,439,161906,183247,64800,131123,22,2222
2222,4,10,131733,2222,20112,16,16,393,161906,183248,43200,116332,10202,2222
2222,13,15,132629,2222,2010,16,16,178,161906,183249,57600,131720,100,2222
2222,7,1,116325,2222,21200,17,16,192,161913,183250,59400,116337,22222,2222
2222,11,5,116327,2222,22,17,16,364,161912,183251,43200,131391,11100,2222
2222,10,8,116328,2222,10202,17,16,388,161912,183252,58500,131733,22120,2222
2222,2,13,131720,2222,22202,16,17,176,161913,183257,43200,116326,2010,2222
2218,1,4,116034,2218,22221,13,13,14,161913,183432,54000,116033,21122,2218
2218,11,5,116036,2218,1001,13,13,469,161912,183433,61200,116037,21011,2218
2218,8,10,116044,2218,10,13,13,469,161912,183434,54000,116416,1020,2218
2218,12,2,116417,2218,21200,13,13,512,161912,183435,61200,132588,22022,2218
2218,7,6,131724,2218,1201,13,13,179,161912,183436,61200,116039,1222,2218
2218,3,9,132370,2218,21101,13,13,29,161911,183437,75600,116035,201,2218
4,6,7,232,4,10022,21,21,176,161904,183659,74700,674,20200,4
10,14,8,1906,10,20201,18,18,178,161902,184101,67500,1971,1020,10
10,15,3,245,10,2,19,19,15,161905,184137,59400,645,22121,10
10,18,2,246,10,10000,19,19,487,161906,184138,60300,100634,20110,10
10,12,5,1915,10,210,19,19,176,161906,184140,52200,634,22112,10
10,8,16,100638,10,1020,19,18,469,161906,184141,44100,1906,11201,10
10,11,4,1910,10,2012,18,19,249,161905,184142,67500,1914,22112,10
10,17,1,247,10,1010,19,19,463,161905,184143,72000,1904,22222,10
10,14,6,1908,10,20201,19,18,176,161905,184144,75600,1971,12112,10
10,7,10,1903,10,20222,18,19,180,161906,184145,60300,100646,11100,10
10,10,9,1913,10,11100,19,18,176,161913,184150,60300,1903,2210,10
10,13,15,645,10,10111,19,19,228,161913,184153,72000,100632,2,10
2216,3,2,116010,2216,11221,12,12,28,161905,184366,45000,116009,11022,2216
2216,5,6,116015,2216,211,12,12,115,161906,184367,42900,116012,202,2216
2216,8,10,116016,2216,12200,12,12,265,161904,184368,68400,116013,200,2216
2216,11,9,116020,2216,12010,12,12,335,161906,184369,42900,116014,10020,2216
2216,4,12,116343,2216,1212,12,12,13,161906,184370,42900,116011,10011,2216
2216,1,7,132176,2216,22222,12,12,34,161906,184371,42900,116017,22001,2216
32,4,6,1744,32,21212,20,20,32,161905,184626,62100,1843,20002,32
32,17,7,110908,32,1201,20,20,182,161906,184627,62100,1837,22200,32
32,19,5,110915,32,10100,20,20,179,161905,184628,54000,1848,21002,32
32,2,16,111433,32,22222,20,20,193,161905,184629,54000,205,112,32
32,14,1,111657,32,0,20,20,178,161905,184630,54000,110740,22121,32
32,20,3,111811,32,2010,20,20,228,161905,184631,54000,200,2201,32
32,15,8,112124,32,1021,20,20,175,161905,184632,54000,113147,21212,32
32,9,10,112493,32,2120,20,20,35,161904,184633,73800,1746,20122,32
32,11,13,112494,32,21020,20,20,469,161906,184634,54000,110912,11022,32
32,12,18,113974,32,1120,20,20,182,161905,184635,70200,2038,200,32
350,12,1,605,350,101,15,15,262,161903,184950,73800,113057,22222,350
350,18,14,111674,350,1001,15,15,149,161901,184951,65100,115892,20,350
350,10,7,112096,350,2000,15,15,149,161902,184952,73800,131798,12202,350
350,8,4,112387,350,1222,15,15,345,161901,184953,73800,112883,22222,350
350,13,9,112390,350,2000,15,15,149,161901,184954,73800,131735,22221,350
350,6,5,112391,350,22210,15,15,149,161903,184955,73800,607,22222,350
350,11,3,112393,350,20020,15,15,149,161903,184956,65700,113222,20202,350
350,16,17,113060,350,100,15,15,149,161902,184957,66600,113037,20,350
350,2,15,113217,350,10002,15,15,149,161902,184958,73800,112139,20011,350
351,7,4,111395,351,22012,14,13,228,161905,185190,57600,111393,20002,351
351,2,9,111397,351,20120,13,12,179,161907,185191,63000,111400,22200,351
351,8,3,111398,351,20212,13,13,26,161904,185192,70500,111766,20222,351
351,10,12,112427,351,2020,13,13,176,161906,185193,61200,111399,20,351
351,5,6,114604,351,1202,14,14,229,161905,185194,70500,112224,22101,351
351,11,1,131739,351,201,13,13,33,161905,185195,61200,111396,20120,351
4,10,3,231,4,11002,21,21,180,161905,186213,0,15005,2220,4
4,15,11,673,4,212,21,21,249,161905,186214,0,1750,1100,4
4,1,14,100087,4,11212,21,21,26,161905,186215,0,2014,12010,4
4,9,8,230,4,1122,21,21,26,161905,186216,0,670,22120,4
4,16,4,229,4,20012,21,21,179,161905,186217,0,537,2100,4
4,12,5,110724,4,21200,21,21,147,161905,186219,0,681,22010,4
4,2,13,132231,4,20222,21,21,178,161905,186220,0,680,1012,4
