homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
14,5,19,3,12,7,40,0,0,0,0,0,1,1,0,22000,10,5,0,18,269,10,5,0,31,0,3,0,2,0,4,0,1,53
13,9,10,10,12,23,13,0,0,0,0,0,1,1,10,1010,5,3,1,18,270,4,2,0,19,0,4,0,2,0,5,2,2,33
7,3,15,1,21,11,66,0,0,0,0,0,1,1,0,10222,0,6,2,18,271,0,6,0,40,0,2,0,0,1,0,3,1,76
18,8,17,6,15,19,73,0,0,0,0,0,1,1,10,21122,8,4,3,18,272,5,3,0,26,0,3,0,0,0,3,3,2,60
12,1,13,5,17,14,40,0,0,0,0,1,1,1,0,20200,8,3,4,18,819,10,5,0,28,0,2,0,2,0,4,0,4,40
13,11,13,12,7,22,40,0,0,0,0,0,1,1,3,2002,4,3,5,18,822,4,0,0,13,0,4,0,0,0,7,2,2,26
18,4,20,7,11,11,73,0,0,0,0,0,1,1,10,22211,3,4,6,18,1443,3,3,0,24,0,4,0,1,0,4,2,1,50
10,12,16,4,14,15,86,0,0,0,0,0,1,1,0,22212,10,5,7,18,1447,3,3,0,29,0,2,0,0,0,3,3,2,63
13,7,32,2,16,8,53,0,0,0,0,0,1,1,0,12021,10,6,8,18,1516,10,4,0,36,0,0,1,1,0,2,3,3,70
12,6,8,9,9,12,13,0,0,0,0,0,1,1,10,110,5,3,9,18,1786,8,2,0,19,0,4,0,2,0,5,2,2,30
10,2,17,8,12,22,40,0,0,0,0,0,1,1,10,202,3,5,10,18,1788,8,3,0,24,0,4,0,0,0,6,0,0,40
20,13,8,11,14,24,20,0,0,0,0,0,1,1,8,20,4,2,11,18,15006,5,2,0,14,0,6,0,2,0,6,1,1,10
10,11,18,4,12,16,26,0,0,0,0,0,4,4,0,2100,10,7,12,21,229,10,3,0,35,0,2,0,2,0,4,3,2,53
13,3,19,8,5,9,66,0,0,0,0,1,4,4,0,22120,8,5,13,21,230,8,2,0,27,0,3,0,2,0,5,3,3,53
12,4,19,3,19,13,60,0,0,0,0,0,4,4,0,2220,10,7,14,21,231,10,6,0,41,0,2,0,2,0,4,1,1,60
12,6,10,7,8,13,40,0,0,0,0,0,4,4,0,20200,8,3,15,21,232,8,5,0,27,0,4,0,2,0,6,0,3,43
17,1,7,16,10,17,46,0,0,0,0,0,4,4,10,20012,4,1,16,21,537,4,2,0,16,0,6,0,0,0,5,3,4,43
10,9,14,9,11,16,53,0,0,0,0,0,4,4,0,1122,3,4,17,21,670,3,3,0,27,0,2,0,0,0,6,1,5,50
16,1,14,11,14,17,13,0,0,0,0,0,4,4,0,1100,3,3,18,21,673,3,3,0,25,0,4,0,2,0,4,4,3,33
12,5,21,6,11,19,46,0,0,0,0,0,4,4,0,10022,10,6,19,21,674,10,2,0,29,0,3,0,0,0,5,3,2,40
11,12,17,2,14,12,80,0,0,0,0,0,4,4,0,20222,10,8,20,21,680,10,5,0,42,0,2,0,0,0,3,2,1,80
9,7,14,12,14,23,46,0,0,0,0,0,4,4,0,21200,3,5,21,21,681,3,1,0,24,0,4,0,2,0,5,4,2,33
22,8,17,15,10,8,46,0,0,0,0,0,4,4,0,212,4,1,22,21,1750,4,3,0,20,0,6,0,0,0,3,4,4,30
2,2,23,1,14,10,60,0,0,0,0,0,4,4,0,11212,0,9,23,21,2014,0,4,0,45,0,0,1,0,0,2,5,1,63
13,1,15,10,13,17,33,0,0,0,0,0,4,4,0,11002,3,4,24,21,15005,3,2,0,26,0,3,0,0,0,4,5,3,30
13,10,12,14,7,17,33,0,0,0,0,0,4,4,0,12010,5,2,25,21,100087,5,3,0,20,0,5,0,2,0,6,2,3,40
11,13,11,5,14,12,46,0,0,0,0,0,4,4,0,22010,10,3,26,21,110724,10,5,0,31,0,2,0,2,0,4,2,5,40
6,1,5,13,13,17,33,0,0,0,0,0,4,4,0,1012,5,3,27,21,132231,5,2,0,23,0,3,0,0,0,5,4,4,33
9,3,17,3,20,17,73,0,0,0,0,0,10,10,0,22121,10,6,28,19,245,10,3,0,34,0,2,0,1,0,1,5,2,60
16,1,25,2,22,11,33,0,0,0,0,1,10,10,0,20110,10,6,29,19,246,10,5,0,36,0,3,0,2,0,2,2,1,36
14,2,31,1,28,9,100,0,0,0,0,0,10,10,0,22222,0,7,30,19,247,0,10,0,52,0,1,0,0,1,0,0,1,100
15,13,17,12,11,18,26,0,0,0,0,0,10,10,0,210,3,5,31,19,634,3,1,0,22,0,3,0,2,0,6,2,2,30
13,14,16,15,5,20,20,0,0,0,0,0,10,10,0,2,3,4,32,19,645,4,0,0,17,0,3,0,0,0,7,2,3,33
9,7,18,10,11,16,20,0,0,0,0,0,10,10,0,11100,3,5,33,18,1903,3,1,0,23,0,2,0,2,0,5,3,2,43
14,18,12,17,7,16,13,0,0,0,0,0,10,10,0,1010,4,3,34,19,1904,5,0,0,14,0,5,0,2,0,6,3,2,20
15,4,19,8,14,16,26,0,0,0,0,0,10,10,0,1020,8,4,35,18,1906,8,4,0,28,0,1,0,2,0,5,1,3,43
11,5,13,6,16,11,60,0,0,0,0,0,10,10,0,12112,8,4,36,19,1908,8,3,0,29,0,2,0,0,0,2,5,3,50
12,12,23,4,24,20,73,0,0,0,0,0,10,10,0,22112,10,5,37,18,1910,10,4,0,32,0,1,0,0,0,3,3,2,63
18,8,17,9,14,12,46,0,0,0,0,0,10,10,0,2210,3,3,38,19,1913,3,3,0,24,0,3,0,2,0,4,2,4,40
12,17,10,11,15,28,46,0,0,0,0,0,10,10,0,2012,3,5,39,19,1914,3,1,0,23,0,3,0,0,0,5,4,1,50
7,12,14,5,13,15,73,0,0,0,0,0,10,10,0,22112,8,4,40,19,1915,8,5,0,31,0,2,0,0,0,4,1,3,53
12,15,10,14,9,22,46,0,0,0,0,0,10,10,0,20201,3,4,41,18,1971,3,2,0,20,0,5,0,1,0,5,1,1,46
12,11,15,13,15,21,26,0,0,0,0,0,10,10,0,10111,3,3,42,19,100632,3,1,0,21,0,1,0,1,0,5,4,5,36
23,16,18,18,8,25,6,0,0,0,0,0,10,10,0,10000,4,3,43,19,100634,4,1,0,14,0,5,0,2,0,8,1,1,36
22,19,17,16,7,10,40,0,0,0,0,0,10,10,0,11201,5,1,44,19,100638,3,2,0,16,0,5,0,1,0,4,3,4,30
18,6,11,7,13,16,80,0,0,0,0,0,10,10,0,20222,8,4,45,19,100646,8,5,0,29,0,4,0,0,0,4,0,2,53
5,2,26,1,14,9,73,0,0,0,0,0,13,13,0,22211,0,9,46,22,1,0,6,0,50,0,0,1,1,0,2,3,2,70
9,7,18,3,15,16,46,0,0,0,0,0,13,13,0,20210,1,8,47,22,2,1,5,0,43,0,2,0,2,0,3,3,1,73
11,12,17,6,19,13,33,0,0,0,0,0,13,13,0,1102,3,5,48,22,5,3,4,0,34,0,3,0,0,0,3,4,3,36
15,17,14,10,10,10,53,0,0,0,0,0,13,13,0,12012,3,4,49,22,7,3,5,0,32,0,4,0,0,0,4,2,3,46
13,18,19,16,11,24,40,0,0,0,0,1,13,14,0,11102,5,5,50,22,8,5,1,0,25,0,2,0,0,0,7,3,4,46
11,5,16,4,17,18,46,0,0,0,0,1,13,13,0,21111,1,6,51,22,9,1,4,0,36,0,2,0,1,0,4,3,3,60
8,1,27,2,18,13,40,0,0,0,0,0,13,13,0,21110,1,8,52,22,10,1,5,0,43,0,1,0,2,0,4,2,2,70
13,3,20,5,18,19,60,0,0,0,0,0,13,13,0,21112,2,6,53,22,11,2,3,0,35,0,2,0,0,0,3,5,3,56
15,4,22,8,10,12,66,0,0,0,0,0,13,13,0,2221,3,7,54,22,13,3,2,0,33,0,2,0,1,0,5,4,2,60
17,16,12,17,9,17,26,0,0,0,0,0,13,13,0,21,5,3,55,22,14,5,3,0,22,0,6,0,1,0,6,2,2,33
14,8,13,14,18,15,33,0,0,0,0,0,13,13,0,21100,5,2,56,22,18,3,5,0,27,0,6,0,2,0,3,3,3,30
25,14,13,18,11,19,26,0,0,0,0,0,13,13,0,1002,4,2,57,22,19,4,2,0,17,0,8,0,0,0,5,4,1,20
9,6,18,9,5,14,40,0,0,0,0,0,13,14,0,11102,3,6,58,22,106,3,2,0,33,0,0,1,0,0,5,4,5,46
23,13,10,20,5,18,40,0,0,0,0,0,13,13,0,1211,4,1,59,22,110,4,0,0,8,0,8,0,1,0,8,3,2,20
13,10,19,11,11,18,53,0,0,0,0,0,13,13,0,21120,3,6,60,22,144,3,3,0,31,0,3,0,2,0,6,2,2,56
15,1,10,19,13,27,20,0,0,0,0,0,13,14,0,10011,4,2,61,22,1796,4,1,0,14,0,6,0,1,0,8,2,3,13
12,11,10,13,13,13,13,0,0,0,0,0,13,13,0,1010,3,2,62,22,1799,3,5,0,28,0,3,0,2,0,5,1,6,26
12,6,19,12,13,17,40,0,0,0,0,0,13,13,0,1211,3,5,63,22,1808,3,2,0,30,0,1,0,1,0,5,4,5,36
10,9,23,7,12,20,66,0,0,0,0,0,13,13,0,21220,3,7,64,22,1925,3,3,0,33,0,1,0,2,0,8,0,3,56
11,15,16,15,19,30,33,0,0,0,0,0,13,13,0,1021,3,5,65,22,1943,5,1,0,27,0,2,0,1,0,5,5,4,26
20,7,13,20,11,13,20,0,0,0,0,0,14,14,6,11010,5,2,66,26,3,5,5,0,28,0,7,0,2,0,5,3,4,30
11,4,20,2,20,17,46,0,0,0,0,0,14,14,6,10022,6,8,67,27,12,6,6,0,49,0,2,0,0,0,4,4,3,63
17,20,24,11,14,22,33,0,0,0,0,0,14,14,6,10021,3,7,68,27,15,3,4,0,39,0,4,0,1,0,6,4,2,46
13,20,18,15,21,27,13,0,0,0,0,0,14,13,6,1100,3,5,69,27,17,3,3,0,33,0,3,0,2,0,7,4,5,30
13,17,27,14,9,24,40,0,0,0,0,1,14,60,6,11021,3,7,70,27,88,3,2,0,35,0,1,0,1,0,9,3,5,33
12,10,14,18,12,20,33,0,0,0,0,0,14,60,6,112,5,6,71,26,89,5,2,0,32,0,3,0,0,0,7,5,3,33
20,7,17,12,19,15,46,0,0,0,0,0,14,14,6,10202,3,4,72,27,91,3,6,0,38,0,5,0,0,0,4,3,5,40
11,2,27,3,18,13,86,0,0,0,0,0,14,13,6,21222,7,9,73,26,94,7,4,0,47,0,1,0,0,0,4,4,4,66
15,19,19,13,19,25,40,0,0,0,0,0,14,13,6,2020,3,6,74,27,95,3,4,0,37,0,3,0,2,0,7,3,4,43
17,8,17,4,14,16,73,0,0,0,0,0,14,14,6,12122,7,8,75,27,97,7,5,0,46,0,4,0,0,0,3,5,2,60
14,9,18,19,13,24,20,0,0,0,0,0,14,14,6,2000,5,6,76,27,109,5,3,0,31,0,3,0,2,0,11,0,4,30
14,8,14,21,8,21,53,0,0,0,0,0,14,14,6,11202,5,5,77,25,1790,5,2,0,28,0,5,0,0,0,6,4,3,40
19,13,12,22,18,21,60,0,0,0,0,0,14,14,6,20202,4,3,78,27,1792,4,4,0,27,0,9,0,0,0,5,5,1,56
13,2,18,17,18,26,60,0,0,0,0,0,14,14,6,20220,5,5,79,26,1794,5,5,0,32,0,5,0,2,0,9,0,2,63
14,11,23,8,14,17,80,0,0,0,0,0,14,14,6,22220,8,8,80,26,1795,8,3,0,41,0,2,0,2,0,5,4,4,60
10,5,29,1,30,20,46,0,0,0,0,0,14,14,6,20102,6,10,81,27,1800,6,6,0,55,0,1,0,0,0,3,5,2,50
13,12,19,6,17,13,46,0,0,0,0,0,14,14,6,10220,7,6,82,27,1801,7,5,0,43,0,3,0,2,0,3,5,5,53
10,16,18,7,14,13,53,0,0,0,0,0,14,14,6,10221,8,6,83,27,1806,8,6,0,41,0,4,0,1,0,6,2,3,36
30,3,7,24,11,22,13,0,0,0,0,0,14,14,6,11000,4,0,84,26,1807,4,1,0,0,0,10,0,2,0,7,4,4,10
15,14,23,9,15,14,46,0,0,0,0,0,14,14,6,20201,3,6,85,27,1919,3,5,0,40,0,5,0,1,0,4,4,3,46
21,23,25,10,14,13,80,0,0,0,0,0,14,60,6,22220,3,6,86,27,1947,3,4,0,40,0,3,0,2,0,4,5,5,50
17,19,13,23,12,18,26,0,0,0,0,0,14,14,6,2001,4,3,87,26,1951,4,2,0,23,0,5,0,1,0,8,3,5,30
19,15,19,5,23,20,66,0,0,0,0,0,14,14,6,21202,7,7,88,26,1952,7,6,0,44,0,4,0,0,0,4,3,2,63
17,10,17,16,11,17,46,0,0,0,0,0,14,14,6,2201,3,6,89,27,1960,3,3,0,33,0,4,0,1,0,8,2,4,53
11,17,10,17,4,17,26,0,0,0,0,0,16,16,0,12000,4,3,90,18,57,4,0,0,12,0,5,0,2,0,7,2,1,16
4,2,17,1,15,9,100,0,0,0,0,0,16,16,0,22222,0,8,91,18,64,0,6,0,43,0,1,0,0,0,2,1,0,90
8,5,16,5,17,17,60,0,0,0,0,0,16,16,0,22200,2,6,92,18,65,2,4,0,32,0,2,0,2,0,4,1,1,60
7,7,16,4,11,11,80,0,0,0,0,0,16,16,0,20222,2,7,93,18,66,2,3,0,33,0,2,0,0,0,3,3,0,60
10,2,7,18,12,30,6,0,0,0,0,0,16,17,0,10,4,2,94,18,68,4,1,0,12,0,4,0,2,0,8,1,2,33
18,6,18,9,10,15,20,0,0,0,0,0,16,16,0,20000,3,5,95,18,69,3,2,0,23,0,4,0,2,0,5,1,1,30
17,16,9,16,8,13,20,0,0,0,0,0,16,16,0,20,5,1,96,18,71,5,2,0,14,0,6,0,2,0,4,3,2,26
12,9,12,15,9,23,6,0,0,0,0,0,16,16,0,10,5,4,97,18,72,5,1,0,18,0,3,0,2,0,7,1,2,23
4,1,22,2,18,11,80,0,0,0,0,1,16,16,0,2222,1,8,98,18,73,1,5,0,42,0,0,1,0,0,2,2,1,83
9,4,19,6,11,16,66,0,0,0,0,0,16,16,0,20221,3,5,99,18,74,3,3,0,31,0,1,0,1,0,2,4,3,66
5,15,16,7,12,17,33,0,0,0,0,0,16,16,0,112,3,6,100,18,76,3,2,0,27,0,2,0,0,0,5,2,1,36
15,10,18,12,5,15,73,0,0,0,0,0,16,16,0,22112,3,4,101,18,217,3,1,0,22,0,1,0,0,0,5,3,4,46
10,3,24,3,17,9,46,0,0,0,0,0,16,16,0,10202,1,6,102,18,219,1,5,0,35,0,1,0,0,0,4,0,2,56
11,14,14,10,10,18,60,0,0,0,0,0,16,16,0,22020,3,4,103,18,378,3,2,0,22,0,2,0,2,0,6,1,3,43
12,20,14,11,6,13,40,0,0,0,0,0,16,16,0,2200,3,4,104,18,1530,3,2,0,22,0,3,0,2,0,5,2,2,53
9,1,11,14,5,15,33,0,0,0,0,1,16,17,0,1021,5,3,105,18,1738,3,1,0,19,0,2,0,1,0,5,3,4,43
15,13,19,8,10,8,66,0,0,0,0,0,16,16,0,12202,3,4,106,18,1809,3,3,0,26,0,3,0,0,0,3,2,3,43
15,7,12,13,12,17,33,0,0,0,0,0,16,17,0,11002,3,2,107,18,111817,5,3,0,19,0,4,0,0,0,5,2,2,30
