competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
13,13,1,1,13,11111,31,31,156,161982,176760,45000,1943,12222,13
13,10,19,1796,13,22022,31,31,336,161982,176761,54000,1808,10010,13
13,2,6,5,13,22211,31,30,28,161983,176762,59400,10,10200,13
13,12,14,1799,13,220,30,31,330,161983,176763,50400,13,2021,13
13,9,5,9,13,22012,31,31,13,161982,176764,63000,144,22010,13
13,15,3,11,13,10011,31,31,1,161984,176765,72000,8,22021,13
13,4,16,14,13,10002,31,31,449,161983,176766,50400,2,112,13
13,17,11,106,13,10,31,31,326,161983,176767,50400,18,1202,13
13,20,18,19,13,10221,31,31,355,161981,176768,72000,110,10210,13
13,8,7,1925,13,2202,31,31,450,161982,176769,54000,7,2111,13
14,19,11,88,14,1021,39,39,180,161974,177298,54000,3,210,14
14,16,18,89,14,10,39,39,26,161974,177299,54000,1919,2210,14
14,8,1,1800,14,22022,39,39,497,161974,177300,72000,91,22202,14
14,13,22,95,14,2,39,39,335,161974,177301,54000,1801,1201,14
14,4,2,12,14,22201,39,39,349,161974,177302,45000,97,22011,14
14,21,10,1792,14,1000,39,38,329,161974,177303,54000,1790,22202,14
14,5,23,1951,14,202,39,39,228,161974,177304,54000,1952,22210,14
14,9,12,15,14,21021,39,39,337,161974,177305,54000,1795,22,14
14,14,17,1794,14,2200,39,39,433,161974,177306,54000,1960,21010,14
14,24,15,1806,14,100,39,39,331,161974,177308,54000,1807,120,14
14,7,20,109,14,20202,39,39,327,161974,177309,54000,1947,1122,14
14,11,3,94,14,210,38,39,350,161977,177314,54000,88,21121,14
14,6,7,1947,14,21222,39,39,32,161978,177321,72000,17,20202,14
16,3,6,69,16,2220,27,27,33,161976,177625,74700,219,22222,16
16,13,10,217,16,12112,27,27,249,161976,177626,62100,111817,11120,16
16,17,18,68,16,2000,27,26,26,161976,177627,62100,71,1,16
16,16,14,1738,16,1102,27,27,176,161976,177628,62100,57,10,16
16,2,5,65,16,1202,27,27,477,161975,177629,75900,64,22122,16
16,9,1,73,16,10022,26,27,14,161974,177630,74700,1809,2202,16
16,15,8,76,16,10020,27,27,179,161975,177631,61200,72,21112,16
16,4,12,1530,16,110,27,27,26,161976,177632,54000,66,200,16
16,7,11,378,16,22201,27,27,32,161975,177633,68400,74,22200,16
17,2,15,1823,17,22212,28,28,179,161975,177940,72000,1819,11001,17
