homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
14,5,19,4,12,8,20,0,0,0,0,0,1,1,10,1011,10,5,0,22,269,10,5,0,34,0,3,0,1,0,5,1,3,40
18,9,10,11,14,27,0,0,0,0,0,0,1,1,4,0,4,3,1,22,270,4,2,0,19,0,6,0,2,0,7,2,2,16
10,3,22,1,24,13,86,0,0,0,0,0,1,1,0,22122,0,8,2,22,271,0,7,0,50,0,2,0,0,1,0,4,1,76
24,8,20,8,16,22,26,0,0,0,0,0,1,1,3,20010,3,4,3,22,272,5,3,0,27,0,4,0,2,0,5,3,3,40
16,1,15,7,20,18,6,0,0,0,0,1,1,1,3,10,3,3,4,22,819,10,5,0,29,0,4,0,2,0,5,1,4,26
18,11,16,12,10,27,26,0,0,0,0,0,1,1,4,20010,4,3,5,22,822,4,0,0,14,0,6,0,2,0,8,3,2,23
19,4,23,5,14,16,66,0,0,0,0,0,1,1,8,12202,8,6,6,22,1443,3,4,0,33,0,4,0,0,0,5,2,1,70
11,12,19,3,15,17,66,0,0,0,0,0,1,1,10,20212,10,7,7,22,1447,3,3,0,36,0,2,0,0,0,4,4,2,70
14,7,34,2,24,9,73,0,0,0,0,0,1,1,10,12221,10,7,8,22,1516,10,6,0,46,0,0,1,1,0,2,3,4,70
14,6,11,9,11,13,46,0,0,0,0,0,1,1,5,1202,5,4,9,22,1786,8,3,0,26,0,5,0,0,0,5,3,2,33
14,2,22,6,15,25,66,0,0,0,0,0,1,1,8,22210,8,6,10,22,1788,8,4,0,31,0,4,0,2,0,7,0,1,43
22,13,11,10,19,27,66,0,0,0,0,0,1,1,5,2122,5,3,11,22,15006,5,4,0,24,0,6,0,0,0,6,1,2,43
14,11,25,6,18,25,46,0,0,0,0,0,4,4,10,22100,10,8,12,30,229,10,4,0,44,0,3,0,2,0,7,4,4,30
18,3,21,10,10,14,33,0,0,0,0,1,4,4,3,2110,3,6,13,30,230,8,3,0,35,0,5,0,2,0,8,4,4,26
19,4,34,2,25,17,86,0,0,0,0,0,4,4,10,22122,10,11,14,30,231,10,9,0,63,0,2,0,0,0,5,1,2,73
18,6,14,8,13,17,60,0,0,0,0,0,4,4,8,21211,8,4,15,30,232,8,7,0,40,0,5,0,1,0,7,1,6,43
28,14,12,16,12,23,13,0,0,0,0,0,4,4,4,1100,4,1,16,30,537,4,2,0,19,0,9,0,2,0,8,5,5,20
21,9,20,11,18,21,6,0,0,0,0,0,4,4,3,100,3,4,17,30,670,3,5,0,34,0,6,0,2,0,8,2,5,33
20,1,21,7,25,27,46,0,0,0,0,0,4,4,8,2021,8,6,18,30,673,3,5,0,42,0,5,0,1,0,5,5,4,56
17,5,27,4,22,26,60,0,0,0,0,0,4,4,10,222,10,8,19,30,674,10,5,0,45,0,5,0,0,0,6,4,2,63
19,12,23,3,24,16,40,0,0,0,0,0,4,4,10,20200,10,10,20,30,680,10,8,0,57,0,4,0,2,0,5,2,1,60
16,7,17,9,19,24,53,0,0,0,0,0,4,4,3,21201,3,6,21,30,681,3,4,0,39,0,6,0,1,0,5,6,3,50
31,8,19,14,20,16,46,0,0,0,0,0,4,4,5,21002,5,1,22,30,1750,4,6,0,31,0,9,0,0,0,4,5,5,46
