homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
6,5,6,4,3,2,40,0,0,0,0,0,1,1,0,2200,10,2,0,7,269,10,2,0,12,0,2,0,2,0,1,0,0,57
6,9,4,11,5,10,40,0,0,0,0,0,1,1,0,2200,4,1,1,7,270,3,1,0,6,0,2,0,2,0,3,0,0,28
3,3,6,3,9,4,86,0,0,0,0,0,1,1,0,12222,10,2,2,7,271,5,2,0,14,0,1,0,0,1,0,1,1,66
10,8,8,9,4,8,26,0,0,0,0,0,1,1,0,2010,5,2,3,7,272,8,0,0,8,0,2,0,2,0,1,2,0,38
4,1,5,1,13,4,66,0,0,0,0,1,1,1,0,20212,0,1,4,7,819,0,4,0,16,0,1,0,0,1,0,0,1,76
5,11,6,12,1,5,20,0,0,0,0,0,1,1,0,20000,4,1,5,7,822,5,0,0,4,0,2,0,2,0,3,0,1,19
6,4,5,7,5,5,60,0,0,0,0,0,1,1,0,22002,3,1,6,7,1443,3,2,0,9,0,2,0,0,0,2,0,0,42
3,12,6,5,6,10,60,0,0,0,0,0,1,1,0,20022,8,2,7,7,1447,4,1,0,10,0,0,1,0,0,3,0,1,47
10,7,16,2,5,1,73,0,0,0,1,0,1,1,0,11222,10,2,8,7,1516,10,2,0,15,0,0,1,0,1,0,1,2,71
7,6,2,10,5,6,20,0,0,0,0,0,1,1,0,20000,5,1,9,7,1786,8,1,0,7,0,2,0,2,0,2,1,0,33
4,2,2,8,9,10,40,0,0,0,0,0,1,1,0,22,3,1,10,7,1788,4,2,0,9,0,2,0,0,0,2,0,0,42
7,13,6,6,6,7,46,0,0,0,0,0,1,1,0,1220,8,2,11,7,15006,10,1,0,10,0,2,0,2,0,1,1,0,47
5,11,7,5,4,2,60,0,0,0,0,0,4,4,0,22020,10,1,12,5,229,10,2,0,9,0,1,0,2,0,1,0,0,60
3,3,6,6,2,4,53,0,0,0,0,1,4,4,0,12120,10,2,13,6,230,10,0,0,9,0,0,1,2,0,1,2,1,50
1,4,4,4,3,3,66,0,0,0,0,0,4,4,0,20221,10,2,14,5,231,10,1,0,10,0,0,1,1,0,1,1,0,66
5,6,3,9,2,4,26,0,0,0,0,0,4,4,0,12000,3,1,15,6,232,8,1,0,7,0,1,0,2,0,2,0,1,38
3,1,0,16,2,6,6,0,1,0,0,0,4,4,0,10000,4,0,16,6,537,4,0,0,2,0,2,0,2,0,2,1,1,11
3,9,5,12,2,3,40,0,0,0,0,0,4,4,0,11012,3,1,17,5,670,4,0,0,6,0,0,1,0,0,1,1,2,40
3,1,4,8,4,5,46,0,0,0,0,0,4,4,0,1022,8,1,18,5,673,3,1,0,7,0,0,1,0,0,2,0,1,46
4,5,4,13,2,4,33,0,0,0,0,0,4,4,0,2011,5,1,19,5,674,3,0,0,5,0,1,0,1,0,1,1,1,33
2,12,7,2,4,2,73,0,0,0,1,0,4,4,0,12221,10,3,20,6,680,0,1,0,14,0,0,1,1,1,0,2,0,77
2,7,5,11,3,9,40,0,0,0,0,0,4,4,0,2002,3,2,21,5,681,5,0,0,6,0,1,0,0,0,2,0,0,40
4,8,5,7,3,2,46,0,0,0,0,0,4,4,0,221,8,1,22,6,1750,8,1,0,8,0,1,0,1,0,1,1,1,44
0,2,10,1,4,3,86,0,0,0,1,0,4,4,0,22212,0,3,23,6,2014,10,1,0,14,0,0,1,0,1,0,2,0,77
4,1,1,15,6,8,20,0,0,0,0,0,4,4,0,2000,4,0,24,6,15005,3,1,0,4,0,2,0,2,0,2,0,1,22
4,10,4,10,2,8,40,0,0,0,0,0,4,4,0,22,3,1,25,6,100087,5,1,0,7,0,1,0,0,0,2,0,1,38
4,13,6,3,3,3,66,0,0,0,0,0,4,4,0,22102,10,2,26,6,110724,10,1,0,11,0,0,1,0,0,1,1,1,61
2,1,1,14,3,6,26,0,0,0,0,0,4,4,0,2010,5,1,27,6,132231,3,0,0,4,0,1,0,2,0,3,0,1,22
0,3,4,5,3,3,66,0,0,0,1,0,10,10,0,2121,8,2,28,4,245,10,0,0,8,0,0,1,1,1,0,2,0,66
0,1,2,1,6,1,100,0,0,0,1,1,10,10,0,222,0,1,29,3,246,10,2,0,9,0,0,1,0,1,0,0,0,100
5,2,10,4,2,0,75,0,0,0,0,0,10,10,0,2220,8,2,30,4,247,10,1,0,9,0,1,0,2,1,0,0,0,75
4,13,5,10,1,2,44,0,0,0,0,0,10,10,0,102,3,1,31,3,634,3,0,0,4,0,0,1,0,0,1,0,1,44
3,14,3,11,3,3,33,0,1,0,1,0,10,10,0,1111,3,0,32,4,645,3,0,0,4,0,0,1,1,1,0,2,2,33
1,7,8,3,3,2,75,0,0,0,0,0,10,10,0,2022,10,2,33,4,1903,8,1,0,9,0,0,1,0,0,1,0,0,75
2,18,2,15,0,5,25,0,0,0,0,0,10,10,0,200,3,1,34,4,1904,3,0,0,3,0,1,0,2,0,2,0,0,25
1,4,4,6,3,2,77,0,0,0,1,0,10,10,0,212,10,1,35,3,1906,8,1,0,7,0,0,1,0,1,0,1,0,77
2,5,0,14,2,3,25,0,0,0,0,0,10,10,0,20,3,0,36,4,1908,3,1,0,3,0,1,0,2,0,2,0,0,25
0,12,8,2,6,4,75,0,0,0,0,0,10,10,0,2220,10,2,37,4,1910,0,1,0,9,0,0,1,2,0,1,0,0,75
5,8,4,17,1,2,16,0,1,0,0,0,10,10,0,1001,4,0,38,4,1913,3,0,0,2,0,1,0,1,0,1,0,2,16
2,17,1,7,2,0,66,0,0,0,0,0,10,10,0,220,8,1,39,3,1914,8,1,0,6,0,1,0,2,1,0,0,0,66
1,12,6,8,3,8,50,0,0,0,0,0,10,10,0,202,8,2,40,4,1915,3,0,0,6,0,0,1,0,0,2,0,0,50
2,15,2,16,1,9,25,0,0,0,0,0,10,10,0,2,5,1,41,4,1971,4,0,0,3,0,1,0,0,0,2,0,0,25
5,11,2,13,4,4,25,0,1,0,0,0,10,10,0,1101,3,0,42,4,100632,3,0,0,3,0,1,0,1,1,0,2,1,25
4,16,1,18,0,10,0,0,1,0,0,0,10,10,0,0,4,0,43,4,100634,4,0,0,0,0,1,0,2,0,3,0,0,0
4,19,2,12,2,2,33,0,0,0,0,0,10,10,0,12,3,0,44,4,100638,5,1,0,4,0,1,0,0,0,1,0,1,33
5,6,2,9,4,6,50,0,0,0,0,0,10,10,0,220,3,1,45,4,100646,8,1,0,6,0,1,0,2,0,1,0,0,50
0,2,5,3,1,1,66,0,0,0,0,0,13,13,0,220,1,1,46,3,1,0,1,0,6,0,0,1,2,0,1,0,0,66
3,7,0,19,0,1,11,0,1,0,0,0,13,13,0,100,4,0,47,3,2,5,0,0,1,0,1,0,2,0,1,0,1,11
0,12,2,2,5,1,77,0,0,0,1,0,13,13,0,122,1,1,48,3,5,1,1,0,7,0,0,1,0,1,0,0,1,77
0,17,2,5,3,3,66,0,0,0,0,0,13,13,0,22,2,1,49,3,7,3,1,0,6,0,0,1,0,0,1,0,0,66
0,18,1,12,0,5,44,0,0,0,0,1,13,14,0,201,3,1,50,3,8,3,0,0,4,0,0,1,1,0,1,0,1,44
2,5,5,1,3,2,100,0,0,0,1,1,13,13,0,222,0,2,51,3,9,2,1,0,9,0,0,1,0,1,0,0,0,100
2,1,0,13,5,2,33,0,0,0,0,0,13,13,0,200,3,0,52,3,10,3,1,0,3,0,1,0,2,0,1,0,0,33
3,3,3,9,1,1,44,0,0,0,0,0,13,13,0,12,3,1,53,3,11,5,0,0,4,0,1,0,0,1,0,1,0,44
3,4,2,17,0,0,22,0,1,0,0,0,13,13,0,101,5,0,54,3,13,5,0,0,2,0,1,0,1,1,0,2,0,22
4,16,3,10,1,1,44,0,0,0,0,0,13,13,0,210,3,1,55,3,14,1,0,0,4,0,1,0,2,1,0,1,0,44
1,8,3,4,2,0,66,0,0,0,0,0,13,13,0,220,1,1,56,3,18,1,1,0,6,0,1,0,2,1,0,0,0,66
5,14,1,16,3,3,33,0,0,0,0,0,13,13,0,2,5,0,57,3,19,4,1,0,3,0,1,0,0,0,1,0,0,33
1,6,5,6,0,2,66,0,0,0,0,0,13,14,0,202,3,2,58,3,106,3,0,0,6,0,0,1,0,0,1,0,0,66
7,13,2,20,0,1,0,0,1,0,0,0,13,13,0,0,4,0,59,3,110,4,0,0,0,0,2,0,2,0,1,0,0,0
1,10,1,18,1,3,22,0,1,0,0,0,13,13,0,110,4,0,60,3,144,3,0,0,2,0,0,1,2,0,1,1,1,22
0,1,2,14,2,6,33,0,0,0,0,0,13,14,0,20,3,1,61,3,1796,3,0,0,3,0,0,1,2,0,2,0,0,33
1,11,1,8,3,0,55,0,0,0,1,0,13,13,0,112,3,0,62,3,1799,3,1,0,5,0,0,1,0,1,0,1,1,55
2,6,3,11,0,2,44,0,0,0,0,0,13,13,0,102,3,1,63,3,1808,4,0,0,4,0,0,1,0,0,1,0,1,44
0,9,1,15,2,5,33,0,0,0,0,0,13,13,0,20,5,1,64,3,1925,3,0,0,3,0,0,1,2,0,2,0,0,33
0,15,1,7,3,4,66,0,0,0,0,0,13,13,0,22,3,1,65,3,1943,3,1,0,6,0,0,1,0,0,1,0,0,66
