playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
-1,220901,241651,-1,-1,234378,-1,230666,251805,-1,-1,234378,235794,-1,-1,-1,225193,222665,-1,-1,248148,-1,246669,231936,-1,234378,271807,243715,246669,-1,-1,257711,-1,-1,265693,264846,-1,234378,251566,278773,-1,-1,-1,1,256958,227813,254796,-1,232580,222665,-1,234378,231448,-1,235790,206585,241928,-1,-1,222665,-1,234378,-1,210697,207421,-1,-1
-1,202811,216393,-1,-1,200458,-1,-1,227174,-1,-1,210881,275468,-1,-1,-1,264209,257057,-1,-1,236987,-1,260247,80816,-1,216393,272379,227678,200458,-1,-1,248465,-1,-1,-1,212419,-1,216393,231447,200458,-1,-1,-1,2,-1,-1,226162,-1,241464,210881,-1,216393,-1,-1,258444,200110,-1,-1,-1,221697,-1,200458,-1,199189,221697,-1,-1
-1,74726,245766,-1,-1,225748,-1,71956,260142,-1,-1,218343,242751,-1,-1,-1,70114,73196,-1,-1,212099,-1,225748,231540,-1,225748,255855,221281,225748,-1,-1,235770,-1,-1,256358,263654,-1,225748,247913,237211,-1,-1,-1,3,264746,279225,244626,-1,241534,225748,-1,225748,274959,-1,73427,240595,270140,-1,-1,245652,-1,225748,75639,193910,245652,-1,71447
-1,257126,244871,-1,-1,212366,-1,79114,229073,-1,74910,271743,238368,-1,-1,-1,233442,271668,-1,-1,212366,-1,268927,235807,-1,268927,244565,239540,265700,75265,-1,244240,-1,-1,254522,252878,-1,212366,244559,265700,-1,-1,-1,4,265777,277986,225867,-1,240912,212366,-1,268927,231878,-1,239377,266842,236321,-1,-1,236528,-1,212366,78230,221705,236528,-1,78298
-1,228789,257534,-1,-1,257534,-1,202652,238074,-1,-1,238616,272978,-1,-1,-1,263620,247090,-1,-1,256079,-1,266032,71998,-1,257534,76687,230918,257534,-1,-1,248695,-1,-1,268438,259307,-1,247090,259031,239231,-1,-1,-1,5,71651,242578,273018,-1,222104,238074,-1,257534,248158,-1,259197,258485,262859,-1,-1,257534,-1,257534,229942,261530,252042,-1,229984
-1,204935,256402,-1,-1,243282,-1,-1,253510,-1,-1,243282,279497,-1,-1,-1,266609,193474,-1,-1,243657,-1,261188,74413,-1,243657,237386,202695,243282,-1,-1,207599,-1,-1,70448,180216,-1,243282,276295,244380,-1,-1,-1,7,257896,225650,206517,-1,247649,204935,-1,243282,-1,-1,270866,232284,-1,-1,-1,251892,-1,243282,-1,268631,251892,-1,-1
-1,230670,247361,-1,-1,247361,-1,-1,244591,-1,-1,232104,244238,-1,-1,-1,248384,235735,-1,-1,236764,-1,258906,231554,-1,247361,237161,229266,247361,-1,-1,242663,-1,-1,203215,208892,-1,247361,232080,236822,-1,-1,-1,8,221479,74145,257191,-1,239360,235735,-1,247361,242656,-1,230084,193331,270209,-1,-1,247249,-1,247361,-1,242530,247249,-1,-1
-1,212831,256630,-1,-1,239837,-1,247601,253149,-1,-1,209331,246174,-1,-1,-1,232487,239837,-1,-1,246104,-1,242516,216267,-1,239837,242434,237678,239837,-1,-1,225100,-1,-1,79922,264298,-1,239837,80376,260908,-1,-1,-1,9,279128,222514,235805,-1,203376,203376,-1,239837,271975,-1,236772,262621,252897,-1,-1,209331,-1,239837,-1,70824,257289,-1,-1
-1,210257,239085,-1,-1,218667,-1,253052,253124,-1,-1,240638,203574,-1,-1,-1,207410,218667,-1,-1,231866,-1,251570,255069,-1,218667,186942,239818,218667,-1,-1,208920,-1,-1,200159,271574,-1,218667,277295,242641,-1,-1,-1,10,277031,277427,237692,-1,251517,239818,-1,218667,270409,-1,246420,263063,224081,-1,-1,239085,-1,218667,204246,229237,256675,-1,264681
-1,226753,259399,-1,-1,212198,-1,74142,236401,-1,-1,212198,75087,-1,-1,-1,233064,253306,-1,-1,277432,-1,243014,269136,-1,212198,254088,269087,212198,-1,-1,205988,-1,-1,255475,234574,-1,212198,260592,235243,-1,-1,-1,11,269233,238041,200145,-1,203263,212198,-1,212198,273599,-1,250961,243647,77354,-1,-1,212198,-1,212198,239301,163264,240243,-1,233049
