competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
13,15,2,10,13,21001,35,35,246,162014,176756,72000,1799,22212,13
13,19,1,1,13,1,36,36,156,162019,176810,72000,1796,222,13
13,4,5,2,13,22201,36,36,115,162016,176811,72000,9,12001,13
13,2,6,1943,13,22212,36,35,348,162020,176812,70200,10,22122,13
13,17,9,5,13,1221,36,36,28,162020,176813,72900,18,1,13
13,12,10,7,13,20011,36,36,492,162018,176814,54000,106,10011,13
13,7,14,8,13,21202,36,36,432,162018,176815,54000,1808,22121,13
13,16,3,11,13,12221,36,36,1,162018,176816,45000,14,2221,13
13,18,13,13,13,21200,36,36,100,162018,176817,63000,19,21,13
13,11,20,110,13,1200,36,36,415,162018,176818,54000,144,10,13
13,15,8,1925,13,21001,36,35,450,162018,176819,54000,1799,11020,13
16,1,2,64,16,2212,32,32,488,162014,177638,75600,73,2112,16
16,8,12,378,16,20201,32,32,32,162014,177639,68400,76,1100,16
16,14,9,217,16,11110,33,33,249,162018,177679,75600,1738,2012,16
16,10,17,71,16,122,33,33,512,162018,177680,75600,1809,10020,16
16,15,3,65,16,11022,33,33,477,162018,177681,75600,57,21212,16
16,18,16,72,16,100,33,33,176,162018,177682,75600,68,11110,16
16,2,4,66,16,2112,33,32,426,162018,177683,75600,64,22220,16
16,5,6,219,16,22202,33,33,29,162018,177684,75600,74,20102,16
16,7,8,76,16,1120,32,33,179,162018,177685,75600,69,20201,16
16,13,12,378,16,1001,32,33,32,162018,177686,75600,1530,1100,16
16,1,11,111817,16,2212,33,32,33,162018,177687,75600,73,22020,16
19,9,12,1831,19,12122,33,33,438,162017,178291,55800,100409,12,19
19,11,6,32,19,22,33,33,12,162017,178292,55800,28,20220,19
19,5,13,23,19,12212,33,33,343,162017,178293,55800,10029,1120,19
19,4,8,1824,19,20112,33,33,416,162017,178294,55800,36,20100,19
19,14,1,21,19,21010,33,33,137,162017,178295,55800,31,22212,19
19,3,7,25,19,22202,33,33,447,162017,178296,55800,112172,22010,19
