playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
-1,220901,241651,-1,-1,234378,-1,-1,251805,-1,-1,234378,264846,-1,-1,-1,235794,222665,-1,-1,248148,-1,246669,210697,-1,234378,254796,243715,246669,-1,-1,231936,-1,-1,-1,257711,-1,234378,235790,256197,-1,-1,-1,1,225193,-1,251566,-1,232580,222665,-1,234378,-1,-1,230666,206585,-1,-1,-1,241651,-1,234378,-1,278773,207421,-1,-1
-1,202811,260247,-1,-1,200458,-1,-1,227174,-1,-1,233049,212419,-1,-1,-1,82350,236499,-1,-1,257057,-1,226162,248465,-1,200458,264209,227678,200458,-1,-1,221660,-1,-1,82968,275468,-1,227174,229906,200458,-1,-1,-1,2,80816,216393,199189,-1,241464,227678,-1,226162,236987,-1,231352,200110,210881,-1,-1,221697,-1,200458,-1,246174,221697,-1,-1
-1,74726,225748,-1,-1,225748,-1,270140,260142,-1,71956,255855,73196,-1,-1,-1,218343,212099,-1,-1,73427,-1,243371,263678,-1,225748,242946,242751,225748,278920,-1,231540,-1,-1,193910,237211,-1,225748,245766,263914,-1,-1,-1,3,70114,235770,244626,-1,241534,225748,-1,225748,266095,82914,247913,240595,256358,-1,71447,225748,82835,225748,78123,263654,270787,-1,75639
-1,202125,238368,-1,-1,221705,-1,-1,233442,-1,-1,259507,260951,-1,-1,-1,271743,221705,-1,-1,244565,-1,230864,271668,-1,221705,212366,239540,259507,-1,-1,200778,-1,-1,252878,265700,-1,221705,268927,240912,-1,-1,-1,4,275348,266842,265777,-1,244240,239540,-1,221705,270118,-1,277986,246166,74910,-1,-1,236528,-1,221705,-1,241523,236528,-1,-1
-1,228789,257534,-1,-1,257534,-1,261530,238074,-1,-1,238616,71651,-1,-1,-1,263620,247090,-1,-1,256079,-1,268438,248695,-1,257534,76687,230918,238616,-1,-1,259307,-1,-1,248158,272978,-1,247090,278813,239231,-1,-1,-1,5,275507,257126,273018,-1,222104,238074,-1,257534,262859,-1,259031,258485,266032,-1,-1,257534,-1,257534,-1,242578,252042,-1,-1
-1,204935,237386,-1,-1,237386,-1,-1,253510,-1,-1,261188,71998,-1,-1,-1,259714,193474,-1,-1,243657,-1,243282,74413,-1,237386,256402,202695,237386,-1,-1,207599,-1,-1,225650,257896,-1,243657,279497,244380,-1,-1,-1,7,180216,206517,266609,-1,247649,204935,-1,243657,-1,-1,251892,232284,-1,-1,-1,261188,-1,243657,-1,70448,276295,-1,-1
-1,193331,221479,-1,-1,248384,-1,-1,244591,-1,-1,247361,247249,-1,-1,-1,236764,235735,-1,-1,236822,-1,248384,237161,-1,248384,257191,231554,248384,-1,-1,244238,-1,-1,242656,242663,-1,236822,258906,239360,-1,-1,-1,8,208892,74145,232104,-1,229266,235735,-1,248384,203215,-1,230084,230670,-1,-1,-1,221479,-1,248384,-1,269495,242530,-1,-1
-1,212831,256630,-1,-1,236772,-1,264298,236772,-1,-1,209331,222514,-1,-1,-1,279128,239837,-1,-1,246104,-1,242516,216267,-1,236772,80376,237678,236772,-1,-1,225100,-1,-1,278292,252897,-1,256630,235805,260908,-1,-1,-1,9,271975,271977,242434,-1,203376,203376,-1,236772,247601,-1,253149,262621,233731,-1,-1,209331,-1,236772,232487,79922,257289,-1,70824
-1,230621,239085,-1,-1,237692,-1,-1,253124,-1,-1,237692,208920,-1,-1,-1,255069,218667,-1,-1,231866,-1,251570,242641,-1,237692,240638,239818,237692,-1,-1,277031,-1,-1,204246,271574,-1,237692,246420,277427,-1,-1,-1,10,76250,268737,256675,-1,241159,218667,-1,237692,251517,-1,270409,263063,207410,-1,-1,239085,-1,237692,-1,203574,241236,-1,-1
-1,254803,212198,-1,-1,212198,-1,74142,234574,-1,-1,254088,235243,-1,-1,-1,278124,269136,-1,-1,200145,-1,240243,236401,-1,212198,253306,203263,243014,-1,-1,269087,-1,-1,75439,75087,-1,212198,260592,205988,-1,-1,-1,11,238041,82853,233064,-1,239301,212198,-1,212198,82899,-1,250961,243647,163264,-1,-1,212198,-1,212198,77354,269233,243014,-1,277432
