competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
65,6,1,306,65,12102,31,31,34,161799,173123,72000,834,12122,65
65,6,10,422,65,12102,32,31,34,161802,173146,71100,834,2100,65
65,7,2,445,65,21122,32,32,34,161792,173147,71100,563,21211,65
65,4,9,753,65,121,32,32,33,161792,173149,71100,1572,0,65
65,3,8,1571,65,21020,32,32,34,161806,173151,71100,305,102,65
65,1,5,423,65,12122,32,31,34,161806,173153,71100,306,21120,65
41,7,10,131491,41,11210,22,22,34,161790,173588,68400,2041,11011,41
41,16,2,918,41,1000,22,23,34,161794,173589,61200,1463,12221,41
41,14,7,2041,41,10002,22,23,178,161794,173590,61200,1756,11210,41
41,11,5,298,41,2201,22,23,26,161794,173591,69300,112199,210,41
41,13,6,1757,41,10012,22,23,34,161793,173592,57600,1523,10002,41
41,10,15,922,41,11011,23,22,228,161794,173593,61200,131491,12220,41
41,4,8,920,41,2222,23,23,180,161793,173594,50400,418,22010,41
41,3,1,300,41,21222,23,22,249,161794,173595,52200,919,22121,41
41,9,12,113459,41,20002,23,23,34,161793,173596,64800,417,21020,41
56,16,3,433,56,0,25,25,176,161794,173845,50400,112126,22201,56
56,2,4,319,56,2120,25,25,178,161794,173846,50400,708,12202,56
56,12,14,1870,56,20122,25,25,178,161793,173847,54000,321,210,56
56,11,6,111594,56,20120,25,25,178,161793,173848,63000,702,2021,56
56,10,9,111705,56,20002,25,25,469,161794,173849,59400,711,2020,56
56,8,1,112072,56,100,25,25,228,161793,173850,54000,700,22212,56
56,5,13,113458,56,11102,25,25,34,161794,173851,59400,320,20200,56
56,7,15,113892,56,22122,25,25,34,161793,173852,54000,710,1022,56
83,3,4,1474,83,2021,31,31,196,161794,174071,50400,980,20120,83
83,1,11,1478,83,2201,31,31,158,161792,174072,50400,1477,10000,83
83,10,2,2055,83,111,31,31,158,161794,174073,50400,1473,20022,83
83,8,7,112115,83,22211,31,31,33,161794,174074,59400,112555,22201,83
83,12,6,112258,83,12201,31,31,34,161793,174075,50400,2056,2201,83
83,5,9,112558,83,20021,31,31,182,161794,174076,59400,982,22,83
39,17,7,112893,39,2022,30,31,493,161789,174480,70200,693,2221,39
39,9,29,688,39,22200,32,32,32,161793,174531,52200,114640,12100,39
39,30,20,695,39,0,31,31,32,161793,174532,55800,697,11221,39
39,25,12,114161,39,1220,31,32,249,161793,174533,70200,113018,22020,39
39,24,17,693,39,11111,31,31,181,161793,174534,70200,111651,2022,39
39,2,23,698,39,12010,32,32,178,161793,174535,70200,131439,21020,39
39,22,7,112893,39,102,30,32,493,161793,174536,70200,691,2221,39
39,28,6,111138,39,20000,32,32,196,161793,174537,70200,696,21201,39
