competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
13,15,3,11,13,10011,31,31,1,161984,176765,72000,8,22021,13
13,11,4,2,13,1202,31,31,115,161990,176770,50400,106,10002,13
13,3,6,5,13,22021,31,31,28,161989,176771,72000,11,10200,13
13,18,14,1799,13,10210,30,31,330,161991,176772,72000,19,2021,13
13,5,8,7,13,22010,31,31,492,161990,176773,50400,9,2202,13
13,20,15,8,13,10221,31,31,432,161989,176774,54000,110,10011,13
13,1,2,10,13,12222,30,31,246,161990,176775,59400,1,22211,13
13,13,12,13,13,11111,31,31,100,161989,176776,54000,1943,220,13
13,19,16,14,13,10010,31,31,449,161990,176777,50400,1796,112,13
13,10,17,18,13,22022,31,31,409,161989,176778,63000,1808,10,13
13,9,7,1925,13,22012,31,31,450,161989,176779,45000,144,2111,13
14,2,21,1790,14,11212,40,39,112,161985,177139,72000,94,11,14
14,1,19,3,14,20221,41,41,496,161988,177334,72000,1800,2121,14
14,9,11,1919,14,20212,41,41,491,161989,177335,54000,1792,1022,14
14,23,8,91,14,21011,41,41,249,161989,177336,45000,1951,2202,14
14,16,5,1952,14,21000,41,41,332,161989,177337,54000,88,20211,14
14,3,2,94,14,1101,39,41,350,161990,177338,43200,12,11212,14
14,12,4,97,14,2221,41,41,180,161989,177339,45000,15,20120,14
14,22,21,1790,14,20111,40,41,112,161989,177340,45000,95,11,14
14,20,14,1801,14,12211,41,41,180,161989,177341,54000,109,211,14
14,18,24,1807,14,21001,41,41,180,161989,177342,54000,89,10001,14
14,6,15,1960,14,12222,41,40,333,161989,177343,54000,17,20011,14
14,17,10,1795,14,1010,41,41,347,161989,177344,54000,1794,2101,14
14,13,7,1947,14,12020,41,41,32,161989,177345,54000,1806,20210,14
14,19,6,17,14,2121,40,41,113,161985,177367,72000,3,12222,14
16,16,5,69,16,11021,28,28,33,161990,177643,54000,57,22222,16
16,4,9,217,16,22200,28,28,249,161989,177644,61200,219,11201,16
16,13,18,68,16,21121,28,28,26,161990,177645,62100,111817,11,16
16,11,17,71,16,22000,27,28,512,161990,177646,62100,378,20001,16
16,15,3,65,16,200,28,28,477,161989,177647,75900,72,21222,16
