playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
-1,220901,241651,-1,-1,234378,-1,-1,251805,-1,-1,234378,235790,-1,-1,-1,225193,222665,-1,-1,248148,-1,246669,210697,-1,234378,235794,243715,246669,-1,-1,231936,-1,-1,-1,257711,-1,234378,251566,256197,-1,-1,-1,1,264846,-1,254796,-1,232580,222665,-1,234378,-1,-1,230666,206585,-1,-1,-1,241651,-1,234378,-1,278773,207421,-1,-1
-1,202811,260247,-1,-1,200458,-1,258932,227174,-1,-1,210881,246174,-1,-1,-1,264209,216393,-1,-1,257057,-1,226162,82350,-1,216393,199189,227678,200458,260129,-1,248465,-1,-1,82968,221660,-1,227174,233049,200458,-1,-1,-1,2,275468,76255,229906,-1,241464,210881,-1,216393,212419,-1,258444,200110,236987,-1,-1,221697,-1,200458,80652,80816,221697,-1,75603
77742,240595,270787,-1,75948,225748,-1,256358,260142,-1,82914,73427,263914,-1,-1,-1,263678,212099,-1,71447,218343,-1,225748,70114,-1,225748,255855,247913,225748,82835,-1,237211,-1,-1,242751,263654,-1,225748,73196,241534,-1,-1,-1,3,78123,193910,244626,-1,231540,225748,-1,225748,243371,71956,235770,74726,266095,-1,80555,245766,274959,225748,75639,270140,245766,-1,278920
-1,202125,238368,-1,-1,212366,-1,-1,200778,-1,-1,271743,252878,-1,-1,-1,233442,271668,-1,-1,212366,-1,268927,235807,-1,268927,244565,239540,265700,-1,-1,277986,-1,-1,78230,244240,-1,212366,236528,265700,-1,-1,-1,4,270118,78298,241523,-1,240912,212366,-1,268927,74910,-1,221705,246166,-1,-1,-1,265777,-1,212366,-1,266842,265777,-1,-1
-1,228789,257534,-1,-1,257534,-1,257126,238074,-1,261530,238616,71651,-1,-1,-1,263620,247090,-1,-1,256079,-1,268438,248695,-1,257534,76687,230918,238616,262859,-1,259307,-1,-1,242578,272978,-1,247090,266032,239231,-1,-1,-1,5,71998,278455,273018,-1,222104,238074,-1,257534,248158,229942,259031,258485,266605,-1,-1,257534,202652,257534,71997,278813,252042,-1,260942
-1,204935,237386,-1,-1,237386,-1,-1,253510,-1,-1,261188,257896,-1,-1,-1,259714,193474,-1,-1,243657,-1,243282,74413,-1,237386,256402,202695,237386,-1,-1,70448,-1,-1,76507,270373,-1,243657,279497,244380,-1,-1,-1,7,225650,206517,266609,-1,207599,204935,-1,243657,247649,-1,251892,232284,-1,-1,-1,261188,-1,243657,-1,180216,276295,-1,-1
-1,230670,221479,-1,-1,257191,-1,-1,231554,-1,-1,247361,247249,-1,-1,-1,269495,235735,-1,-1,236822,-1,257191,248384,-1,257191,237161,229266,257191,-1,-1,244591,-1,-1,74145,242663,-1,257191,258906,239360,-1,-1,-1,8,242656,203215,236764,-1,244238,235735,-1,257191,71814,-1,230084,193331,232104,-1,-1,221479,-1,257191,-1,208892,242530,-1,-1
-1,212831,236772,-1,-1,236772,-1,264298,253149,-1,-1,209331,222514,-1,-1,-1,232487,239837,-1,-1,246104,-1,256630,279128,-1,236772,242434,237678,236772,-1,-1,216267,-1,-1,271975,225100,-1,256630,80376,260908,-1,-1,-1,9,79922,70994,235805,-1,203376,203376,-1,236772,247601,-1,242516,262621,233731,-1,-1,209331,-1,236772,264299,252897,257289,-1,70824
-1,230621,239085,-1,-1,237692,-1,204246,253124,-1,-1,237692,208920,-1,-1,-1,255069,218667,-1,-1,231866,-1,251570,81539,-1,237692,240638,239818,237692,-1,-1,277031,-1,-1,277295,271574,-1,237692,241236,277427,-1,-1,-1,10,242641,76250,256675,-1,241159,218667,-1,237692,200159,-1,270409,263063,224081,-1,-1,239085,-1,237692,251517,203574,246420,-1,207410
-1,254803,212198,-1,-1,212198,-1,74142,234574,-1,278121,254088,235243,-1,-1,-1,253306,269136,-1,-1,200145,-1,277432,236401,-1,212198,233064,203263,243014,71973,-1,269087,-1,-1,278124,75087,-1,212198,260592,205988,-1,-1,-1,11,238041,75439,240243,-1,239301,212198,-1,212198,82853,272644,250961,243647,163264,-1,274988,212198,268434,212198,77354,269233,243014,-1,268439
-1,242853,259268,-1,-1,218659,-1,70035,232185,-1,82448,255145,228888,-1,-1,-1,268737,253054,-1,-1,252796,-1,243619,251176,-1,218659,216464,262597,218659,74323,-1,229682,-1,-1,211009,236315,-1,253054,233487,218659,-1,-1,-1,12,262255,239358,264692,-1,186156,186156,-1,252796,279546,-1,254752,188094,260402,-1,-1,261283,-1,218659,72027,276827,261283,-1,279251
-1,203841,254022,-1,-1,241096,-1,198039,274246,-1,-1,223334,207650,-1,-1,-1,237329,247851,-1,-1,241096,-1,234742,198032,-1,247851,246923,256261,266127,-1,-1,186345,-1,-1,163600,270617,-1,241096,257470,266127,-1,-1,-1,13,270519,77791,206085,-1,251809,247851,-1,241096,72281,-1,234824,233934,270357,-1,-1,254022,-1,241096,210047,203487,242964,-1,262118
-1,199641,236015,-1,-1,254243,-1,81339,224656,-1,192123,260145,235642,-1,-1,-1,250789,237819,-1,-1,254243,-1,240740,264349,-1,254243,235173,238095,254243,266208,-1,256008,-1,-1,79629,74310,-1,254243,257980,243057,-1,-1,-1,14,234724,202750,236499,-1,278016,236015,-1,254243,74242,-1,230978,216325,268474,-1,-1,236015,-1,254243,81325,227813,79402,-1,79201
-1,250804,279857,-1,-1,243223,-1,257105,264437,-1,-1,243223,251028,-1,-1,-1,233957,262072,-1,-1,246682,-1,255594,241075,-1,243223,238490,235156,243223,-1,-1,265412,-1,-1,230774,258167,-1,243223,206115,240773,-1,-1,-1,15,77070,206218,208159,-1,193011,235156,-1,243223,252330,-1,75093,170008,279543,-1,-1,243223,-1,243223,276931,276561,277658,-1,276562
-1,277823,269964,-1,-1,269964,-1,271669,252793,-1,82197,226012,231044,-1,-1,-1,276695,240097,-1,-1,266422,-1,252066,238157,-1,269964,78184,245153,269964,80565,-1,202697,-1,-1,199576,265993,-1,269964,265195,264371,-1,-1,-1,17,279579,263953,258930,-1,272497,221841,-1,269964,266312,80568,244319,189324,202199,-1,-1,221841,80569,269964,278203,222156,221841,-1,81987
