homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
14,5,19,3,12,7,40,0,0,0,0,0,1,1,0,22000,10,5,0,18,269,10,5,0,31,0,3,0,2,0,4,0,1,53
13,9,10,10,12,23,13,0,0,0,0,0,1,1,10,1010,5,3,1,18,270,4,2,0,19,0,4,0,2,0,5,2,2,33
7,3,15,1,21,11,66,0,0,0,0,0,1,1,0,10222,0,6,2,18,271,0,6,0,40,0,2,0,0,1,0,3,1,76
18,8,17,6,15,19,73,0,0,0,0,0,1,1,10,21122,8,4,3,18,272,5,3,0,26,0,3,0,0,0,3,3,2,60
12,1,13,5,17,14,40,0,0,0,0,1,1,1,0,20200,8,3,4,18,819,10,5,0,28,0,2,0,2,0,4,0,4,40
13,11,13,12,7,22,40,0,0,0,0,0,1,1,3,2002,4,3,5,18,822,4,0,0,13,0,4,0,0,0,7,2,2,26
18,4,20,7,11,11,73,0,0,0,0,0,1,1,10,22211,3,4,6,18,1443,3,3,0,24,0,4,0,1,0,4,2,1,50
10,12,16,4,14,15,86,0,0,0,0,0,1,1,0,22212,10,5,7,18,1447,3,3,0,29,0,2,0,0,0,3,3,2,63
13,7,32,2,16,8,53,0,0,0,0,0,1,1,0,12021,10,6,8,18,1516,10,4,0,36,0,0,1,1,0,2,3,3,70
12,6,8,9,9,12,13,0,0,0,0,0,1,1,10,110,5,3,9,18,1786,8,2,0,19,0,4,0,2,0,5,2,2,30
10,2,17,8,12,22,40,0,0,0,0,0,1,1,10,202,3,5,10,18,1788,8,3,0,24,0,4,0,0,0,6,0,0,40
20,13,8,11,14,24,20,0,0,0,0,0,1,1,8,20,4,2,11,18,15006,5,2,0,14,0,6,0,2,0,6,1,1,10
10,11,18,4,12,16,33,0,0,0,0,0,4,4,0,21001,10,7,12,22,229,10,3,0,36,0,2,0,1,0,4,3,3,56
15,3,19,9,5,9,46,0,0,0,0,1,4,4,0,21200,3,5,13,22,230,8,2,0,27,0,4,0,2,0,5,3,3,53
15,4,23,3,19,13,80,0,0,0,0,0,4,4,0,22202,10,8,14,22,231,10,6,0,44,0,2,0,0,0,4,1,1,60
16,6,10,8,8,13,20,0,0,0,0,0,4,4,0,2000,8,3,15,22,232,8,5,0,27,0,5,0,2,0,6,0,3,43
17,1,7,16,10,17,33,0,0,0,0,0,4,4,10,121,4,1,16,22,537,4,2,0,17,0,6,0,1,0,5,4,4,43
10,9,14,7,13,16,73,0,0,0,0,0,4,4,0,11222,8,4,17,22,670,3,4,0,30,0,2,0,0,0,6,1,5,50
17,1,15,11,14,17,20,0,0,0,0,0,4,4,0,11001,3,3,18,22,673,3,3,0,26,0,4,0,1,0,4,4,4,33
12,5,21,5,15,19,60,0,0,0,0,0,4,4,0,222,10,6,19,22,674,10,3,0,32,0,3,0,0,0,5,3,2,40
11,12,17,2,16,13,80,0,0,0,0,0,4,4,0,2222,10,8,20,22,680,10,6,0,45,0,2,0,0,0,3,2,1,90
9,7,14,12,15,24,33,0,0,0,0,0,4,4,0,12001,3,5,21,22,681,3,1,0,25,0,4,0,1,0,5,5,2,33
22,8,17,15,11,9,53,0,0,0,0,0,4,4,10,2121,4,1,22,22,1750,4,3,0,21,0,6,0,1,0,3,5,4,30
2,2,23,1,14,10,60,0,0,0,0,0,4,4,0,12121,0,9,23,22,2014,0,4,0,46,0,0,1,1,0,2,6,1,56
13,1,15,10,16,21,26,0,0,0,0,0,4,4,0,10020,3,4,24,22,15005,3,2,0,26,0,3,0,2,0,5,5,3,26
13,10,12,14,7,17,33,0,0,0,0,0,4,4,10,20101,5,2,25,22,100087,5,3,0,21,0,5,0,1,0,6,2,4,40
12,13,12,6,14,12,33,0,0,0,0,0,4,4,0,20101,10,3,26,22,110724,10,5,0,32,0,2,0,1,0,4,2,6,40
8,1,6,13,13,17,33,0,0,0,0,0,4,4,0,10120,5,3,27,22,132231,5,2,0,23,0,4,0,2,0,5,4,4,30
9,3,19,3,20,17,73,0,0,0,0,0,10,10,0,21212,10,7,28,20,245,10,3,0,37,0,2,0,0,0,1,5,2,60
18,1,29,2,22,11,33,0,0,0,0,1,10,10,0,1102,10,7,29,20,246,10,5,0,39,0,3,0,0,0,2,2,1,46
16,2,33,1,28,9,86,0,0,0,0,0,10,10,0,22221,0,7,30,20,247,0,10,0,53,0,1,0,1,1,0,0,2,93
15,13,17,9,13,19,46,0,0,0,0,0,10,10,0,2102,3,5,31,20,634,3,2,0,25,0,3,0,0,0,6,2,2,40
13,14,16,15,5,22,20,0,0,0,0,0,10,10,0,20,3,4,32,20,645,3,0,0,17,0,3,0,2,0,8,2,3,23
10,7,18,11,11,16,13,0,0,0,0,0,10,10,0,11000,3,5,33,19,1903,3,1,0,23,0,3,0,2,0,5,3,2,33
14,18,12,17,9,18,20,0,0,0,0,0,10,10,0,10101,4,3,34,20,1904,4,0,0,15,0,5,0,1,0,6,4,2,20
16,4,20,5,15,16,46,0,0,0,0,0,10,10,0,2012,8,4,35,20,1906,8,5,0,32,0,1,0,0,0,5,1,4,36
11,5,13,8,16,11,60,0,0,0,0,0,10,10,0,21121,8,4,36,20,1908,8,3,0,30,0,2,0,1,0,2,5,4,53
13,12,25,4,24,20,73,0,0,0,0,0,10,10,0,21122,10,6,37,19,1910,10,4,0,35,0,1,0,0,0,3,3,2,70
18,8,17,10,14,12,46,0,0,0,0,0,10,10,0,2210,3,3,38,19,1913,3,3,0,24,0,3,0,2,0,4,2,4,40
12,17,10,12,16,30,46,0,0,0,0,0,10,10,0,20120,3,5,39,20,1914,3,1,0,23,0,3,0,2,0,6,4,1,46
9,12,15,7,13,15,53,0,0,0,0,0,10,10,0,21120,8,4,40,20,1915,8,5,0,31,0,3,0,2,0,4,1,3,43
12,15,10,13,10,23,40,0,0,0,0,0,10,10,0,20111,3,4,41,20,1971,3,2,0,22,0,5,0,1,0,5,3,1,43
12,11,15,14,15,21,26,0,0,0,0,0,10,10,0,10111,3,3,42,19,100632,3,1,0,21,0,1,0,1,0,5,4,5,36
23,16,18,18,10,29,0,0,0,0,0,0,10,10,0,0,4,3,43,20,100634,4,1,0,14,0,5,0,2,0,9,1,1,36
23,19,17,16,7,10,33,0,0,0,0,0,10,10,0,12010,5,1,44,20,100638,5,2,0,16,0,6,0,2,0,4,3,4,30
18,6,11,6,14,16,80,0,0,0,0,0,10,10,0,2222,8,4,45,20,100646,8,6,0,32,0,4,0,0,0,4,0,2,53
8,2,28,1,14,9,53,0,0,0,0,0,13,13,0,22110,0,9,46,23,1,0,6,0,50,0,1,0,2,0,2,3,2,66
9,7,18,3,17,16,46,0,0,0,0,0,13,13,0,2102,1,8,47,23,2,1,6,0,46,0,2,0,0,0,3,3,1,73
11,12,17,5,22,14,53,0,0,0,0,0,13,13,0,11022,2,5,48,23,5,2,5,0,37,0,3,0,0,0,3,4,3,43
16,17,15,10,10,10,53,0,0,0,0,0,13,13,0,20121,3,4,49,23,7,3,5,0,33,0,4,0,1,0,4,2,4,50
13,18,19,16,12,25,40,0,0,0,0,1,13,14,0,11021,5,5,50,23,8,5,1,0,26,0,2,0,1,0,7,4,4,50
11,5,16,6,19,21,26,0,0,0,0,1,13,13,0,11110,3,6,51,23,9,3,4,0,36,0,2,0,2,0,5,3,3,50
8,1,29,2,18,13,40,0,0,0,0,0,13,13,0,11102,1,9,52,23,10,1,5,0,46,0,1,0,0,0,4,2,2,70
13,3,20,4,21,21,60,0,0,0,0,0,13,13,0,11122,1,6,53,23,11,1,4,0,38,0,2,0,0,0,3,5,3,56
17,4,22,9,10,12,66,0,0,0,0,0,13,13,0,22210,3,7,54,23,13,3,2,0,33,0,3,0,2,0,5,4,2,50
17,16,12,17,11,17,46,0,0,0,0,0,13,13,0,212,5,3,55,23,14,5,4,0,25,0,6,0,0,0,6,2,2,43
14,8,13,14,20,17,20,0,0,0,0,0,13,13,0,11001,3,2,56,23,18,3,5,0,28,0,6,0,1,0,3,4,3,33
26,14,16,18,11,19,46,0,0,0,0,0,13,13,0,10022,4,3,57,23,19,4,2,0,20,0,8,0,0,0,5,4,1,30
9,6,18,11,6,17,33,0,0,0,0,0,13,14,0,11020,3,6,58,23,106,3,2,0,33,0,0,1,2,0,6,4,5,36
23,13,10,20,5,20,40,0,0,0,0,0,13,13,0,12110,4,1,59,23,110,4,0,0,8,0,8,0,2,0,9,3,2,20
14,10,21,7,11,18,53,0,0,0,0,0,13,13,0,11202,3,7,60,23,144,3,3,0,34,0,3,0,0,0,6,2,2,56
17,1,12,19,13,27,20,0,0,0,0,0,13,14,0,111,4,2,61,23,1796,4,1,0,15,0,6,0,1,0,8,2,4,16
15,11,11,15,13,13,13,0,0,0,0,0,13,13,0,10100,5,2,62,23,1799,5,5,0,28,0,4,0,2,0,5,1,6,26
12,6,19,12,14,19,40,0,0,0,0,0,13,13,0,12110,3,5,63,23,1808,3,2,0,30,0,1,0,2,0,6,4,5,26
12,9,23,8,12,20,46,0,0,0,0,0,13,13,0,12200,3,7,64,23,1925,3,3,0,33,0,2,0,2,0,8,0,3,46
13,15,19,13,19,30,53,0,0,0,0,0,13,13,0,10212,3,6,65,23,1943,3,1,0,30,0,2,0,0,0,5,5,4,36
21,7,14,22,12,16,13,0,0,0,0,0,14,14,6,1001,4,2,66,28,3,4,5,0,29,0,7,0,1,0,6,3,5,26
11,4,24,2,22,18,80,0,0,0,0,0,14,14,6,2222,6,9,67,29,12,6,7,0,55,0,2,0,0,0,4,4,3,63
20,20,26,12,14,22,33,0,0,0,0,0,14,14,6,2110,3,7,68,29,15,3,4,0,40,0,5,0,2,0,6,5,2,40
13,20,19,15,22,28,33,0,0,0,0,0,14,13,6,10021,3,6,69,29,17,3,3,0,37,0,3,0,1,0,7,5,5,33
14,17,28,13,11,24,53,0,0,0,0,1,14,60,6,2121,3,7,70,29,88,3,3,0,39,0,1,0,1,0,9,3,6,36
14,10,15,19,12,24,33,0,0,0,0,0,14,60,6,12001,5,6,71,28,89,5,2,0,32,0,4,0,1,0,8,5,3,33
21,7,18,11,21,16,66,0,0,0,0,0,14,14,6,20221,3,4,72,29,91,3,7,0,42,0,5,0,1,0,4,3,6,53
11,2,29,3,19,16,80,0,0,0,0,0,14,13,6,22220,7,10,73,28,94,7,4,0,50,0,1,0,2,0,5,4,4,73
17,19,20,14,20,26,26,0,0,0,0,0,14,13,6,2010,3,6,74,29,95,3,4,0,38,0,4,0,2,0,7,4,4,36
17,8,21,5,15,18,66,0,0,0,0,0,14,14,6,12202,7,9,75,29,97,7,5,0,49,0,4,0,0,0,4,5,2,50
19,9,18,20,14,25,6,0,0,0,0,0,14,14,6,1,5,6,76,29,109,5,3,0,32,0,4,0,1,0,11,1,4,23
15,8,15,21,9,22,40,0,0,0,0,0,14,14,6,2111,5,5,77,27,1790,5,2,0,30,0,5,0,1,0,6,5,4,46
20,13,14,18,23,21,80,0,0,0,0,0,14,14,6,20222,5,4,78,29,1792,5,5,0,33,0,9,0,0,0,5,5,1,66
14,2,21,17,18,27,60,0,0,0,0,0,14,14,6,22002,5,6,79,28,1794,5,5,0,35,0,5,0,0,0,10,0,2,53
15,11,24,8,15,18,53,0,0,0,0,0,14,14,6,22011,7,8,80,28,1795,8,3,0,43,0,2,0,1,0,5,5,5,63
11,5,31,1,31,22,46,0,0,0,0,0,14,14,6,10220,6,11,81,29,1800,6,6,0,58,0,1,0,2,0,4,5,2,50
16,12,19,9,17,17,40,0,0,0,0,0,14,14,6,22000,3,6,82,29,1801,3,5,0,43,0,4,0,2,0,4,5,5,40
12,16,19,10,15,14,53,0,0,0,0,0,14,14,6,22101,3,6,83,29,1806,3,6,0,42,0,5,0,1,0,6,3,3,40
32,3,7,24,11,24,0,0,0,0,0,0,14,14,7,0,4,0,84,28,1807,4,1,0,0,0,11,0,2,0,8,4,4,10
15,14,25,7,15,16,46,0,0,0,0,0,14,14,6,20102,8,7,85,29,1919,8,5,0,43,0,5,0,0,0,5,4,3,46
22,23,26,6,17,15,66,0,0,0,0,0,14,60,6,22012,8,6,86,29,1947,7,5,0,44,0,3,0,0,0,4,5,6,56
17,19,13,23,14,19,33,0,0,0,0,0,14,14,6,112,4,3,87,28,1951,4,3,0,27,0,5,0,0,0,8,3,6,30
20,15,21,4,26,20,80,0,0,0,0,0,14,14,6,20222,7,8,88,28,1952,7,7,0,50,0,4,0,0,0,4,3,2,73
18,10,20,16,12,19,46,0,0,0,0,0,14,14,6,20120,3,7,89,29,1960,3,3,0,36,0,4,0,2,0,9,2,4,53
12,17,10,17,4,17,20,0,0,0,0,0,16,16,0,20000,4,3,90,19,57,4,0,0,12,0,6,0,2,0,7,2,1,16
4,2,17,2,16,12,80,0,0,0,0,0,16,16,0,22220,1,8,91,19,64,1,6,0,43,0,1,0,2,0,3,1,0,80
12,5,17,5,17,17,40,0,0,0,0,0,16,16,0,22000,2,6,92,19,65,2,4,0,32,0,3,0,2,0,4,1,1,50
7,7,16,4,16,13,80,0,0,0,0,0,16,16,0,2222,2,7,93,19,66,2,4,0,36,0,2,0,0,0,3,3,0,60
15,2,9,18,12,30,6,0,0,0,0,0,16,17,0,100,4,2,94,19,68,4,1,0,12,0,5,0,2,0,8,1,2,33
18,6,18,10,10,15,6,0,0,0,0,0,16,16,0,1,3,5,95,19,69,3,2,0,24,0,4,0,1,0,5,2,1,23
21,16,10,16,8,13,20,0,0,0,0,0,16,16,0,200,5,1,96,19,71,5,2,0,14,0,7,0,2,0,4,3,2,16
12,9,12,13,13,24,26,0,0,0,0,0,16,16,0,102,3,4,97,19,72,3,2,0,21,0,3,0,0,0,7,1,2,23
4,1,22,1,19,11,100,0,0,0,0,1,16,16,0,22222,0,8,98,19,73,0,6,0,45,0,0,1,0,0,2,2,1,83
11,4,19,6,11,16,46,0,0,0,0,0,16,16,0,2210,3,5,99,19,74,3,3,0,31,0,2,0,2,0,2,4,3,66
5,15,16,7,16,18,53,0,0,0,0,0,16,16,0,1122,3,6,100,19,76,3,3,0,30,0,2,0,0,0,5,2,1,46
15,10,18,9,7,15,73,0,0,0,0,0,16,16,0,21122,3,4,101,19,217,3,2,0,25,0,1,0,0,0,5,3,4,56
11,3,27,3,17,9,60,0,0,0,0,0,16,16,0,2022,1,7,102,19,219,1,5,0,38,0,1,0,0,0,4,0,2,66
13,14,14,12,10,18,40,0,0,0,0,0,16,16,0,20200,3,4,103,19,378,3,2,0,22,0,3,0,2,0,6,1,3,43
12,20,14,11,6,13,46,0,0,0,0,0,16,16,0,22001,3,4,104,19,1530,3,2,0,23,0,3,0,1,0,5,3,2,46
9,1,11,15,5,15,40,0,0,0,0,1,16,17,0,10211,5,3,105,19,1738,5,1,0,20,0,2,0,1,0,5,3,5,36
15,13,19,8,12,8,80,0,0,0,0,0,16,16,0,22022,3,4,106,19,1809,3,4,0,29,0,3,0,0,0,3,2,3,53
15,7,12,14,12,17,33,0,0,0,0,0,16,17,0,10021,5,2,107,19,111817,5,3,0,20,0,4,0,1,0,5,2,3,33
