homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
0,5,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,269,10,0,0,0,0,0,0,1,0,0,0,0,0
0,9,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,270,4,0,0,0,0,0,0,2,0,0,0,0,0
0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,272,5,0,0,0,0,0,0,2,0,0,0,0,0
0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,819,10,0,0,0,0,0,0,2,0,0,0,0,0
0,11,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,822,4,0,0,0,0,0,0,2,0,0,0,0,0
0,4,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,1443,3,0,0,0,0,0,0,0,0,0,0,0,0
0,12,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,1447,3,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,1516,10,0,0,0,0,0,0,1,0,0,0,0,0
0,6,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,1786,8,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,1788,8,0,0,0,0,0,0,2,0,0,0,0,0
0,13,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,15006,5,0,0,0,0,0,0,0,0,0,0,0,0
14,11,25,6,18,25,46,0,0,0,0,0,4,4,10,22100,10,8,12,30,229,10,4,0,44,0,3,0,2,0,7,4,4,30
18,3,21,10,10,14,33,0,0,0,0,1,4,4,3,2110,3,6,13,30,230,8,3,0,35,0,5,0,2,0,8,4,4,26
19,4,34,2,25,17,86,0,0,0,0,0,4,4,10,22122,10,11,14,30,231,10,9,0,63,0,2,0,0,0,5,1,2,73
18,6,14,8,13,17,60,0,0,0,0,0,4,4,8,21211,8,4,15,30,232,8,7,0,40,0,5,0,1,0,7,1,6,43
28,14,12,16,12,23,13,0,0,0,0,0,4,4,4,1100,4,1,16,30,537,4,2,0,19,0,9,0,2,0,8,5,5,20
21,9,20,11,18,21,6,0,0,0,0,0,4,4,3,100,3,4,17,30,670,3,5,0,34,0,6,0,2,0,8,2,5,33
20,1,21,7,25,27,46,0,0,0,0,0,4,4,8,2021,8,6,18,30,673,3,5,0,42,0,5,0,1,0,5,5,4,56
17,5,27,4,22,26,60,0,0,0,0,0,4,4,10,222,10,8,19,30,674,10,5,0,45,0,5,0,0,0,6,4,2,63
19,12,23,3,24,16,40,0,0,0,0,0,4,4,10,20200,10,10,20,30,680,10,8,0,57,0,4,0,2,0,5,2,1,60
16,7,17,9,19,24,53,0,0,0,0,0,4,4,3,21201,3,6,21,30,681,3,4,0,39,0,6,0,1,0,5,6,3,50
31,8,19,14,20,16,46,0,0,0,0,0,4,4,5,21002,5,1,22,30,1750,4,6,0,31,0,9,0,0,0,4,5,5,46
5,2,32,1,18,12,86,0,0,0,0,0,4,4,0,21222,0,14,23,30,2014,0,5,0,66,0,0,1,0,0,2,8,1,80
19,15,19,13,19,28,20,0,0,0,0,0,4,4,5,2,5,6,24,30,15005,3,2,0,32,0,6,0,0,0,8,5,3,30
18,10,18,12,14,25,40,0,0,0,0,0,4,4,3,22,3,4,25,30,100087,5,5,0,34,0,6,0,0,0,8,2,5,46
16,13,19,5,20,21,60,0,0,0,0,0,4,4,10,22020,10,6,26,30,110724,10,6,0,45,0,3,0,2,0,6,3,6,46
16,16,12,15,18,21,40,0,0,0,0,0,4,4,5,1121,4,3,27,30,132231,5,3,0,31,0,5,0,1,0,6,6,7,36
0,3,0,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,28,0,245,10,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,0,1,10,10,0,0,0,0,29,0,246,10,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,1,0,0,0,0,0,0,0,0,10,10,0,0,0,0,30,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,0,11,0,0,0,0,0,0,0,0,10,10,0,0,0,0,31,0,634,3,0,0,0,0,0,0,2,0,0,0,0,0
0,14,0,16,0,0,0,0,0,0,0,0,10,10,0,0,0,0,32,0,645,3,0,0,0,0,0,0,2,0,0,0,0,0
0,7,0,6,0,0,0,0,0,0,0,0,10,10,0,0,0,0,33,0,1903,3,0,0,0,0,0,0,0,0,0,0,0,0
0,18,0,17,0,0,0,0,0,0,0,0,10,10,0,0,0,0,34,0,1904,4,0,0,0,0,0,0,1,0,0,0,0,0
0,4,0,7,0,0,0,0,0,0,0,0,10,10,0,0,0,0,35,0,1906,8,0,0,0,0,0,0,1,0,0,0,0,0
0,5,0,4,0,0,0,0,0,0,0,0,10,10,0,0,0,0,36,0,1908,8,0,0,0,0,0,0,2,0,0,0,0,0
0,12,0,3,0,0,0,0,0,0,0,0,10,10,0,0,0,0,37,0,1910,10,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,8,0,0,0,0,0,0,0,0,10,10,0,0,0,0,38,0,1913,3,0,0,0,0,0,0,1,0,0,0,0,0
0,17,0,15,0,0,0,0,0,0,0,0,10,10,0,0,0,0,39,0,1914,3,0,0,0,0,0,0,2,0,0,0,0,0
0,12,0,9,0,0,0,0,0,0,0,0,10,10,0,0,0,0,40,0,1915,8,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,13,0,0,0,0,0,0,0,0,10,10,0,0,0,0,41,0,1971,3,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,12,0,0,0,0,0,0,0,0,10,10,0,0,0,0,42,0,100632,3,0,0,0,0,0,0,2,0,0,0,0,0
0,16,0,18,0,0,0,0,0,0,0,0,10,10,0,0,0,0,43,0,100634,4,0,0,0,0,0,0,2,0,0,0,0,0
0,19,0,14,0,0,0,0,0,0,0,0,10,10,0,0,0,0,44,0,100638,5,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,45,0,100646,8,0,0,0,0,0,0,2,0,0,0,0,0
11,2,41,1,30,16,100,0,0,0,0,0,13,13,0,22222,0,15,46,38,1,0,11,0,85,0,2,0,0,0,3,5,2,80
22,7,32,4,24,27,46,0,0,0,0,0,13,13,1,122,1,12,47,38,2,1,7,0,65,0,5,0,0,0,6,6,2,46
25,12,26,10,32,27,26,0,0,0,0,0,13,13,3,120,3,7,48,38,5,2,7,0,52,0,7,0,2,0,7,5,5,23
27,17,26,13,21,23,13,0,0,0,0,0,13,13,3,1100,3,6,49,38,7,3,7,0,49,0,8,0,2,0,7,5,5,30
21,18,29,14,20,35,53,0,0,0,0,1,13,14,3,12120,3,9,50,38,8,5,2,0,47,0,5,0,2,0,8,9,5,53
20,5,34,5,29,33,33,0,0,0,0,1,13,13,2,20101,2,10,51,38,9,3,7,0,60,0,3,0,1,0,9,3,6,40
14,1,45,2,32,21,53,0,0,0,0,0,13,13,1,12210,1,14,52,38,10,1,9,0,78,0,2,0,2,0,4,6,3,63
24,3,39,3,30,26,86,0,0,0,0,0,13,13,1,22122,1,13,53,38,11,1,7,0,71,0,3,0,0,0,4,8,3,66
30,4,36,12,17,25,46,0,0,0,0,0,13,13,3,2120,3,10,54,38,13,3,4,0,49,0,7,0,2,0,10,5,2,43
23,16,20,16,28,28,53,0,0,0,0,0,13,13,5,22101,5,4,55,38,14,5,7,0,44,0,7,0,1,0,9,3,8,56
31,8,22,17,26,26,66,0,0,0,0,0,13,13,5,22102,5,3,56,38,18,3,7,0,41,0,10,0,0,0,7,5,6,40
30,14,27,18,19,35,40,0,0,0,0,0,13,13,4,20002,4,6,57,38,19,4,4,0,39,0,9,0,0,0,10,5,4,46
20,6,25,7,17,28,53,0,0,0,0,0,13,14,3,1122,3,9,58,38,106,3,5,0,54,0,4,0,0,0,8,6,6,56
34,13,19,20,8,34,20,0,0,0,0,0,13,13,4,1011,4,3,59,38,110,4,0,0,20,0,11,0,1,0,13,6,5,33
20,10,30,11,17,31,46,0,0,0,0,0,13,13,3,20012,3,11,60,38,144,3,4,0,52,0,6,0,0,0,10,5,2,40
29,1,18,19,20,46,13,0,0,0,0,0,13,14,4,101,4,2,61,38,1796,4,2,0,22,0,10,0,1,0,14,3,7,10
23,11,19,15,22,28,13,0,0,0,0,0,13,13,5,1010,5,4,62,38,1799,5,7,0,45,0,6,0,2,0,9,3,9,33
20,6,30,8,22,26,40,0,0,0,0,0,13,13,3,20200,3,9,63,38,1808,3,5,0,53,0,4,0,2,0,9,5,6,53
21,9,33,9,22,31,33,0,0,0,0,0,13,13,3,2011,3,8,64,38,1925,3,6,0,53,0,3,0,1,0,10,3,8,33
20,15,29,6,29,34,60,0,0,0,0,0,13,13,3,12211,3,7,65,38,1943,3,6,0,57,0,2,0,1,0,5,8,10,60
27,7,19,20,23,29,33,0,0,0,0,0,14,14,5,10120,5,4,66,46,3,4,9,0,52,0,10,0,2,0,10,4,9,43
18,4,34,5,38,29,53,0,0,0,0,0,14,14,7,1221,7,12,67,46,12,6,10,0,80,0,5,0,1,0,5,8,6,36
37,20,40,15,21,36,6,0,0,0,0,0,14,14,3,10000,3,10,68,46,15,3,6,0,58,0,10,0,2,0,10,7,3,36
19,20,38,4,44,37,73,0,0,0,0,0,14,13,7,22112,7,12,69,46,17,3,10,0,80,0,3,0,0,0,7,6,8,86
22,17,39,10,18,34,73,0,0,0,0,1,14,60,3,21221,3,12,70,46,88,3,5,0,64,0,3,0,1,0,13,5,8,50
26,10,23,19,21,32,26,0,0,0,0,0,14,60,5,1020,5,9,71,46,89,5,4,0,53,0,10,0,2,0,9,10,4,30
27,7,31,8,36,32,40,0,0,0,0,0,14,14,8,2020,8,10,72,46,91,8,10,0,69,0,7,0,2,0,10,3,6,50
17,2,43,2,37,30,60,0,0,0,0,0,14,13,6,12112,6,14,73,46,94,7,9,0,84,0,1,0,0,0,7,7,8,63
34,19,31,23,27,34,33,0,0,0,0,0,14,13,4,112,4,7,74,46,95,3,5,0,46,0,9,0,0,0,9,9,7,36
25,8,33,3,31,24,73,0,0,0,0,0,14,14,7,12212,7,13,75,46,97,7,11,0,83,0,7,0,0,0,4,8,3,60
25,9,28,21,20,33,53,0,0,0,0,0,14,14,5,12210,5,8,76,46,109,5,5,0,51,0,5,0,2,0,14,4,10,56
23,8,25,18,24,41,66,0,0,0,0,0,14,14,5,22021,5,8,77,46,1790,5,6,0,55,0,9,0,1,0,10,7,6,50
28,13,27,9,36,28,46,0,0,0,0,0,14,14,3,2210,3,9,78,46,1792,5,10,0,65,0,11,0,2,0,8,5,3,56
33,2,38,13,28,33,60,0,0,0,0,0,14,14,3,22002,3,9,79,46,1794,5,9,0,60,0,10,0,0,0,12,2,4,36
