homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
8,5,13,4,5,3,60,0,0,0,0,0,1,1,0,2022,10,4,0,11,269,10,3,0,21,0,2,0,0,0,2,0,0,60
8,9,7,11,9,16,33,0,0,0,0,0,1,1,0,2110,4,2,1,11,270,4,1,0,11,0,2,0,2,0,4,1,1,36
4,3,10,1,13,6,100,0,0,0,0,0,1,1,0,22222,0,4,2,11,271,0,4,0,26,0,1,0,0,1,0,1,1,83
13,8,12,9,6,15,26,0,0,0,0,0,1,1,0,201,5,3,3,11,272,5,0,0,12,0,2,0,1,0,3,2,1,36
8,1,9,3,16,7,53,0,0,0,0,1,1,1,0,20121,10,1,4,11,819,10,5,0,21,0,1,0,1,0,1,0,3,60
10,11,8,12,3,7,20,0,0,0,0,0,1,1,0,1110,4,1,5,11,822,4,0,0,7,0,3,0,2,0,3,2,2,20
9,4,8,8,6,9,40,0,0,0,0,0,1,1,0,20020,3,2,6,11,1443,3,2,0,12,0,3,0,2,0,4,0,0,40
6,12,7,7,9,13,33,0,0,0,0,0,1,1,0,20101,3,2,7,11,1447,3,1,0,12,0,2,0,1,0,3,2,1,36
11,7,20,2,6,3,66,0,0,0,0,0,1,1,0,20221,10,4,8,11,1516,10,2,0,22,0,0,1,1,0,1,2,2,70
8,6,7,5,7,8,60,0,0,0,0,0,1,1,0,2202,8,3,9,11,1786,8,2,0,16,0,2,0,0,0,3,1,0,50
6,2,4,6,12,13,60,0,0,0,0,0,1,1,0,22002,8,2,10,11,1788,8,3,0,15,0,3,0,0,0,3,0,0,40
