competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
13,13,1,1,13,11111,31,31,156,161982,176760,45000,1943,12222,13
13,10,19,1796,13,22022,31,31,336,161982,176761,54000,1808,10010,13
13,2,6,5,13,22211,31,30,28,161983,176762,59400,10,10200,13
13,12,14,1799,13,220,30,31,330,161983,176763,50400,13,2021,13
13,9,5,9,13,22012,31,31,13,161982,176764,63000,144,22010,13
13,15,3,11,13,10011,31,31,1,161984,176765,72000,8,22021,13
13,4,16,14,13,10002,31,31,449,161983,176766,50400,2,112,13
13,17,11,106,13,10,31,31,326,161983,176767,50400,18,1202,13
13,20,18,19,13,10221,31,31,355,161981,176768,72000,110,10210,13
13,8,7,1925,13,2202,31,31,450,161982,176769,54000,7,2111,13
14,7,16,88,14,20210,41,41,180,161983,177322,43200,1947,21000,14
14,14,18,89,14,211,41,41,26,161982,177323,54000,1801,21001,14
14,24,1,1800,14,10001,41,41,497,161982,177324,45000,1807,20221,14
14,15,22,95,14,20011,41,41,335,161982,177325,54000,1960,20111,14
14,21,3,12,14,11,41,40,349,161982,177326,54000,1790,1101,14
14,2,9,1792,14,11212,41,39,329,161982,177327,45000,94,20212,14
14,10,23,1951,14,2101,41,41,228,161982,177328,54000,1795,21011,14
14,11,12,15,14,1022,41,41,337,161982,177329,45000,1919,2221,14
14,5,17,1794,14,20211,41,41,433,161982,177330,54000,1952,1010,14
14,8,6,17,14,2202,40,41,113,161982,177331,54000,91,12222,14
14,19,13,1806,14,2121,41,41,331,161982,177332,54000,3,12020,14
14,4,20,109,14,20120,41,41,327,161981,177333,72000,97,12211,14
16,17,16,57,16,20001,28,27,26,161982,177634,68400,71,11021,16
16,14,15,72,16,101,28,28,176,161983,177635,62100,1738,200,16
16,9,6,66,16,11201,28,28,426,161983,177636,74700,217,1101,16
16,18,4,219,16,11,28,28,29,161981,177637,75900,68,22200,16
16,12,7,74,16,2001,28,28,179,161982,177640,75900,1530,22012,16
16,3,10,1809,16,21222,28,28,147,161983,177641,62100,65,220,16
16,5,13,111817,16,22222,28,28,33,161981,177642,68400,69,21121,16
16,11,17,71,16,22000,27,28,512,161990,177646,62100,378,20001,16
16,6,1,73,16,1101,27,28,14,161990,177648,74700,66,22022,16
16,10,2,64,16,220,28,28,488,161988,177649,74700,1809,12020,16
16,7,8,76,16,22012,28,28,179,161990,177650,62100,74,11122,16
