homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
11,5,16,3,11,4,86,0,0,0,0,0,1,1,0,22122,10,4,0,14,269,10,5,0,28,0,2,0,0,0,2,0,1,63
11,9,10,9,11,17,46,0,0,0,0,0,1,1,0,10220,5,3,1,14,270,4,2,0,17,0,3,0,2,0,4,1,1,46
4,3,11,1,17,10,73,0,0,0,0,0,1,1,0,22121,0,5,2,14,271,0,4,0,31,0,1,0,1,1,0,3,1,86
17,8,13,7,12,18,46,0,0,0,0,0,1,1,0,1202,3,3,3,14,272,5,2,0,18,0,3,0,0,0,3,2,1,36
10,1,12,4,17,10,53,0,0,0,0,1,1,1,0,21012,10,2,4,14,819,10,5,0,25,0,1,0,0,0,2,0,4,53
12,11,9,12,5,14,6,0,0,0,0,0,1,1,0,10000,4,1,5,14,822,4,0,0,7,0,4,0,2,0,5,2,2,10
13,4,12,10,6,9,46,0,0,0,0,0,1,1,0,20012,5,3,6,14,1443,3,2,0,16,0,4,0,0,0,4,1,0,33
7,12,12,5,9,13,53,0,0,0,0,0,1,1,0,1212,8,4,7,14,1447,3,1,0,19,0,2,0,0,0,3,3,1,50
13,7,26,2,10,3,73,0,0,0,0,0,1,1,0,21221,10,5,8,14,1516,10,3,0,29,0,0,1,1,0,1,2,3,76
8,6,7,8,9,12,26,0,0,0,0,0,1,1,0,2010,3,3,9,14,1786,8,2,0,17,0,2,0,2,0,5,1,1,33
10,2,7,6,12,14,40,0,0,0,0,0,1,1,0,2200,8,3,10,14,1788,8,3,0,18,0,4,0,2,0,4,0,0,50
14,13,7,11,11,18,0,0,0,0,0,0,1,1,0,0,4,2,11,14,15006,5,1,0,11,0,4,0,2,0,5,1,1,23
