competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
1,5,1,271,1,21122,20,20,33,161934,176438,64800,1443,22221,1
1,4,3,269,1,21202,20,20,176,161935,176439,68400,1447,10,1
1,12,6,1788,1,200,20,20,178,161932,176440,68400,822,20222,1
1,7,8,272,1,20000,20,20,228,161933,176441,50400,819,12200,1
1,11,9,1786,1,2021,20,20,228,161934,176442,50400,15006,11012,1
1,2,10,270,1,2122,20,20,228,161934,176443,57600,1516,1000,1
13,15,3,2,13,21021,26,26,115,161933,176710,54000,8,2012,13
13,19,5,5,13,11002,26,26,28,161933,176711,54000,1796,22221,13
13,20,13,1799,13,10001,26,26,330,161934,176712,50400,110,120,13
13,4,8,7,13,22221,26,26,492,161935,176713,72000,11,21120,13
13,10,2,10,13,10002,26,26,246,161933,176714,72000,13,2122,13
13,6,17,14,13,10202,26,26,449,161934,176715,50400,9,12101,13
13,12,11,106,13,2000,26,26,326,161934,176716,50400,144,20200,13
13,1,16,18,13,10221,26,26,409,161934,176717,59400,1,1100,13
13,9,18,19,13,12212,26,26,355,161933,176718,63000,1943,22021,13
13,14,7,1925,13,10100,26,26,450,161933,176719,54000,1808,221,13
13,1,20,110,13,10221,26,26,415,161930,176759,72000,1,10001,13
14,21,18,89,14,12001,31,30,26,161929,177048,71100,1790,2121,14
14,8,9,1919,14,1220,31,31,491,161929,177203,71100,1947,10202,14
14,7,19,3,14,121,32,32,496,161932,177214,72000,1801,10202,14
14,13,5,1952,14,10210,31,32,332,161933,177215,45000,15,22210,14
14,23,2,12,14,20010,32,32,349,161933,177216,54000,1951,22220,14
14,21,3,97,14,12001,32,30,180,161933,177217,54000,1790,2122,14
14,11,17,1792,14,21221,32,32,329,161933,177218,54000,88,22022,14
14,24,15,1794,14,0,32,32,433,161934,177219,43200,1807,21202,14
14,18,10,17,14,2121,32,31,113,161933,177220,54000,89,21222,14
14,22,14,1806,14,10000,32,32,331,161933,177221,45000,95,1010,14
14,9,16,1960,14,10202,32,31,333,161933,177222,45000,1919,20220,14
14,6,12,1795,14,21202,32,32,347,161933,177223,54000,91,10101,14
14,1,20,109,14,20012,32,32,327,161933,177224,45000,1800,1011,14
14,4,8,1947,14,22012,31,30,32,161933,177225,54000,94,1220,14
16,6,16,57,16,10002,22,22,26,161934,177580,54000,74,112,16
16,13,17,71,16,11022,22,22,512,161934,177581,62100,1738,0,16
16,9,14,72,16,22202,22,22,176,161934,177582,62100,217,2110,16
16,18,2,73,16,10,22,22,14,161933,177583,75900,68,22220,16
16,8,1,64,16,1212,22,22,488,161933,177584,61200,69,20222,16
16,3,7,76,16,22222,22,22,179,161934,177585,74700,66,22001,16
16,5,11,1530,16,11,22,22,26,161934,177586,62100,65,1220,16
16,4,12,378,16,22101,22,22,32,161932,177587,74700,219,121,16
16,15,10,1809,16,21110,22,22,147,161933,177588,68400,111817,22100,16
17,15,13,132680,17,0,23,23,35,161932,177895,72000,1815,21202,17
17,12,14,1823,17,1211,23,23,179,161932,177896,72000,1805,120,17
17,17,3,1819,17,1011,23,23,180,161933,177897,72000,1814,20022,17
