playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
-1,220901,241651,-1,-1,234378,-1,-1,251805,-1,-1,234378,264846,-1,-1,-1,235794,222665,-1,-1,248148,-1,246669,210697,-1,234378,254796,243715,246669,-1,-1,231936,-1,-1,-1,257711,-1,234378,235790,256197,-1,-1,-1,1,225193,-1,251566,-1,232580,222665,-1,234378,-1,-1,230666,206585,-1,-1,-1,241651,-1,234378,-1,278773,207421,-1,-1
-1,202811,260247,-1,-1,200458,-1,210881,227174,-1,-1,233049,212419,-1,-1,-1,82350,236499,-1,-1,257057,-1,226162,248465,-1,200458,264209,227678,200458,-1,-1,221660,-1,-1,82968,275468,-1,227174,229906,200458,-1,-1,-1,2,80816,80652,199189,-1,241464,227678,-1,226162,216393,-1,231352,200110,236987,-1,-1,221697,-1,200458,-1,246174,221697,-1,-1
-1,74726,225748,-1,-1,225748,-1,270140,260142,-1,71956,255855,73196,-1,-1,-1,218343,212099,-1,-1,73427,-1,243371,263678,-1,225748,242946,242751,225748,278920,-1,231540,-1,-1,193910,237211,-1,225748,245766,263914,-1,-1,-1,3,70114,235770,244626,-1,241534,225748,-1,225748,266095,82914,247913,240595,256358,-1,71447,225748,82835,225748,78123,263654,270787,-1,75639
-1,202125,238368,-1,-1,221705,-1,-1,233442,-1,-1,259507,260951,-1,-1,-1,271743,221705,-1,-1,244565,-1,230864,271668,-1,221705,212366,239540,259507,-1,-1,200778,-1,-1,252878,265700,-1,221705,268927,240912,-1,-1,-1,4,275348,266842,265777,-1,244240,239540,-1,221705,270118,-1,277986,246166,-1,-1,-1,236528,-1,221705,-1,241523,236528,-1,-1
-1,228789,257534,-1,-1,257534,-1,261530,238074,-1,-1,238616,71651,-1,-1,-1,263620,247090,-1,-1,256079,-1,268438,248695,-1,257534,76687,230918,238616,-1,-1,259307,-1,-1,248158,272978,-1,247090,278813,239231,-1,-1,-1,5,275507,257126,273018,-1,222104,238074,-1,257534,262859,-1,259031,258485,266032,-1,-1,257534,-1,257534,-1,242578,252042,-1,-1
-1,204935,237386,-1,-1,237386,-1,-1,253510,-1,-1,261188,71998,-1,-1,-1,259714,193474,-1,-1,243657,-1,243282,74413,-1,237386,256402,202695,237386,-1,-1,247649,-1,-1,225650,257896,-1,243657,279497,244380,-1,-1,-1,7,180216,206517,266609,-1,207599,204935,-1,243657,-1,-1,251892,232284,-1,-1,-1,261188,-1,243657,-1,70448,276295,-1,-1
-1,193331,221479,-1,-1,248384,-1,-1,244591,-1,-1,247361,247249,-1,-1,-1,237161,235735,-1,-1,236822,-1,248384,269495,-1,248384,236764,229266,248384,-1,-1,231554,-1,-1,74145,242663,-1,236822,258906,239360,-1,-1,-1,8,242656,203215,257191,-1,244238,235735,-1,248384,232104,-1,230084,230670,-1,-1,-1,221479,-1,248384,-1,208892,242530,-1,-1
-1,212831,256630,-1,-1,236772,-1,264298,236772,-1,-1,209331,222514,-1,-1,-1,279128,239837,-1,-1,246104,-1,242516,216267,-1,236772,80376,237678,236772,-1,-1,225100,-1,-1,278292,252897,-1,256630,235805,260908,-1,-1,-1,9,271975,271977,242434,-1,203376,203376,-1,236772,247601,-1,253149,262621,233731,-1,-1,209331,-1,236772,232487,79922,257289,-1,70824
-1,230621,239085,-1,-1,237692,-1,-1,253124,-1,-1,237692,208920,-1,-1,-1,255069,218667,-1,-1,231866,-1,251570,242641,-1,237692,240638,239818,237692,-1,-1,277031,-1,-1,204246,271574,-1,237692,246420,277427,-1,-1,-1,10,76250,268737,256675,-1,241159,218667,-1,237692,251517,-1,270409,263063,207410,-1,-1,239085,-1,237692,-1,203574,241236,-1,-1
-1,254803,212198,-1,-1,212198,-1,74142,234574,-1,-1,254088,235243,-1,-1,-1,278124,269136,-1,-1,200145,-1,240243,236401,-1,212198,253306,203263,243014,-1,-1,269087,-1,-1,75439,75087,-1,212198,260592,205988,-1,-1,-1,11,238041,82853,233064,-1,239301,212198,-1,212198,82899,-1,250961,243647,163264,-1,-1,212198,-1,212198,77354,269233,243014,-1,277432
-1,242853,252796,-1,-1,218659,-1,70035,232185,-1,-1,255145,228888,-1,-1,-1,251176,253054,-1,-1,216464,-1,233487,260402,-1,218659,259268,186156,218659,82448,-1,229682,-1,-1,211009,236315,-1,253054,263522,218659,-1,-1,-1,12,262255,239358,264692,-1,262597,186156,-1,252796,279546,-1,254752,188094,72027,-1,-1,261283,-1,218659,279251,220944,261283,-1,74323
-1,203841,254022,-1,-1,241096,-1,262118,186345,-1,-1,223334,207650,-1,-1,-1,237329,246923,-1,-1,241096,-1,234742,274246,-1,186345,257470,256261,266127,-1,-1,198032,-1,-1,72281,270617,-1,241096,270519,266127,-1,-1,-1,13,77791,198039,206085,-1,251809,186345,-1,241096,247851,-1,234824,233934,210047,-1,-1,254022,-1,241096,-1,163600,242964,-1,-1
-1,199641,236015,-1,-1,254243,-1,234724,224656,-1,-1,260145,230978,-1,-1,-1,235642,254243,-1,-1,235173,-1,240740,264349,-1,254243,250789,238095,254243,-1,-1,256008,-1,-1,74242,74310,-1,254243,257980,243057,-1,-1,-1,14,216325,256781,237819,-1,278016,236015,-1,254243,202750,-1,268474,200159,192123,-1,-1,236015,-1,254243,-1,79629,79402,-1,-1
-1,250804,265412,-1,-1,243223,-1,-1,258167,-1,-1,246682,279543,-1,-1,-1,262072,243223,-1,-1,206115,-1,255594,241075,-1,243223,238490,235156,243223,-1,-1,75093,-1,-1,230774,264437,-1,243223,276561,240773,-1,-1,-1,15,276931,206218,277658,-1,193011,235156,-1,243223,252330,-1,251028,170008,257105,-1,-1,243223,-1,243223,-1,77070,279857,-1,-1
-1,277823,252066,-1,-1,269964,-1,81987,222156,-1,-1,264371,265195,-1,-1,-1,276695,266422,-1,-1,240097,-1,269964,226012,-1,269964,258930,252793,269964,80568,-1,238157,-1,-1,199576,245153,-1,269964,272497,265993,-1,-1,-1,17,279579,263953,226777,-1,202697,202697,-1,269964,202199,-1,78184,189324,182365,-1,-1,244319,-1,269964,82197,266312,244319,-1,80569
-1,240091,245367,-1,-1,243576,-1,270579,243576,-1,-1,237679,220697,-1,-1,-1,260105,270208,-1,-1,238216,-1,268421,83381,-1,243576,236480,232488,243576,-1,-1,81899,-1,-1,227535,73580,-1,243576,259868,243702,-1,-1,-1,18,245155,259583,229391,-1,264453,232488,-1,243576,237985,-1,231943,236568,272926,-1,-1,225539,-1,243576,205923,247394,225539,-1,-1
-1,193105,237712,-1,-1,270857,-1,-1,229880,-1,-1,270857,75842,-1,-1,-1,229942,236792,-1,-1,224371,-1,251954,274915,-1,270857,275102,242000,224371,-1,-1,227927,-1,-1,70230,245336,-1,251954,213956,274102,-1,-1,-1,19,268564,164835,264579,-1,245388,224371,-1,270857,-1,-1,196978,246158,-1,-1,-1,224371,-1,270857,-1,278284,264290,-1,-1
-1,167495,206113,-1,-1,202126,-1,81240,225375,-1,-1,247827,209889,-1,-1,-1,78063,275298,-1,-1,212622,-1,241084,237086,-1,212622,263765,229558,247827,-1,-1,250955,-1,-1,79317,234205,-1,212622,209658,234396,-1,-1,-1,21,186569,79318,256790,-1,213331,167495,-1,247827,82813,-1,259197,263887,82811,-1,-1,202126,-1,247827,76337,77126,202126,-1,-1
-1,235073,212194,-1,-1,212194,-1,-1,208333,-1,-1,259716,83751,-1,-1,-1,259356,246863,-1,-1,204923,-1,254117,270964,-1,259716,251852,229476,229891,-1,-1,224196,-1,-1,210772,259075,-1,259716,235407,229891,-1,-1,-1,22,278854,266906,252037,-1,247819,208333,-1,259716,83748,-1,212190,241050,73016,-1,-1,215441,-1,212194,-1,78577,215441,-1,-1
-1,235018,220876,-1,-1,220876,-1,250724,243133,-1,-1,257919,71101,-1,-1,-1,234943,262906,-1,-1,271119,-1,204497,264194,-1,220876,245622,243354,220876,-1,-1,272931,-1,-1,239367,222493,-1,220876,264702,224841,-1,-1,-1,23,70904,76031,214096,-1,221491,257919,-1,220876,264763,-1,245541,257273,80454,-1,-1,212002,-1,220876,81726,82741,212002,-1,177475
-1,262659,255185,-1,-1,212096,-1,-1,208335,-1,-1,240451,216497,-1,-1,-1,269705,276694,-1,-1,226168,-1,212096,263022,-1,212096,262666,207862,212096,-1,-1,207897,-1,-1,229692,262668,-1,212096,234875,209846,-1,-1,-1,25,199897,82862,250931,-1,231366,209846,-1,212096,244112,-1,279045,234833,-1,-1,-1,212096,-1,212096,-1,74431,259750,-1,-1
-1,206145,211891,-1,-1,270111,-1,-1,269513,-1,-1,262297,251107,-1,-1,-1,211982,243893,-1,-1,223680,-1,270111,269318,-1,270111,244109,245252,270111,-1,-1,276319,-1,-1,262840,262635,-1,270111,266109,272891,-1,-1,-1,27,75952,270110,79401,-1,245750,223680,-1,270111,211827,-1,251482,269916,-1,-1,-1,211891,-1,270111,-1,273885,251090,-1,-1
-1,212197,274944,-1,-1,232839,-1,246666,246885,-1,213134,232839,224970,-1,-1,-1,256949,276119,-1,-1,241928,-1,256958,269962,-1,232839,74102,275192,232839,82511,-1,274722,-1,-1,72319,262045,-1,232839,255036,234640,-1,-1,-1,28,256854,279101,251961,-1,236947,246885,-1,232839,73554,-1,236533,257568,279213,-1,-1,232839,-1,232839,77589,207791,266395,-1,271214
-1,244417,223755,-1,-1,223755,-1,210304,73135,-1,-1,73137,271395,-1,-1,-1,229171,269307,-1,-1,251429,-1,263343,234827,-1,73135,248434,250993,73135,269942,-1,73136,-1,-1,82698,263089,-1,73135,267844,263417,-1,-1,-1,29,242850,82700,237321,-1,79305,223755,-1,223755,243735,-1,229925,272787,263073,-1,-1,223755,-1,223755,79737,262800,264621,-1,73134
-1,224041,235360,-1,-1,252495,-1,74043,254638,-1,82767,251392,206198,-1,-1,-1,195038,254660,-1,-1,256942,-1,252495,220085,-1,252495,246814,258412,252495,218534,-1,259442,-1,-1,234727,75577,-1,252495,71178,261313,-1,-1,-1,31,242997,83078,233965,-1,258396,224041,-1,252495,82814,-1,269922,186148,71177,-1,-1,252495,248878,252495,239510,82816,244390,-1,83937
-1,204092,256853,-1,-1,210035,-1,82394,273651,-1,-1,210035,237328,-1,-1,-1,272781,228813,-1,-1,275029,-1,210324,255106,-1,210035,264219,212242,210035,82393,-1,208618,-1,-1,76335,270033,-1,228813,76416,275028,-1,-1,-1,32,81844,231521,236786,-1,247263,212242,-1,210035,80665,-1,75736,223550,211738,-1,-1,234236,-1,210035,210366,262151,234236,-1,82392
-1,210006,243932,-1,-1,200610,-1,83253,73089,-1,238647,236675,269866,-1,-1,-1,226686,238793,-1,-1,276191,-1,200610,238953,-1,238793,233707,224421,238793,82832,-1,257332,-1,-1,275414,270116,-1,238793,270014,76291,-1,-1,-1,33,241277,83254,211899,-1,251456,238793,-1,200610,76596,-1,244413,211953,76594,-1,-1,238793,79241,200610,80222,238779,257144,-1,78543
82154,203775,253102,-1,73098,72964,-1,72967,254245,-1,82191,72964,239073,-1,-1,-1,205966,239099,-1,201122,262936,-1,212240,81991,-1,72964,229472,244204,262936,274395,-1,271563,-1,-1,237509,78537,-1,262936,273904,240916,-1,-1,-1,34,224094,72965,73235,-1,225487,212240,-1,212240,276979,72962,237708,202873,76295,-1,82190,212240,77344,72964,262212,269566,180930,-1,232203
-1,223885,257504,-1,-1,250959,-1,79286,242602,-1,72553,252448,238476,-1,-1,-1,270465,250959,-1,-1,239096,-1,241925,238379,-1,250959,257073,278780,250959,81634,-1,260574,-1,-1,263573,251829,-1,250959,75056,227647,-1,-1,-1,36,266685,229584,238900,-1,239340,239096,-1,250959,275436,-1,277742,223603,258864,-1,-1,244176,79288,250959,76087,79300,244176,-1,273667
-1,268428,266183,-1,-1,239701,-1,75461,242916,-1,-1,239701,76111,-1,-1,-1,203106,261659,-1,-1,256776,-1,232711,212977,-1,239701,74566,246836,239701,-1,-1,247771,-1,-1,206591,261182,-1,239701,265749,77636,-1,-1,-1,38,231838,243350,256688,-1,237595,237595,-1,239701,79455,-1,276304,248732,79461,-1,-1,239701,-1,239701,211946,77127,256548,-1,247679
-1,235840,277954,-1,-1,277954,-1,-1,255654,-1,-1,258966,198009,-1,-1,-1,240679,247246,-1,-1,222077,-1,261050,268802,-1,222077,224422,239580,261050,-1,-1,266872,-1,-1,239763,246656,-1,277954,208574,238744,-1,-1,-1,45,251870,71000,243580,-1,231512,222077,-1,277954,205175,-1,75085,189342,246430,-1,-1,277954,-1,277954,-1,71001,243630,-1,-1
-1,224836,259399,-1,-1,216409,-1,-1,262394,-1,-1,202884,220532,-1,-1,-1,227236,237238,-1,-1,216435,-1,216409,245992,-1,216409,80283,244263,216409,-1,-1,240716,-1,-1,192985,200752,-1,241390,239679,217870,-1,-1,-1,48,261865,79270,236632,-1,243241,217870,-1,237238,192505,-1,276706,225116,-1,-1,-1,259399,-1,216409,-1,81526,241390,-1,-1
-1,271385,263229,-1,-1,252794,-1,-1,252442,-1,-1,261539,81468,-1,-1,-1,236706,252794,-1,-1,253162,-1,269276,240992,-1,258714,257972,268913,252794,-1,-1,259150,-1,-1,272687,75647,-1,258714,278436,258714,-1,-1,-1,50,270485,76121,235949,-1,246164,252442,-1,252794,275130,-1,273884,278280,275401,-1,-1,263229,-1,252794,-1,255981,255460,-1,-1
-1,230872,211110,-1,-1,211110,-1,76410,229582,-1,-1,80170,80045,-1,-1,-1,190813,250723,-1,-1,208268,-1,265695,262745,-1,211110,228251,236403,211110,-1,-1,220651,-1,-1,76172,258826,-1,211110,276680,224490,-1,-1,-1,52,232223,271916,259608,-1,229668,208268,-1,211110,79095,-1,275291,211515,242458,-1,-1,211110,-1,211110,-1,277695,231447,-1,-1
-1,235740,226093,-1,-1,211147,-1,75443,243481,-1,-1,241095,278319,-1,-1,-1,248564,266257,-1,-1,211147,-1,273883,255150,-1,211147,213242,258782,211147,-1,-1,273932,-1,-1,258507,201389,-1,211147,241007,265650,-1,-1,-1,54,241854,258683,215333,-1,219145,241095,-1,211147,248474,-1,272725,270141,76027,-1,-1,241095,-1,211147,236413,278013,216816,-1,70480
-1,257288,272783,-1,-1,243249,-1,-1,242238,-1,-1,259634,80203,-1,-1,-1,229973,214658,-1,-1,275522,-1,243249,190324,-1,243249,224438,261573,275522,-1,-1,220421,-1,-1,77558,225669,-1,272783,258615,268656,-1,-1,-1,55,80380,275647,238067,-1,271475,214658,-1,243249,76411,-1,246832,266803,-1,-1,-1,231743,-1,243249,-1,162297,231743,-1,-1
-1,205377,239631,-1,-1,242577,-1,82670,268440,-1,-1,238392,263421,-1,-1,-1,269745,242577,-1,-1,247124,-1,272894,263112,-1,242577,230144,257204,242577,-1,-1,260100,-1,-1,277644,263028,-1,242577,259205,277503,-1,-1,-1,57,80650,80647,260943,-1,228681,238392,-1,242577,80651,-1,257612,263402,80648,-1,-1,251170,-1,242577,82080,78215,251170,-1,276933
-1,178363,248123,-1,-1,74049,-1,80623,272808,-1,-1,206243,81551,-1,-1,-1,269726,247369,-1,-1,74049,-1,271010,70723,-1,247369,79641,244460,206243,-1,-1,80624,-1,-1,72101,81564,-1,247369,79929,74050,-1,-1,-1,58,78404,83464,276022,-1,262342,206243,-1,74049,82923,-1,75866,276322,211358,-1,-1,247369,-1,74049,79642,216524,279016,-1,73068
