competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
1,6,1,271,1,21122,18,18,33,161918,176426,68400,272,10222,1
1,9,3,269,1,110,18,18,176,161920,176427,64800,1786,22000,1
1,4,8,1788,1,22212,18,18,178,161920,176428,50400,1447,202,1
1,5,2,1516,1,20200,18,18,178,161920,176429,57600,819,12021,1
1,7,10,270,1,22211,18,18,228,161920,176430,50400,1443,1010,1
1,11,12,822,1,20,18,18,249,161921,176431,68400,15006,2002,1
13,4,1,1,13,22211,20,20,156,161889,176650,72000,9,22222,13
13,13,15,1943,13,211,20,20,348,161888,176651,70200,18,11010,13
13,6,19,1796,13,10211,20,20,336,161888,176652,72900,11,1100,13
13,3,14,1799,13,22202,20,20,330,161888,176653,70200,2,10,13
13,20,12,7,13,12,20,20,492,161888,176654,70200,110,120,13
13,5,11,144,13,21011,20,20,328,161888,176655,70200,5,22211,13
13,10,2,10,13,1012,20,20,246,161888,176656,70200,1808,22211,13
13,16,9,13,13,12111,20,20,100,161888,176657,72900,8,1022,13
13,8,7,1925,13,21111,20,20,450,161888,176659,70200,106,12212,13
13,1,17,14,13,22222,21,20,449,161898,176666,63000,1,2,13
13,18,13,18,13,100,20,21,409,161898,176668,54000,19,211,13
14,16,19,89,14,2022,25,25,26,161898,177142,54000,1794,20011,14
14,12,1,1800,14,202,26,26,497,161898,177143,45000,95,12010,14
14,20,3,94,14,21101,25,25,350,161898,177144,45000,3,2122,14
14,10,23,1951,14,22020,25,26,228,161898,177145,54000,1919,200,14
14,13,4,1801,14,11020,26,26,180,161898,177146,54000,91,11022,14
14,21,24,1807,14,21120,25,24,180,161898,177147,54000,1790,1100,14
14,7,15,17,14,22120,26,25,113,161898,177148,54000,1952,10110,14
14,11,8,1806,14,21002,26,26,331,161898,177149,54000,15,1022,14
14,14,17,1960,14,1102,26,26,333,161898,177150,63000,88,20220,14
14,5,6,1795,14,1212,25,26,347,161898,177151,45000,97,12222,14
14,2,18,109,14,1002,26,26,327,161897,177152,72000,12,200,14
14,22,9,1947,14,12020,26,26,32,161898,177153,54000,1792,2222,14
16,12,9,69,16,12211,17,17,33,161897,177535,68400,217,2000,16
16,15,16,71,16,1100,17,17,512,161899,177536,62100,111817,10002,16
16,11,5,66,16,22202,17,17,426,161899,177537,74700,378,12022,16
16,4,2,73,16,22220,17,17,14,161897,177538,75600,65,20222,16
16,17,1,64,16,11200,17,17,488,161898,177539,61200,57,22222,16
16,18,7,76,16,1,17,17,179,161899,177540,54000,68,11,16
16,3,10,1530,16,21020,17,17,26,161898,177541,75900,219,20220,16
16,13,6,74,16,102,17,17,179,161899,177542,62100,1738,22022,16
16,14,8,1809,16,1,17,17,147,161898,177543,68400,72,1220,16
17,9,16,132680,17,20010,18,18,35,161897,177850,72000,70,12100,17
17,8,14,1823,17,12002,18,18,179,161900,177851,74700,62,22,17
17,11,4,1819,17,21102,18,18,180,161898,177852,75300,1815,22011,17
17,2,1,294,17,22212,18,18,178,161898,177853,50400,379,2122,17
17,3,13,1805,17,11210,18,18,178,161898,177854,50400,111273,20210,17
17,18,17,1814,17,12,18,18,34,161897,177855,72000,58,2000,17
17,7,6,111276,17,10201,18,18,182,161897,177856,72000,110321,11222,17
17,5,12,111659,17,12221,18,18,249,161897,177857,72000,1739,1121,17
17,15,10,131447,17,20,18,18,35,161897,177858,72000,1816,2200,17
19,18,8,1831,19,10011,15,15,438,161891,178129,55800,169,20022,19
19,6,3,32,19,10021,15,15,12,161891,178130,66600,36,20022,19
19,15,12,23,19,20201,15,15,343,161892,178131,55800,100409,21200,19
19,2,7,1824,19,12212,15,15,416,161890,178132,73800,22,21021,19
19,14,1,21,19,1220,15,15,137,161892,178133,63000,175,22212,19
19,13,9,25,19,2201,15,15,447,161891,178134,55800,28,2012,19
19,5,10,38,19,12021,15,15,413,161891,178135,55800,10029,1001,19
19,4,16,110329,19,21200,15,15,475,161891,178136,55800,112172,121,19
19,11,17,111235,19,1100,15,15,249,161891,178137,55800,31,2200,19
20,5,7,29,20,22110,17,17,147,161899,178453,48600,485,20210,20
20,2,8,171,20,21221,17,17,422,161898,178454,46800,580,20102,20
20,17,18,503,20,110,17,17,178,161898,178455,46800,165,22000,20
20,1,6,166,20,12220,17,17,135,161898,178456,73800,34,22011,20
20,4,11,576,20,21,17,17,513,161899,178457,48600,10030,112,20
20,9,12,531,20,1,17,17,182,161898,178458,46800,1832,12101,20
20,3,10,160,20,21221,17,17,473,161899,178459,48600,110502,2211,20
20,15,13,110500,20,2212,17,17,33,161897,178460,66600,110588,2122,20
20,14,16,110636,20,11,17,17,419,161897,178461,66600,159,20002,20
31,1,14,50,31,22222,17,17,229,161888,178786,74700,131682,2021,31
31,8,7,189,31,2202,17,18,33,161888,178787,66600,115845,1010,31
31,18,3,48,31,2200,17,17,520,161888,178789,66600,206,22022,31
31,12,10,54,31,2010,18,18,261,161888,178790,74700,55,2202,31
31,15,13,111434,31,20120,18,18,193,161889,178792,66600,1842,20100,31
31,19,9,115841,31,202,18,18,195,161888,178794,74700,110374,12110,31
31,17,2,131681,31,20001,17,18,176,161889,178795,74700,110556,22122,31
31,11,5,52,31,10110,19,19,195,161891,178796,64800,111974,20202,31
31,7,6,1745,31,1010,18,17,34,161891,178797,54000,189,222,31
31,13,4,45,31,20100,19,18,247,161893,178799,74700,111434,22212,31
31,14,16,347,31,2021,18,17,193,161892,178800,45000,50,2010,31
31,20,12,55,31,1010,18,19,482,161891,178801,54000,110738,2010,31
50,7,3,78,50,21120,20,21,480,161891,179112,54000,181,2200,50
50,1,9,180,50,22202,21,20,228,161892,179113,50400,80,10222,50
50,4,5,81,50,12022,21,21,180,161891,179114,54000,83,1222,50
50,11,12,621,50,100,20,21,249,161891,179115,54000,82,10000,50
50,6,10,100805,50,202,19,20,34,161891,179116,54000,79,22100,50
50,2,8,77,50,2222,21,21,180,161892,179117,59400,86,1000,50
53,15,10,1860,53,11,18,18,390,161890,179366,75600,457,20001,53
53,5,19,1853,53,22220,17,18,396,161892,179367,58500,452,12,53
53,7,11,481,53,2212,18,18,389,161893,179368,75600,450,1200,53
53,9,18,461,53,2020,18,18,10,161891,179369,75600,468,11010,53
53,16,14,480,53,11210,18,18,429,161892,179370,50400,453,10101,53
53,13,3,483,53,2001,17,18,386,161891,179371,58500,463,22202,53
53,12,17,110062,53,12021,18,18,400,161891,179372,66600,479,10202,53
53,6,20,110827,53,20120,18,18,147,161891,179373,50400,449,1011,53
53,13,4,240,53,2001,19,18,364,161899,179374,58500,463,221,53
53,8,16,453,53,2001,18,19,440,161898,179378,58500,448,11210,53
53,19,2,243,53,12,19,17,2,161898,179381,50400,1853,20222,53
53,1,15,457,53,22222,18,19,397,161899,179382,75600,241,11,53
54,13,10,10846,54,122,20,20,228,161891,179784,66600,467,210,54
54,8,7,1968,54,12220,20,20,455,161890,179785,73800,459,20221,54
54,5,2,472,54,20001,20,20,391,161891,179786,63000,242,1122,54
54,12,16,100888,54,12001,20,20,398,161892,179787,50400,462,1102,54
54,6,9,573,54,21122,20,20,192,161892,179788,58500,1894,11222,54
54,21,1,456,54,21010,20,20,179,161891,179789,75600,244,22111,54
54,3,22,110069,54,12002,20,20,34,161891,179790,50400,1861,21000,54
54,17,19,110711,54,2010,20,20,397,161891,179791,58500,1854,201,54
54,4,20,110832,54,22202,20,20,439,161892,179792,58500,100852,21010,54
54,11,18,110839,54,1122,20,20,428,161893,179793,73800,1867,10210,54
54,15,14,114554,54,2001,20,20,34,161891,179794,58500,15012,10220,54
60,22,3,1804,60,0,24,24,180,161891,180327,54000,1797,2202,60
60,23,21,15015,60,1,24,24,34,161891,180328,54000,142,12000,60
60,2,14,143,60,22212,24,25,34,161891,180329,54000,149,20221,60
60,1,20,1958,60,2212,24,24,228,161891,180330,54000,1961,2000,60
60,7,8,1923,60,21101,24,22,460,161891,180331,45000,361,10220,60
60,9,11,1940,60,22122,23,24,228,161891,180332,54000,1793,10222,60
60,5,12,1938,60,2011,24,24,228,161891,180334,54000,4,22120,60
60,4,6,1931,60,22211,24,25,34,161891,180335,45000,1939,20210,60
60,18,17,1932,60,22200,21,25,26,161898,180338,54000,1926,20001,60
60,24,11,1940,60,10002,23,23,228,161898,180344,54000,1928,10222,60
60,10,19,1930,60,20112,24,25,228,161898,180345,54000,1933,20011,60
60,16,12,1938,60,20112,24,25,228,161898,180346,54000,1929,22120,60
60,5,15,1917,60,2011,24,24,180,161898,180348,45000,4,210,60
60,23,13,112259,60,1,24,24,249,161898,180349,54000,142,1020,60
61,9,7,1924,61,2112,25,24,228,161891,180879,54000,1935,22011,61
61,24,10,121,61,10000,24,24,228,161891,180880,54000,112222,21002,61
61,5,16,1802,61,22101,24,25,228,161891,180881,45000,1798,10110,61
61,8,15,1920,61,21010,24,24,228,161891,180883,54000,1937,12121,61
61,1,17,15048,61,22222,24,24,180,161891,180886,54000,112764,202,61
61,11,14,110313,61,122,24,24,34,161891,180887,54000,135,222,61
61,18,13,112260,61,22002,24,25,34,161891,180889,54000,1936,22010,61
61,9,20,1962,61,2112,24,24,228,161898,180890,54000,1935,1002,61
61,19,10,121,61,10020,24,24,228,161898,180892,54000,381,21002,61
61,23,16,1802,61,120,24,24,228,161898,180893,54000,112254,10110,61
61,11,12,92,61,122,24,24,34,161898,180894,54000,135,122,61
61,24,22,127,61,10000,24,24,228,161898,180896,54000,112222,10000,61
61,4,2,1934,61,22212,24,24,228,161898,180897,54000,113926,22022,61
61,3,17,15048,61,11200,24,24,180,161898,180898,45000,1803,202,61
61,8,21,110890,61,21010,25,24,34,161898,180900,54000,1937,1000,61
61,6,13,112260,61,12122,24,24,34,161898,180901,54000,1944,22010,61
66,14,2,420,66,22022,18,17,176,161912,181292,53100,111086,20100,66
66,13,8,873,66,2122,17,18,261,161912,181293,72900,111091,10211,66
66,9,17,1871,66,10201,18,18,176,161913,181294,63000,111083,1100,66
66,3,15,301,66,2101,18,17,178,161912,181295,63000,110745,10020,66
66,4,1,1569,66,20220,18,18,178,161913,181296,53100,114326,11111,66
66,16,5,110749,66,22020,18,17,249,161911,181297,64800,110206,20122,66
66,12,7,111088,66,2002,18,18,178,161911,181298,73800,111082,22021,66
66,10,11,111097,66,201,18,18,178,161913,181299,44100,110746,12101,66
66,6,18,112510,66,211,18,18,34,161914,181300,68400,110747,2202,66
68,16,5,327,68,2111,17,17,515,161900,181589,72000,101020,12112,68
68,18,7,101014,68,10010,17,17,178,161898,181590,61200,111117,2122,68
68,9,1,325,68,20100,17,17,494,161898,181591,72000,110776,21222,68
68,6,11,101025,68,11000,17,17,179,161899,181592,61200,748,212,68
68,12,4,101026,68,120,17,17,26,161900,181593,72000,101037,12022,68
68,3,8,101032,68,22210,17,17,261,161899,181594,61200,436,12112,68
68,17,13,101033,68,12100,17,17,147,161900,181595,61200,131174,10101,68
68,15,14,111339,68,10100,17,17,193,161899,181596,52200,741,20110,68
68,2,10,113142,68,21122,17,17,178,161899,181597,72000,326,1112,68
80,10,2,252,80,21200,17,17,178,161919,181844,61200,15040,22212,80
80,12,9,15009,80,1,17,17,249,161920,181845,52200,110720,2120,80
80,4,7,254,80,22012,17,17,147,161919,181846,61200,2017,10001,80
80,6,3,209,80,20222,17,17,178,161920,181847,61200,780,2020,80
80,5,1,191,80,22102,17,17,516,161918,181848,73800,256,10122,80
80,11,8,111822,80,2200,17,17,35,161920,181849,52200,113616,20,80
189,9,10,324,189,2110,18,18,178,161895,181980,73800,1862,11201,189
189,12,6,110770,189,2010,18,18,228,161895,181987,73800,1713,11220,189
189,9,5,900,189,2110,19,18,514,161898,181988,73800,1862,10200,189
189,6,4,896,189,11220,19,18,509,161899,181989,59400,110770,12121,189
189,3,8,897,189,11222,19,19,249,161898,181990,64800,10032,2,189
189,1,11,322,189,2022,19,19,33,161899,181991,59400,1715,20,189
189,7,10,324,189,22100,18,19,178,161899,181992,50400,894,11201,189
189,2,12,1713,189,10222,18,19,34,161898,181993,64800,898,2010,189
308,17,7,1900,308,20002,16,16,469,161892,182142,64800,112516,11012,308
308,14,13,1891,308,12010,16,16,32,161892,182143,55800,1438,210,308
308,7,11,717,308,11012,17,16,229,161898,182159,64800,1900,20002,308
308,9,12,718,308,10220,17,17,34,161900,182160,72900,10020,20121,308
308,13,4,1888,308,210,17,16,228,161898,182161,55800,1891,11111,308
308,3,10,744,308,12212,17,17,182,161898,182162,73800,234,20102,308
308,8,14,1438,308,2000,16,17,35,161899,182163,52200,112809,12010,308
308,15,2,237,308,1210,17,17,486,161897,182164,72900,114510,12221,308
308,1,6,1887,308,22222,17,17,179,161899,182165,73800,236,12012,308
308,5,17,112516,308,22011,16,17,34,161899,182166,64800,1896,20002,308
308,16,18,131463,308,2110,17,17,35,161898,182167,64800,112513,100,308
330,7,4,100757,330,21222,21,21,35,161899,182480,73800,110751,12120,330
330,9,5,100759,330,12122,21,21,35,161897,182481,72000,100761,2210,330
330,16,2,310,330,10200,21,21,249,161898,182482,72000,114545,2100,330
330,15,10,110075,330,10001,21,21,468,161898,182483,62100,114147,10010,330
330,1,13,110078,330,21122,21,21,249,161900,182484,72000,308,12001,330
330,6,11,114385,330,10222,21,21,26,161899,182485,63900,110072,20122,330
330,3,14,114546,330,12110,21,21,469,161899,182486,55800,110752,20000,330
330,8,12,131459,330,2212,21,21,468,161898,182487,46800,110750,2,330
2076,6,17,1826,2076,20020,19,19,179,161898,182742,59400,487,101,2076
2076,16,5,27,2076,10112,19,19,178,161898,182743,50400,506,22121,2076
2076,14,13,543,2076,2101,19,19,249,161897,182744,68400,111239,20021,2076
2076,1,15,523,2076,22201,19,19,178,161898,182745,50400,162,11,2076
2076,12,20,583,2076,21,19,19,35,161899,182746,59400,110645,0,2076
2076,4,8,33,2076,2112,19,19,34,161898,182747,50400,526,22220,2076
2076,11,18,110176,2076,2220,19,19,182,161898,182748,50400,492,200,2076
2076,9,2,110501,2076,22201,19,19,34,161898,182749,50400,110532,22112,2076
2076,7,19,110678,2076,20212,19,19,417,161899,182750,70200,110685,20121,2076
2076,3,10,110697,2076,2011,19,19,35,161899,182751,48600,1825,12102,2076
2215,11,1,115995,2215,0,14,14,137,161906,183030,66600,116021,22222,2215
2215,4,5,115997,2215,222,14,14,416,161906,183031,54900,115999,20012,2215
2215,6,8,116003,2215,22012,14,14,423,161905,183032,43200,116002,21202,2215
2215,10,3,116004,2215,20200,14,14,413,161906,183033,50400,131386,21220,2215
2215,2,14,116005,2215,2222,14,14,182,161905,183034,50400,115998,0,2215
2215,12,13,132533,2215,12210,14,14,41,161906,183035,57600,116001,0,2215
2215,7,9,132589,2215,200,14,14,438,161904,183036,66600,115996,1012,2215
2222,7,1,116325,2222,2220,14,14,192,161891,183226,68400,116334,22222,2222
2222,6,2,116326,2222,22212,14,14,471,161891,183227,61200,116337,20222,2222
2222,3,4,116327,2222,21202,14,14,364,161891,183228,43200,116336,22011,2222
2222,10,8,116328,2222,10120,14,14,388,161891,183229,54000,131125,21222,2222
2222,11,14,131123,2222,21,14,14,175,161891,183230,43200,116331,0,2222
2222,5,13,131720,2222,21201,14,14,176,161892,183231,43200,116332,2020,2222
2222,12,9,131733,2222,1000,14,14,393,161892,183232,43200,131391,2102,2222
2222,16,15,132629,2222,10000,14,14,178,161892,183233,43200,116333,1,2222
2218,10,1,116033,2218,212,11,11,426,161895,183420,68400,132588,22222,2218
2218,3,2,116035,2218,22220,11,11,33,161895,183421,75600,116417,22211,2218
2218,5,7,116039,2218,2211,11,11,468,161895,183422,68400,116034,12012,2218
2218,4,8,116416,2218,20210,11,11,176,161895,183423,68400,116036,0,2218
2218,11,6,131724,2218,10,11,11,179,161895,183424,68400,116037,20012,2218
2218,12,9,132370,2218,10,11,11,29,161895,183425,68400,116044,12002,2218
4,4,8,674,4,20210,20,20,178,161899,183646,48600,229,1002,4
4,14,2,231,4,10101,20,20,180,161897,183647,74700,132231,222,4
4,7,16,537,4,22212,20,20,469,161899,183648,57600,230,12001,4
4,15,10,681,4,10021,20,20,249,161898,183649,65700,1750,12120,4
4,6,11,670,4,22020,20,20,228,161899,183650,66600,232,10112,4
4,5,1,2014,4,2201,20,20,468,161898,183651,74700,110724,1121,4
4,13,3,680,4,1201,20,20,228,161899,183652,69300,100087,22022,4
4,9,12,15005,4,20110,20,20,180,161898,183653,57600,673,11100,4
10,16,6,1906,10,10000,16,17,178,161891,184119,59400,645,10,10
10,11,13,100632,10,11002,17,17,249,161892,184120,52200,634,1101,10
10,18,5,1915,10,10,17,17,176,161891,184121,75600,1904,10221,10
10,2,9,1913,10,2201,17,17,176,161892,184122,44100,246,20022,10
10,3,15,100638,10,2221,17,17,469,161892,184123,52200,245,10112,10
10,8,4,1910,10,11110,17,17,249,161890,184124,72000,1903,22211,10
10,12,1,247,10,2202,17,16,463,161891,184125,72000,1971,22222,10
10,17,10,100646,10,21100,17,17,178,161892,184126,60300,100634,10202,10
10,14,7,1908,10,12020,17,17,176,161891,184127,67500,1914,12121,10
2216,4,3,116009,2216,20021,11,11,156,161891,184360,45000,116012,21122,2216
2216,11,2,116010,2216,1201,11,11,28,161892,184361,43200,116014,21102,2216
2216,9,5,116011,2216,1002,11,11,409,161892,184362,43200,116020,20121,2216
2216,7,8,116015,2216,1220,11,11,115,161892,184363,43200,116013,20020,2216
2216,10,1,116017,2216,10020,11,11,466,161892,184364,43200,116016,22222,2216
2216,6,12,116343,2216,2200,11,11,13,161892,184365,52200,132176,11001,2216
32,14,11,2038,32,2012,18,18,193,161891,184606,54000,1837,21011,32
32,3,12,110740,32,21222,18,18,26,161891,184607,54000,205,2000,32
32,7,10,110912,32,200,18,18,33,161892,184608,62100,1744,21210,32
32,9,6,110915,32,20021,18,18,179,161891,184609,70200,1746,21210,32
32,4,19,111433,32,22212,18,18,193,161892,184610,54000,1843,1,32
32,5,1,111657,32,22222,18,18,178,161891,184611,54000,110908,22221,32
32,20,8,112124,32,1020,18,18,175,161891,184612,62100,200,10212,32
32,16,13,112493,32,11101,18,18,35,161891,184613,54000,1848,201,32
32,15,17,112494,32,22002,18,18,469,161891,184614,54000,113974,1110,32
32,2,18,113147,32,11022,18,18,34,161891,184615,54000,111811,10,32
350,11,1,605,350,2120,12,12,262,161889,184923,64500,113222,22222,350
350,5,2,112139,350,20122,12,12,524,161889,184924,73800,112391,22210,350
350,15,3,112393,350,11000,12,12,149,161890,184925,65100,111674,21220,350
350,14,9,112883,350,11120,12,12,149,161890,184926,58200,113217,20001,350
350,13,16,113037,350,20100,12,12,149,161891,184927,64800,113057,10000,350
350,4,17,113060,350,22022,12,12,149,161891,184928,73800,112387,1000,350
350,8,18,115892,350,12212,12,12,149,161889,184929,73800,112096,1001,350
350,6,12,131735,350,2222,12,12,149,161890,184930,73800,607,2,350
350,10,7,131798,350,222,12,12,229,161891,184931,61200,112390,1202,350
351,1,4,111395,351,22201,12,11,228,161890,185178,66900,131739,10200,351
351,12,6,111397,351,1000,11,11,179,161891,185179,61200,112427,12222,351
351,11,10,111399,351,2,11,11,26,161891,185180,67500,111396,20020,351
351,8,9,111766,351,220,11,11,197,161892,185181,54000,111393,202,351
351,7,5,112224,351,2202,12,11,179,161892,185182,61200,111398,1012,351
351,2,3,114604,351,2201,12,10,229,161891,185183,70500,111400,21221,351
