competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
54,16,3,1861,54,20200,41,41,481,162032,180015,66600,462,22100,54
54,12,7,10846,54,20200,41,41,228,162032,180016,66600,114554,11122,54
54,8,6,100852,54,20202,41,41,183,162032,180017,66600,467,20112,54
54,10,11,1894,54,2222,41,41,34,162031,180018,58500,1854,12102,54
54,20,9,1867,54,20010,41,41,179,162032,180019,75600,110839,22200,54
54,5,2,242,54,22021,41,41,176,162032,180020,66600,472,12222,54
54,19,18,100888,54,20012,41,41,398,162032,180021,75600,110069,10,54
54,4,22,244,54,2221,41,41,192,162032,180022,66600,573,1,54
54,17,1,456,54,1012,41,41,179,162032,180023,66600,1968,12221,54
54,21,15,110711,54,1020,41,41,397,162031,180024,58500,15012,1210,54
54,13,14,110832,54,22,41,41,439,162031,180025,75600,459,2000,54
2222,3,1,116325,2222,12222,28,28,192,162028,183338,68400,116336,22222,2222
2222,12,11,131720,2222,20001,28,28,176,162028,183344,75600,131733,20102,2222
2222,6,2,116326,2222,22100,29,29,471,162032,183346,43200,131391,21222,2222
2222,15,7,116328,2222,1201,29,29,388,162032,183347,57600,131123,20202,2222
2222,14,13,116331,2222,21220,29,29,395,162032,183348,43200,132629,12021,2222
2222,11,4,116332,2222,20102,29,28,193,162032,183349,43200,131720,12101,2222
2222,10,16,116333,2222,10,29,29,396,162032,183350,57600,131125,1,2222
2222,1,9,116334,2222,22222,29,28,34,162032,183351,57600,116325,22,2222
2222,5,3,116336,2222,22201,28,29,397,162032,183352,43200,116327,12222,2222
2222,8,12,131733,2222,1,28,29,393,162032,183353,57600,116337,20001,2222
39,12,2,111928,39,20210,15,15,32,162084,187029,70200,112606,11002,39
39,1,3,693,39,11202,14,14,181,162078,187036,70200,101112,222,39
39,8,10,687,39,2210,15,15,178,162084,187037,70200,112828,12,39
39,5,9,697,39,10002,15,15,161,162079,187038,71100,112996,12021,39
39,9,7,698,39,21011,14,15,178,162084,187039,70200,688,22021,39
39,10,11,694,39,11210,15,15,33,162084,187040,70200,131439,200,39
39,13,11,111139,39,1000,14,14,249,162078,187041,70200,111651,2101,39
39,13,6,111144,39,2100,13,14,341,162078,187042,70200,111140,11200,39
39,5,15,112134,39,2212,15,15,26,162084,187043,70200,689,10010,39
39,15,12,113018,39,10220,14,14,178,162078,187044,70200,696,2212,39
39,14,1,114162,39,22010,14,14,193,162079,187045,68400,112885,11222,39
39,8,15,696,39,21001,14,15,178,162084,187046,70200,111138,10220,39
39,13,4,691,39,1000,14,14,196,162084,187048,70200,111651,22020,39
39,4,13,111140,39,22022,14,15,435,162084,187049,70200,695,2100,39
39,3,2,112893,39,222,15,14,493,162084,187050,70200,693,2222,39
39,3,5,112996,39,20221,15,14,458,162084,187051,70200,111065,10002,39
39,1,7,113149,39,11202,15,14,147,162084,187052,70200,101112,21012,39
39,6,14,114161,39,11200,15,13,249,162084,187053,70200,111144,21000,39
39,14,6,114640,39,22010,15,14,193,162084,187055,72900,112885,1022,39
