competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
1,6,1,271,1,21122,18,18,33,161918,176426,68400,272,10222,1
1,9,3,269,1,110,18,18,176,161920,176427,64800,1786,22000,1
1,4,8,1788,1,22212,18,18,178,161920,176428,50400,1447,202,1
1,5,2,1516,1,20200,18,18,178,161920,176429,57600,819,12021,1
1,7,10,270,1,22211,18,18,228,161920,176430,50400,1443,1010,1
1,11,12,822,1,20,18,18,249,161921,176431,68400,15006,2002,1
13,8,3,2,13,12200,23,23,115,161913,176680,50400,1925,2102,13
13,10,12,1808,13,20121,23,23,340,161912,176681,54000,7,12110,13
13,18,5,5,13,10022,23,23,28,161912,176682,63000,19,11022,13
13,1,16,8,13,22110,23,23,432,161912,176683,54000,1,11021,13
13,9,6,9,13,22210,23,23,13,161912,176684,72000,13,11110,13
13,7,4,11,13,11202,23,23,1,161913,176685,50400,144,11122,13
13,15,17,14,13,10100,23,23,449,161913,176686,50400,1799,212,13
13,19,11,106,13,111,23,23,326,161914,176687,72000,1796,11020,13
13,2,14,18,13,11102,23,23,409,161913,176688,59400,10,11001,13
13,13,20,110,13,10212,23,23,415,161912,176689,54000,1943,12110,13
14,4,22,3,14,20222,28,28,496,161912,177178,54000,1952,1001,14
14,11,7,1919,14,20221,29,29,491,161911,177179,72000,91,20102,14
14,9,3,94,14,22000,28,29,350,161912,177180,54000,1801,22220,14
14,19,14,95,14,12001,29,28,335,161912,177181,45000,89,2010,14
14,18,2,12,14,20222,29,29,349,161912,177182,54000,1792,2222,14
14,17,5,97,14,22002,29,28,180,161912,177183,54000,1794,12202,14
14,13,23,1951,14,2121,28,29,228,161912,177184,54000,88,112,14
14,20,21,1790,14,1,27,29,112,161912,177185,54000,109,2111,14
14,1,12,15,14,10220,29,29,337,161912,177186,54000,1800,2110,14
14,6,24,1807,14,22012,28,29,180,161912,177187,45000,1947,0,14
14,15,10,1806,14,10021,29,29,331,161912,177188,45000,17,22101,14
14,16,8,1795,14,20120,28,29,347,161912,177189,54000,1960,22011,14
16,6,10,69,16,2210,19,19,33,161912,177553,75900,74,1,16
16,16,9,217,16,200,19,19,249,161912,177554,68400,71,21122,16
16,12,13,72,16,20200,19,19,176,161913,177555,62100,378,102,16
16,5,4,66,16,22000,19,19,426,161913,177556,54000,65,2222,16
16,15,2,64,16,10211,19,19,488,161911,177557,74700,1738,22220,16
16,1,7,76,16,22222,19,19,179,161913,177558,74700,73,1122,16
16,18,11,1530,16,100,19,19,26,161913,177559,62100,68,22001,16
16,17,8,1809,16,20000,19,19,147,161913,177560,62100,57,22022,16
16,3,14,111817,16,2022,19,19,33,161912,177561,61200,219,10021,16
17,15,5,1819,17,10021,20,20,180,161912,177868,72000,132680,1120,17
17,3,12,1815,17,21202,20,20,35,161911,177869,72000,379,10200,17
17,4,1,294,17,22112,20,20,178,161912,177870,50400,1739,12220,17
17,16,13,1805,17,2001,20,20,178,161911,177871,72000,1816,21001,17
17,7,9,70,17,222,20,20,26,161911,177872,72000,62,1002,17
17,14,18,58,17,2200,20,20,34,161911,177873,72000,1823,1220,17
17,10,17,1814,17,20101,20,20,34,161911,177874,72000,110321,1,17
17,8,6,111276,17,20022,20,20,182,161912,177875,50400,131447,22220,17
17,2,11,111659,17,21021,20,20,249,161911,177876,72000,111273,12112,17
19,3,15,38,19,21222,18,18,413,161908,178135,73800,10029,1010,19
19,5,17,110329,19,202,18,18,475,161908,178136,73800,112172,21001,19
19,12,10,31,19,210,19,19,423,161911,178165,73800,175,1020,19
19,17,13,100409,19,21001,19,18,412,161912,178166,55800,110329,10112,19
19,18,2,22,19,1010,19,19,9,161913,178167,63000,111235,21222,19
19,6,8,1824,19,22002,19,18,416,161912,178168,55800,32,11010,19
19,1,14,28,19,22220,18,19,41,161912,178169,66600,21,1011,19
19,9,3,10029,19,21110,18,19,407,161912,178170,55800,1831,21222,19
19,11,15,38,19,2010,18,19,413,161912,178171,55800,23,1010,19
19,7,4,36,19,22012,19,19,418,161913,178172,55800,25,12212,19
19,16,5,112172,19,11202,18,19,420,161912,178173,55800,169,202,19
20,4,6,29,20,22101,19,19,147,161912,178471,73800,580,21021,20
20,15,9,171,20,10100,19,19,422,161911,178472,66600,531,10220,20
20,13,17,503,20,1101,19,19,178,161913,178473,48600,159,22,20
20,2,7,166,20,22112,19,19,135,161913,178474,48600,110502,1111,20
20,18,10,576,20,11001,19,19,513,161912,178475,46800,165,11221,20
20,1,11,160,20,22011,19,19,473,161912,178476,46800,34,21111,20
20,8,12,110500,20,121,19,19,33,161912,178477,46800,1832,12201,20
20,5,14,110588,20,11002,19,19,178,161911,178478,66600,485,21220,20
20,3,16,110636,20,2102,19,19,419,161913,178479,48600,10030,220,20
31,5,15,50,31,12202,22,22,229,161913,178826,74700,45,2110,31
31,2,8,189,31,11221,22,22,33,161915,178827,74700,131681,1200,31
31,20,12,1842,31,10010,22,22,175,161912,178828,74700,206,1022,31
31,7,6,1745,31,22212,22,22,34,161913,178829,54000,115845,21022,31
31,18,4,48,31,21120,22,22,520,161912,178830,64800,110374,11120,31
31,17,16,54,31,1,22,22,261,161913,178831,45000,347,20000,31
31,3,10,55,31,2221,22,22,482,161914,178832,74700,52,2102,31
31,11,19,110738,31,10002,22,22,182,161912,178833,54000,111974,10110,31
31,1,14,111434,31,21222,22,22,193,161913,178834,64800,131682,1010,31
31,13,9,115841,31,11212,22,22,195,161911,178835,74700,110556,1201,31
50,6,3,78,50,2202,23,23,480,161913,179124,54000,79,221,50
50,1,8,181,50,2221,22,23,228,161912,179125,72000,80,11200,50
50,2,5,81,50,22222,23,23,180,161913,179126,50400,86,22210,50
50,7,11,82,50,2,23,23,180,161912,179127,54000,77,10010,50
50,4,12,621,50,2212,23,23,249,161912,179128,54000,83,110,50
50,9,10,100805,50,22200,22,23,34,161912,179129,54000,180,1,50
53,8,13,448,53,11222,21,21,388,161913,179394,75600,457,100,53
53,15,5,452,53,1002,21,21,393,161911,179395,75600,463,20100,53
53,1,11,468,53,22202,21,21,465,161912,179396,75600,241,20110,53
53,7,17,1860,53,12220,21,21,390,161913,179397,66600,450,1001,53
53,3,19,1853,53,22122,20,21,396,161912,179398,66600,240,12102,53
53,12,18,453,53,12,21,21,440,161914,179399,75600,481,10020,53
53,4,9,479,53,2200,21,20,437,161912,179400,58500,483,21022,53
53,14,6,449,53,10122,21,21,392,161913,179401,58500,461,20120,53
53,16,2,243,53,1200,21,21,2,161913,179402,50400,480,22222,53
53,10,20,110827,53,2221,21,21,147,161912,179403,50400,110062,11100,53
54,21,12,1854,54,10211,23,23,183,161912,179817,58500,244,10122,54
54,10,6,1861,54,22002,23,23,481,161913,179818,50400,1894,2100,54
54,13,9,10846,54,2202,23,23,228,161912,179819,58500,100888,10220,54
54,14,2,100852,54,20121,23,23,183,161913,179820,66600,114554,2121,54
54,15,8,1867,54,1020,23,23,179,161912,179821,75600,462,22202,54
54,7,16,467,54,20022,23,23,395,161913,179822,58500,459,22012,54
54,5,18,15012,54,1120,23,23,178,161912,179823,66600,242,1100,54
54,3,22,110069,54,22222,23,23,34,161914,179824,73800,573,100,54
54,4,19,110711,54,22100,23,23,397,161911,179825,73800,472,1110,54
54,1,17,110832,54,11022,23,23,439,161913,179826,75600,456,10112,54
54,11,20,110839,54,21200,23,23,428,161913,179827,66600,1968,10001,54
60,5,17,1926,60,10221,27,27,249,161908,180362,71100,1931,20002,60
60,20,3,4,60,20,28,26,261,161908,180363,71100,15015,10212,60
60,15,1,1961,60,121,27,23,334,161908,180364,71100,1932,12121,60
60,16,22,142,60,120,26,27,249,161908,180365,72000,1958,121,60
60,7,6,1939,60,20210,28,27,384,161908,180366,71100,1923,11002,60
60,4,2,149,60,20200,27,26,32,161908,180367,71100,1804,21212,60
60,11,14,1929,60,22221,27,25,249,161908,180368,71100,1940,11222,60
60,18,24,1928,60,2001,25,26,228,161908,180369,71100,112259,200,60
60,10,13,1793,60,22122,26,26,249,161908,180370,72000,143,12201,60
60,21,23,1797,60,1100,26,26,249,161908,180371,71100,1930,1,60
60,9,8,361,60,20202,26,27,34,161908,180372,71100,1938,10011,60
60,19,12,1933,60,21001,27,26,228,161908,180373,71100,1917,11220,60
61,17,13,135,61,2000,26,27,34,161908,180914,71100,15048,12202,61
61,14,19,381,61,12120,26,26,469,161908,180915,71100,1920,2000,61
61,21,4,1944,61,20,26,26,34,161908,180916,71100,127,12222,61
61,12,18,1936,61,11022,27,26,228,161908,180917,71100,1802,200,61
61,10,8,1935,61,12222,26,26,228,161908,180918,71100,92,11222,61
61,6,7,1937,61,2200,26,26,180,161908,180919,71100,1934,1022,61
61,20,5,1803,61,2,26,27,228,161908,180920,71100,110890,20021,61
61,22,3,1798,61,200,27,26,249,161908,180921,71100,1962,10122,61
61,15,24,112222,61,1000,27,26,34,161908,180922,71100,112260,100,61
61,16,23,112254,61,22201,26,26,34,161908,180923,70200,110313,12002,61
61,11,1,112764,61,2120,27,27,34,161908,180924,71100,121,22212,61
61,9,2,113926,61,1110,26,27,34,161908,180925,71100,1924,21222,61
66,14,2,420,66,22022,18,17,176,161912,181292,53100,111086,20100,66
66,13,8,873,66,2122,17,18,261,161912,181293,72900,111091,10211,66
66,9,17,1871,66,10201,18,18,176,161913,181294,63000,111083,1100,66
66,3,15,301,66,2101,18,17,178,161912,181295,63000,110745,10020,66
66,4,1,1569,66,20220,18,18,178,161913,181296,53100,114326,11111,66
66,16,5,110749,66,22020,18,17,249,161911,181297,64800,110206,20122,66
66,12,7,111088,66,2002,18,18,178,161911,181298,73800,111082,22021,66
66,10,11,111097,66,201,18,18,178,161913,181299,44100,110746,12101,66
66,6,18,112510,66,211,18,18,34,161914,181300,68400,110747,2202,66
68,3,14,741,68,21022,19,19,195,161911,181607,72000,436,10012,68
68,13,5,327,68,10111,19,19,515,161912,181608,72000,101033,11221,68
68,12,6,101014,68,12001,19,19,178,161912,181609,61200,101037,12222,68
68,17,1,325,68,11100,19,19,494,161913,181610,72000,101020,22212,68
68,8,11,101025,68,10011,19,19,179,161913,181611,61200,110776,21210,68
68,18,4,101026,68,1000,19,19,26,161912,181612,72000,111117,2221,68
68,2,9,101032,68,12221,19,19,261,161914,181613,72000,326,11201,68
68,7,15,111339,68,11,19,19,193,161911,181614,72000,748,11010,68
68,16,10,113142,68,10011,19,19,178,161912,181615,52200,131174,11201,68
80,10,2,252,80,21200,17,17,178,161919,181844,61200,15040,22212,80
80,12,9,15009,80,1,17,17,249,161920,181845,52200,110720,2120,80
80,4,7,254,80,22012,17,17,147,161919,181846,61200,2017,10001,80
80,6,3,209,80,20222,17,17,178,161920,181847,61200,780,2020,80
80,5,1,191,80,22102,17,17,516,161918,181848,73800,256,10122,80
80,11,8,111822,80,2200,17,17,35,161920,181849,52200,113616,20,80
189,8,6,900,189,10010,21,21,514,161913,182000,59400,894,20000,189
189,1,4,896,189,2222,21,21,509,161913,182001,59400,1715,12112,189
189,3,10,897,189,2220,21,20,249,161913,182002,50400,898,201,189
189,2,11,322,189,22222,21,21,33,161912,182003,73800,10032,2001,189
189,5,9,324,189,20211,21,21,178,161912,182004,64800,110770,1012,189
189,7,12,1713,189,10221,20,21,34,161912,182005,64800,1862,1000,189
308,13,10,717,308,12100,19,19,229,161912,182177,73800,718,220,308
308,7,5,1888,308,22,19,19,228,161913,182178,55800,112809,11120,308
308,15,12,744,308,11020,19,19,182,161912,182179,64800,112513,10200,308
308,8,14,1438,308,22022,19,19,35,161912,182180,52200,10020,10100,308
308,11,2,237,308,10102,19,19,486,161913,182181,64800,1891,22122,308
308,6,9,1887,308,12202,19,19,179,161911,182182,74700,1900,1200,308
308,3,17,112516,308,21222,19,19,34,161913,182183,73800,234,2000,308
308,1,16,114510,308,22222,19,19,33,161914,182184,74700,236,21001,308
308,4,18,131463,308,1122,19,19,35,161914,182185,67500,1896,10001,308
330,14,11,100761,330,20,23,23,176,161913,182377,72000,114546,12200,330
330,13,3,100757,330,100,23,23,35,161911,182496,72000,110078,12022,330
330,8,4,100759,330,21220,23,23,35,161912,182497,61200,110750,21022,330
330,7,2,310,330,22202,23,23,249,161912,182498,72000,110751,10022,330
330,1,10,110075,330,12222,23,23,468,161913,182499,62100,308,1012,330
330,6,5,110752,330,22202,23,23,182,161914,182500,72000,110072,11000,330
330,16,9,114385,330,20000,23,23,26,161911,182501,61200,114545,12222,330
330,15,12,131459,330,110,23,23,468,161912,182503,52200,114147,200,330
2076,9,2,162,2076,21200,21,21,228,161912,182762,50400,110685,20112,2076
2076,7,5,526,2076,22022,21,21,178,161913,182763,70200,492,11212,2076
2076,13,4,27,2076,10122,21,21,178,161912,182764,50400,111239,12122,2076
2076,6,16,523,2076,2021,21,21,178,161912,182765,50400,487,1110,2076
2076,14,20,583,2076,2100,21,21,35,161912,182766,59400,543,20,2076
2076,15,8,33,2076,10102,21,21,34,161912,182767,50400,1826,22011,2076
2076,1,18,110176,2076,1122,21,21,182,161913,182768,48600,1825,20002,2076
2076,11,3,110501,2076,10200,21,21,34,161913,182769,59400,110697,11220,2076
2076,12,10,110645,2076,20100,21,21,34,161912,182770,50400,110532,2102,2076
2076,17,19,110678,2076,11200,21,21,417,161911,182771,68400,506,12120,2076
2215,8,12,132533,2215,20120,15,15,41,161913,182951,50400,116002,10002,2215
2215,9,5,115996,2215,2001,15,15,12,161912,183037,43200,131386,2002,2215
2215,6,2,115998,2215,12022,14,15,472,161914,183038,64800,116003,2222,2215
2215,3,4,115999,2215,12201,14,15,407,161913,183039,57600,116004,222,2215
2215,10,13,116001,2215,10120,15,15,468,161912,183040,50400,132589,0,2215
2215,1,14,116005,2215,22222,14,15,182,161911,183042,66600,115995,0,2215
2215,7,11,116021,2215,20012,15,14,420,161913,183043,66600,115997,0,2215
2222,6,1,116325,2222,12002,17,17,192,161913,183250,59400,116337,22222,2222
2222,10,5,116327,2222,222,17,17,364,161912,183251,43200,131391,11100,2222
2222,11,9,116328,2222,2021,17,17,388,161912,183252,58500,131733,22120,2222
2222,3,4,116332,2222,2122,17,17,193,161913,183253,43200,116336,1121,2222
2222,7,16,116333,2222,20020,17,17,396,161912,183254,43200,116334,200,2222
2222,15,14,131123,2222,1000,17,17,175,161912,183255,61200,132629,0,2222
2222,13,8,131125,2222,21200,17,17,175,161913,183256,43200,116331,20122,2222
2222,2,12,131720,2222,22202,17,17,176,161913,183257,43200,116326,20102,2222
2218,1,4,116034,2218,22221,13,13,14,161913,183432,54000,116033,21122,2218
2218,11,5,116036,2218,1001,13,13,469,161912,183433,61200,116037,21011,2218
2218,8,10,116044,2218,10,13,13,469,161912,183434,54000,116416,1020,2218
2218,12,2,116417,2218,21200,13,13,512,161912,183435,61200,132588,22022,2218
2218,7,6,131724,2218,1201,13,13,179,161912,183436,61200,116039,1222,2218
2218,3,9,132370,2218,21101,13,13,29,161911,183437,75600,116035,201,2218
4,5,13,132231,4,222,22,22,178,161911,183669,74700,674,10120,4
10,4,5,1906,10,21122,20,19,178,161912,184146,59400,1910,2012,10
10,8,17,1904,10,21121,20,20,178,161911,184147,72000,1908,10101,10
10,3,13,1971,10,21212,20,20,228,161913,184148,44100,245,20111,10
10,9,18,100634,10,2102,20,20,178,161913,184149,52200,634,0,10
10,11,10,1913,10,11000,19,19,176,161913,184150,60300,1903,2210,10
10,2,1,247,10,1102,20,20,463,161913,184151,52200,246,22221,10
10,7,6,100646,10,21120,20,20,178,161912,184152,75600,1915,2222,10
10,14,15,645,10,10111,20,19,228,161913,184153,72000,100632,20,10
10,16,12,1914,10,12010,20,20,249,161912,184154,67500,100638,20120,10
2216,9,3,116009,2216,200,13,13,156,161912,184372,45000,116020,12212,2216
2216,12,4,116012,2216,112,13,13,1,161913,184373,42900,116343,2112,2216
2216,8,6,116013,2216,20010,13,13,340,161913,184374,42900,132176,22002,2216
2216,5,11,116014,2216,12120,13,13,355,161913,184375,42900,116011,20102,2216
2216,7,10,116016,2216,2020,13,13,265,161913,184376,42900,116015,2000,2216
2216,2,1,116017,2216,10220,13,13,466,161913,184377,52200,116010,22222,2216
32,4,17,1848,32,12121,21,21,195,161911,184636,73800,1843,1002,32
32,6,10,1746,32,21,21,21,33,161912,184637,54000,1744,21200,32
32,15,18,1837,32,2002,21,21,147,161912,184638,70200,113974,12011,32
32,9,2,205,32,1222,21,21,34,161912,184639,54000,112493,22222,32
32,19,20,200,32,1120,21,21,182,161912,184640,62100,111433,20100,32
32,5,13,2038,32,10020,21,21,193,161912,184641,54000,110915,11200,32
32,7,14,110740,32,12122,21,21,26,161913,184642,54000,112124,0,32
32,3,12,110912,32,22012,21,21,33,161913,184643,62100,111811,10200,32
32,8,11,112494,32,22001,21,21,469,161912,184644,54000,110908,10222,32
32,1,16,113147,32,21212,21,21,34,161912,184645,54000,111657,10210,32
350,7,3,112387,350,20212,17,17,345,161909,184968,73800,112096,22222,350
350,6,10,112390,350,21002,17,17,149,161910,184969,64800,607,22100,350
350,1,4,112391,350,22221,17,17,149,161910,184970,73800,605,22222,350
350,17,5,112393,350,2010,17,17,149,161911,184971,60600,113060,20210,350
350,8,12,113057,350,22201,17,17,149,161909,184972,73800,112883,10102,350
350,14,11,113222,350,2011,17,17,149,161910,184973,73800,111674,2012,350
350,16,18,115892,350,10011,17,17,149,161909,184974,66000,113037,110,350
350,2,13,131735,350,222,17,17,149,161911,184975,73800,112139,20,350
350,15,9,131798,350,1100,17,17,229,161911,184976,67800,113217,10,350
351,3,5,111393,351,21012,14,15,175,161911,185196,68700,114604,20122,351
351,7,12,111396,351,22002,14,14,32,161913,185197,61200,111397,2011,351
351,6,2,111398,351,20,14,15,26,161912,185198,61200,111395,2222,351
351,1,10,111399,351,1201,14,14,26,161912,185199,67500,131739,20200,351
351,11,4,111400,351,202,13,14,261,161912,185200,70500,112427,1200,351
351,8,9,111766,351,12020,14,15,197,161911,185201,68400,112224,2120,351
4,9,15,1750,4,21200,22,22,180,161912,186221,0,230,2121,4
4,11,16,537,4,11001,22,22,469,161912,186222,0,673,121,4
4,6,14,100087,4,20101,22,22,26,161912,186223,0,110724,20101,4
4,3,1,2014,4,22202,22,22,468,161912,186224,0,231,12121,4
4,7,2,680,4,11222,22,22,228,161912,186225,0,670,2222,4
4,4,8,232,4,21001,22,22,176,161912,186226,0,229,2000,4
4,12,10,15005,4,12001,22,22,180,161912,186227,0,681,10020,4
