competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
41,5,2,918,41,12122,28,28,34,161850,173637,61200,2041,22202,41
41,14,16,1463,41,1020,28,28,34,161850,173638,61200,1523,20,41
41,15,8,298,41,10000,28,28,26,161850,173639,61200,922,10102,41
41,10,6,1757,41,11001,28,28,34,161850,173640,61200,131491,21102,41
41,12,3,919,41,12220,28,28,249,161850,173641,61200,1756,22001,41
41,7,1,300,41,20220,28,28,249,161850,173642,61200,920,22222,41
41,9,11,112199,41,22,28,28,228,161850,173643,61200,417,20200,41
41,4,13,113459,41,220,28,28,34,161850,173644,61200,418,21002,41
1,4,3,271,1,10120,15,15,33,161850,176414,50400,819,21210,1
1,11,2,269,1,0,15,15,176,161851,176415,68400,15006,21222,1
1,9,1,1516,1,22000,15,15,178,161850,176416,57600,1788,12212,1
1,6,5,1447,1,122,15,15,34,161848,176417,68400,1443,12122,1
1,12,7,272,1,2,15,15,228,161850,176418,64800,822,12021,1
1,10,8,270,1,20100,15,15,228,161850,176419,50400,1786,2201,1
13,20,6,2,13,10000,11,11,115,161850,176570,50700,110,22202,13
13,1,3,5,13,22221,11,11,28,161850,176571,59400,1,22022,13
13,7,10,1799,13,22211,11,11,330,161850,176572,43200,11,1021,13
13,14,13,7,13,20200,11,11,492,161849,176573,63000,13,20012,13
13,16,2,10,13,200,11,11,246,161849,176574,54000,8,22022,13
13,11,19,14,13,12021,11,11,449,161850,176575,50700,1808,12,13
13,9,4,106,13,21200,11,11,326,161849,176576,54000,1943,2211,13
13,15,5,18,13,20,11,11,409,161849,176577,72000,144,20201,13
13,8,18,19,13,20,11,11,355,161850,176578,50700,9,22,13
13,17,12,1925,13,2200,11,11,450,161849,176579,54000,1796,2202,13
14,16,19,3,14,20001,14,15,496,161846,177022,71100,15,2220,14
14,24,6,97,14,110,15,15,180,161846,177025,71100,1807,22101,14
14,20,22,1794,14,10,15,15,433,161846,177027,71100,1790,20001,14
14,11,14,109,14,20220,15,15,327,161846,177032,72000,88,102,14
14,8,13,1947,14,22001,15,15,32,161846,177033,71100,1919,21212,14
14,15,11,88,14,20211,15,15,180,161851,177034,72000,1795,20220,14
14,9,1,1800,14,21120,15,15,497,161849,177035,54000,89,22022,14
14,22,12,95,14,20001,15,15,335,161849,177036,45000,1794,12,14
14,10,2,12,14,22222,15,15,349,161849,177037,54000,91,21012,14
14,17,6,97,14,22,15,15,180,161849,177038,54000,17,22101,14
14,16,23,1792,14,20001,15,15,329,161849,177039,54000,15,10,14
14,7,21,1951,14,2212,15,14,228,161848,177040,72000,94,2100,14
14,4,24,1807,14,2221,15,15,180,161849,177042,54000,1801,110,14
14,5,3,1806,14,21202,15,15,331,161849,177043,45000,1952,2220,14
14,18,14,109,14,2100,15,15,327,161849,177044,54000,1960,102,14
16,1,6,69,16,12122,12,12,33,161849,177499,61200,73,12200,16
16,9,17,217,16,22200,12,12,249,161850,177500,62100,72,10101,16
16,8,14,68,16,10122,12,12,26,161848,177501,74700,74,222,16
16,5,12,1738,16,22020,12,12,176,161850,177502,62100,65,2211,16
16,16,7,66,16,2001,12,12,426,161850,177503,74700,71,2110,16
16,10,2,219,16,20111,12,12,29,161849,177504,75900,1809,20122,16
16,15,4,76,16,10010,12,12,179,161850,177505,54000,378,10202,16
16,3,13,1530,16,22022,12,12,26,161850,177506,62100,64,12102,16
16,18,11,111817,16,10000,12,12,33,161849,177507,68400,57,120,16
17,17,11,1815,17,10011,14,14,35,161855,177823,72000,132680,2102,17
17,12,9,62,17,22010,14,14,228,161855,177824,72000,131447,10121,17
17,13,1,294,17,10200,14,14,178,161856,177825,50400,111659,21210,17
17,15,10,1805,17,200,14,14,178,161855,177826,72000,1823,10122,17
17,14,7,1739,17,22000,14,14,249,161855,177827,72000,1816,22121,17
17,5,4,70,17,10011,14,14,26,161856,177828,50400,110321,22122,17
17,2,18,58,17,22021,13,14,34,161855,177829,72000,111273,10020,17
17,16,6,379,17,10102,14,13,179,161858,177830,74700,1814,11202,17
17,3,8,111276,17,202,14,14,182,161856,177831,72000,1819,2221,17
19,18,11,1831,19,1010,10,10,438,161849,178093,55800,111235,2011,19
19,3,5,32,19,10221,10,10,12,161849,178094,66600,22,22202,19
19,2,12,23,19,12220,10,10,343,161848,178095,73800,112172,10022,19
19,14,7,1824,19,200,10,10,416,161850,178096,63000,175,1212,19
19,16,1,21,19,0,10,10,137,161849,178097,55800,110329,22221,19
19,4,13,28,19,22202,10,10,41,161850,178098,55800,36,20001,19
19,15,6,10029,19,21000,10,10,407,161849,178099,55800,100409,2222,19
19,17,10,25,19,10,10,10,447,161850,178100,70200,169,11012,19
19,9,8,38,19,21020,10,10,413,161849,178101,55800,31,21212,19
20,12,9,159,20,1020,12,12,454,161850,178417,48600,531,212,20
20,15,17,503,20,10,12,12,178,161850,178418,48600,110636,11000,20
20,4,3,580,20,11012,12,12,228,161850,178419,48600,110502,22010,20
20,1,2,34,20,22222,12,12,30,161848,178420,66600,10030,22202,20
20,6,5,485,20,10220,12,12,417,161848,178421,66600,1832,10210,20
20,8,10,576,20,20222,12,12,513,161849,178422,46800,166,11102,20
20,13,14,165,20,2122,12,12,474,161849,178423,46800,160,10002,20
20,7,16,110500,20,22110,12,12,33,161849,178424,46800,29,2000,20
20,11,18,110588,20,21122,12,12,178,161849,178425,73800,171,1200,20
31,10,17,50,31,12020,11,11,229,161849,178726,54000,55,11001,31
31,4,2,52,31,2210,11,11,195,161850,178727,74700,48,2202,31
31,11,5,189,31,11200,11,11,33,161851,178728,74700,111434,21122,31
31,8,7,1745,31,10202,11,11,34,161848,178729,74700,111974,21211,31
31,14,6,45,31,1001,11,11,247,161849,178730,64800,1842,221,31
31,12,15,347,31,22111,11,11,193,161850,178731,45000,54,10021,31
