playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
-1,220901,241651,-1,-1,234378,-1,-1,251805,-1,-1,234378,222665,-1,-1,-1,231936,235794,-1,-1,248148,-1,246669,256197,-1,234378,210697,243715,246669,-1,-1,278773,-1,-1,230666,264846,-1,234378,271807,257711,-1,-1,-1,1,254796,-1,225193,-1,232580,246669,-1,234378,-1,-1,251566,206585,-1,-1,-1,241651,-1,234378,-1,235790,207421,-1,-1
-1,202811,216393,-1,-1,200458,-1,-1,227174,-1,-1,210881,246174,-1,-1,-1,199189,257057,-1,-1,236987,-1,260247,264209,-1,216393,226162,227678,200458,-1,-1,248465,-1,-1,212419,221660,-1,227174,231447,200458,-1,-1,-1,2,275468,-1,233049,-1,241464,210881,-1,216393,-1,-1,258444,200110,-1,-1,-1,221697,-1,200458,-1,80816,221697,-1,-1
-1,74726,270787,-1,-1,225748,-1,75639,260142,-1,-1,263678,242751,-1,-1,-1,255855,212099,-1,-1,263654,-1,225748,73196,-1,225748,218343,247913,225748,-1,-1,70114,-1,-1,73427,235770,-1,225748,237211,241534,-1,-1,-1,3,270140,256358,244626,-1,231540,225748,-1,225748,274959,-1,245652,240595,71956,-1,-1,225748,-1,225748,71447,193910,245766,-1,-1
-1,257126,244871,-1,-1,212366,-1,78230,229073,-1,-1,271743,236528,-1,-1,-1,233442,271668,-1,-1,212366,-1,268927,235807,-1,268927,244565,239540,265700,-1,-1,244240,-1,-1,200778,252878,-1,212366,277986,265700,-1,-1,-1,4,79114,225867,241523,-1,240912,212366,-1,268927,221705,-1,238368,266842,254522,-1,-1,265777,-1,212366,78298,231878,265777,-1,74910
-1,228789,257534,-1,-1,257534,-1,262859,238074,-1,-1,238616,71998,-1,-1,-1,263620,247090,-1,-1,256079,-1,268438,248695,-1,257534,76687,230918,238616,-1,-1,259307,-1,-1,248158,272978,-1,247090,266032,239231,-1,-1,-1,5,269495,242578,273018,-1,222104,238074,-1,257534,261530,-1,278813,258485,259031,-1,-1,257534,-1,257534,202652,71651,252042,-1,229942
-1,204935,237386,-1,-1,237386,-1,-1,253510,-1,-1,261188,257896,-1,-1,-1,259714,193474,-1,-1,243657,-1,206517,266609,-1,237386,256402,202695,237386,-1,-1,180216,-1,-1,247649,70448,-1,243657,279497,244380,-1,-1,-1,7,225650,-1,243282,-1,207599,204935,-1,243657,-1,-1,276295,232284,-1,-1,-1,251892,-1,243657,-1,268631,251892,-1,-1
-1,230670,221479,-1,-1,257191,-1,-1,244591,-1,-1,257191,244238,-1,-1,-1,236764,237161,-1,-1,235735,-1,247361,248384,-1,237161,232080,229266,237161,-1,-1,231554,-1,-1,203215,242663,-1,257191,247249,236822,-1,-1,-1,8,242656,74145,258906,-1,239360,235735,-1,257191,232104,-1,230084,193331,-1,-1,-1,221479,-1,257191,-1,208892,242530,-1,-1
-1,212831,236772,-1,-1,236772,-1,70824,264298,-1,-1,209331,80376,-1,-1,-1,232487,239837,-1,-1,246104,-1,242516,253149,-1,236772,242434,237678,236772,-1,-1,216267,-1,-1,271975,225100,-1,242516,256630,260908,-1,-1,-1,9,222514,252897,235805,-1,203376,203376,-1,236772,79922,-1,233731,262621,247601,-1,-1,209331,-1,236772,-1,279128,257289,-1,-1
-1,230621,239085,-1,-1,237692,-1,-1,253124,-1,-1,240638,208920,-1,-1,-1,203574,237692,-1,-1,231866,-1,277295,277031,-1,240638,255069,239818,237692,-1,-1,271574,-1,-1,224081,277427,-1,237692,251570,242641,-1,-1,-1,10,200159,204246,218667,-1,251517,239818,-1,237692,207410,-1,256675,263063,-1,-1,-1,239085,-1,237692,-1,270409,246420,-1,-1
-1,254803,260592,-1,-1,212198,-1,-1,254088,-1,-1,212198,269233,-1,-1,-1,203263,200145,-1,-1,234574,-1,243014,236401,-1,212198,269136,269087,243014,-1,-1,277432,-1,-1,238041,75087,-1,212198,233064,205988,-1,-1,-1,11,74142,77354,253306,-1,235243,212198,-1,212198,239301,-1,250961,243647,-1,-1,-1,212198,-1,212198,-1,163264,240243,-1,-1
